,transmission,cylinder,car_size,year,mpg_city,mpg_highway,displacement,Emb_dim1,Emb_dim2
0,auto,few,small,1988,26.0,30.0,1.476,-0.06917159202333432,-0.05927608473927806
1,auto,medium,large,2006,16.0,23.0,3.8,0.026866802428158938,-0.023051566974710808
2,auto,medium,midsize,2002,16.0,19.0,2.5,0.0278563696968897,-0.01995520766155679
3,lock-up,medium,large,1994,11.0,15.0,5.2152,0.023753221578522072,-0.017567192216394
4,auto,medium,large,2003,14.0,15.0,3.9,0.010557888599979186,-0.0050621453709642425
5,manual,medium,large,1993,13.0,17.0,5.002,0.023794079429658593,-0.017347968511930614
6,auto,medium,large,1999,15.0,19.0,4.3,0.027769151806070973,-0.019768318798351683
7,lock-up,few,midsize,1992,18.0,23.0,1.8368,0.030598374116294045,-0.01978779329984922
8,lock-up,few,midsize,1987,19.0,29.0,2.4764,-0.05523827986091488,-0.07534842169855019
9,manual,few,small,1996,21.0,29.0,1.9024,-0.01585136019728811,-0.0524643980654029
10,auto,medium,midsize,2007,15.0,20.0,4.0,0.027714220146580707,-0.020622024614924295
11,auto,medium,large,1998,14.0,17.0,4.3,0.02401329677763973,-0.016171761612296026
12,auto,medium,large,2008,11.0,17.0,3.3,0.02477788880212033,-0.017461450216075154
13,manual,medium,large,1985,14.0,17.0,3.69,0.024041547314595787,-0.016020177994421278
14,auto,medium,midsize,2006,16.0,25.0,2.8,0.026801623132255856,-0.027628524715660744
15,auto,medium,midsize,2004,16.0,22.0,2.5,0.0261779811083579,-0.02344299888306046
16,auto,few,midsize,2001,19.0,23.0,2.0,0.02942142727142568,-0.022557220840379793
17,manual,medium,large,2005,15.0,20.0,4.8,0.027691537030111936,-0.01923349636393218
18,manual,few,small,1993,23.0,31.0,1.8368,-0.06526900601526842,-0.08026839402778528
19,auto,few,midsize,2006,21.0,27.0,2.4,0.02740996335089765,-0.025116848794066643
20,auto,medium,large,1999,15.0,22.0,3.8,0.030650189070038754,-0.020689122978396417
21,lock-up,medium,large,1988,15.0,17.0,4.2968,0.023799616014940798,-0.017318259166467564
22,manual,medium,small,2007,13.0,19.0,4.2,0.027645643745010436,-0.019367357829143346
23,auto,few,midsize,2004,19.0,26.0,2.5,0.027210804176573195,-0.02562663558239441
24,auto,medium,midsize,2008,14.0,20.0,4.0,0.027936719359510826,-0.019428204461323748
25,manual,few,small,1990,19.0,30.0,2.4764,-0.05487590667023434,-0.07368731794066641
26,manual,medium,large,1992,11.0,16.0,5.74,0.02397845038579523,-0.016358727777005692
27,manual,medium,small,1996,17.0,23.0,2.9684,0.026428816308586154,-0.018124011498861718
28,manual,few,midsize,1993,18.0,27.0,1.9844,0.03298237624840661,-0.021094736350269913
29,auto,medium,large,2000,14.0,17.0,3.4,0.027643986895547968,-0.019864850787876417
30,lock-up,medium,large,1991,11.0,15.0,5.2152,0.023993860417746808,-0.01627604483219538
31,auto,few,small,2006,21.0,26.0,2.5,0.02515242480940108,-0.026309369479763013
32,auto,medium,midsize,2007,11.0,15.0,5.3,0.02538084984281724,-0.017854383144980772
33,auto,few,midsize,2001,17.0,24.0,2.3,0.03135831184804902,-0.022010818055729492
34,auto,medium,midsize,2004,18.0,25.0,2.5,0.028447525613388668,-0.024040029104959663
35,lock-up,medium,midsize,1985,16.0,23.0,3.7884,0.038661621408157126,-0.024665827538124116
36,manual,few,small,2001,21.0,26.0,1.8,0.026698440358649475,-0.021918071394103643
37,lock-up,medium,large,1995,13.0,17.0,6.478,0.02374364603438923,-0.017618574969141397
38,manual,medium,small,2005,17.0,25.0,2.5,0.02850276876409355,-0.024667679658472795
39,auto,few,midsize,1998,18.0,27.0,2.4,0.026979950643122218,-0.018252436872630916
40,lock-up,few,midsize,1988,23.0,26.0,1.6072,-0.09573850881546146,-0.10166925086624592
41,auto,medium,small,2006,18.0,25.0,3.0,0.027108551269588665,-0.024935223180006162
42,manual,medium,midsize,2004,14.0,19.0,4.3,0.02706825053432489,-0.019530682411087498
43,manual,medium,small,1990,14.0,20.0,2.9684,0.016529199772143517,-0.013519108775443845
44,auto,medium,large,1985,16.0,17.0,4.2968,0.023997023275870985,-0.01625907152789878
45,lock-up,medium,large,1992,11.0,15.0,5.2152,0.02391290599081642,-0.01671040544939219
46,auto,medium,midsize,1999,18.0,26.0,3.1,0.026327632746437842,-0.018597390648803436
47,auto,few,small,2003,23.0,30.0,2.0,0.024366664132966377,-0.027530563828241844
48,lock-up,few,small,1986,23.0,30.0,1.5908,-0.05603937881712652,-0.07696144263037887
49,manual,few,midsize,1990,21.0,26.0,2.0008,0.022456888870670582,-0.025739008015934428
50,auto,medium,large,2003,13.0,17.0,5.3,0.02695442854508772,-0.019993644243721548
51,manual,few,large,2006,19.0,23.0,2.5,0.026428915092497687,-0.02566308963364986
52,manual,medium,large,1986,18.0,23.0,4.92,0.03597449379088444,-0.02228853762118978
53,auto,medium,small,2003,18.0,26.0,2.7,0.02836514060449542,-0.02245275603329633
54,auto,medium,large,2008,16.0,23.0,3.5,0.026300734639529366,-0.022720112270136858
55,manual,few,small,2005,23.0,33.0,2.2,-0.00641613700861747,-0.042545721835627076
56,lock-up,medium,large,1995,15.0,20.0,4.2968,0.02643165639348962,-0.01780418057074113
57,auto,medium,large,1986,13.0,14.0,3.69,0.023874099899284143,-0.016918616032738195
58,lock-up,few,small,1991,21.0,29.0,2.1976,-0.05553284676780963,-0.07513185918433281
59,lock-up,medium,small,1997,18.0,26.0,3.0012,0.02897336372676307,-0.01923613583518516
60,manual,few,small,1987,22.0,29.0,1.6072,-0.055922716806327266,-0.07633549346188279
61,manual,few,small,1989,18.0,26.0,2.4928,0.03446000962568145,-0.021510427613815372
62,auto,few,small,2005,26.0,35.0,1.8,-0.041680859083123314,-0.061259736004528303
63,lock-up,medium,midsize,1986,15.0,23.0,5.002,0.03284763133596024,-0.021903460932631406
64,auto,few,small,2007,18.0,24.0,2.4,0.026853416491368985,-0.02414827899746002
65,auto,few,midsize,2005,18.0,26.0,2.0,0.02713309113955288,-0.02526761207647621
66,manual,medium,large,2005,14.0,19.0,4.2,0.027211177865217564,-0.019877546236789893
67,manual,few,small,1994,23.0,31.0,1.5908,-0.05720729167717348,-0.07576933826572722
68,lock-up,medium,large,1996,11.0,16.0,5.74,0.02374082505034759,-0.01763370664303456
69,lock-up,few,small,1996,21.0,29.0,1.9024,-0.01580630095925771,-0.05222263305480249
70,manual,few,small,1993,24.0,35.0,1.6072,-0.0411268470905547,-0.0663547645320197
71,manual,medium,small,2001,18.0,26.0,2.5,0.027271116932216528,-0.020605272398147627
72,manual,medium,large,1992,11.0,16.0,5.74,0.02374396089142982,-0.017616879436372367
73,manual,few,small,1985,32.0,38.0,1.3448,-0.06079308472473767,-0.012985571474272001
74,auto,medium,small,2002,15.0,22.0,4.0,0.032389737105940695,-0.023328466671244955
75,auto,medium,large,2004,15.0,19.0,4.8,0.02674172231713849,-0.019125931626086237
76,auto,medium,large,2008,15.0,23.0,5.7,0.024721049733499725,-0.020719884148285034
77,lock-up,few,large,1997,18.0,23.0,2.296,0.02680962653642023,-0.019799466647780047
78,manual,few,midsize,2003,19.0,27.0,2.3,0.0265453336327967,-0.02675590699066101
79,lock-up,medium,midsize,1996,18.0,26.0,3.1324,0.02982896523256941,-0.020525555725688212
80,lock-up,medium,midsize,1993,15.0,24.0,3.3456,0.028470816946408746,-0.018468802878770674
81,lock-up,medium,large,1994,15.0,20.0,4.2968,0.026027936446566924,-0.01891293333285166
82,lock-up,few,large,1992,15.0,19.0,2.4436,0.01870207006017075,-0.014700789793969249
83,manual,medium,small,2003,18.0,26.0,2.5,0.028313902007950337,-0.021958110507426003
84,manual,few,large,1986,19.0,25.0,2.3616,0.03356672937743809,-0.021909457549074033
85,manual,few,small,2006,22.0,31.0,2.4,0.020908295557656786,-0.028130962338924884
86,lock-up,medium,midsize,1992,17.0,26.0,3.1324,0.0325521191996855,-0.021574532251127744
87,lock-up,medium,small,1991,18.0,25.0,3.1324,0.03324308231122172,-0.020387595406955103
88,auto,medium,midsize,1998,15.0,24.0,2.8,0.03131552720495796,-0.021445452492807042
89,manual,few,small,1986,18.0,25.0,2.4764,0.03641386549112335,-0.022691556203329164
90,manual,many,small,2004,8.0,12.0,6.2,0.025603555996592316,-0.017700614380791985
91,auto,few,small,1986,21.0,25.0,1.7876,0.010843883408483634,-0.032526205897199754
92,auto,few,small,2000,21.0,26.0,1.8,0.026809354003943832,-0.020863667052115023
93,auto,medium,large,1988,11.0,12.0,4.9528,0.02376569996631116,-0.01750023728650707
94,auto,medium,large,2007,15.0,22.0,3.5,0.027048173798261594,-0.023147458590738648
95,auto,medium,midsize,2006,17.0,25.0,3.5,0.027828210431035644,-0.024278536702159327
96,lock-up,few,small,1987,23.0,27.0,1.6072,-0.03948199186930902,-0.06545227715755883
97,auto,medium,midsize,2005,14.0,19.0,5.3,0.027038053999678808,-0.020382940000720252
98,auto,few,midsize,1987,17.0,20.0,2.3124,0.009461251968060155,-0.010789395773559116
99,auto,few,small,2003,23.0,32.0,1.5,0.02628345353099145,-0.02523428194825287
100,manual,few,small,2005,21.0,30.0,2.4,0.03357730960797348,-0.02171187263970245
101,manual,few,small,1986,23.0,30.0,1.9844,-0.05603490498562501,-0.07693743831914238
102,manual,medium,large,1999,14.0,17.0,4.2,0.02398342127957876,-0.016332058252542275
103,lock-up,few,small,1994,19.0,29.0,2.2632,-0.044440647765845095,-0.06783264014563227
104,manual,medium,large,2003,13.0,17.0,4.7,0.02699095764089854,-0.019797647220191117
105,manual,few,midsize,1993,25.0,33.0,1.9024,-0.04875309223515971,-0.07071388062470962
106,auto,medium,midsize,2008,16.0,22.0,3.7,0.02691832406611888,-0.022691759618139004
107,lock-up,medium,midsize,1992,16.0,23.0,2.952,0.028629578944931875,-0.01897781986716778
108,manual,medium,small,2002,16.0,24.0,2.7,0.031997993245605566,-0.022835381945209163
109,manual,medium,small,1989,15.0,23.0,2.9684,0.03174497513950724,-0.020194460877799567
110,manual,few,midsize,2000,22.0,26.0,1.6,0.026676410010023185,-0.0215610967818628
111,lock-up,medium,midsize,1985,16.0,24.0,3.7884,0.0517286997815724,-0.030477037352290813
112,auto,medium,large,2005,18.0,26.0,3.5,0.0272009575452195,-0.02512545131872776
113,manual,medium,midsize,2004,18.0,26.0,3.5,0.027114856311388248,-0.026211967386436295
114,auto,few,small,2000,19.0,26.0,2.0,0.026842116577124642,-0.019894054895242912
115,auto,few,midsize,2005,21.0,26.0,2.4,0.026833154521498842,-0.025926085797085996
116,auto,medium,large,2006,13.0,17.0,5.6,0.026216048071720344,-0.018395126227928278
117,lock-up,few,midsize,1985,19.0,26.0,2.4764,0.036175107196484646,-0.02249100472062216
118,auto,few,midsize,1998,18.0,22.0,1.8,0.02693944066019375,-0.02027531660797917
119,manual,few,midsize,2000,21.0,29.0,2.2,0.01675692652403018,-0.03304704587802858
120,lock-up,medium,large,1985,13.0,17.0,4.9528,0.023745879681887558,-0.017606580522292734
121,manual,medium,midsize,1995,18.0,26.0,2.4436,0.03148860033795329,-0.01986211978226087
122,auto,medium,midsize,2004,11.0,16.0,6.0,0.02566479648448231,-0.019177063860402677
123,auto,many,small,2000,10.0,17.0,5.9,0.026506812399139983,-0.019735888339294648
124,manual,few,small,2007,16.0,22.0,1.3,0.02722299473534974,-0.023852001454569338
125,auto,medium,large,2001,14.0,17.0,4.8,0.026405878361229346,-0.0188391168200175
126,auto,few,midsize,2000,21.0,23.0,2.0,0.028447762859233637,-0.021736711417566463
127,manual,medium,midsize,2007,16.0,21.0,2.7,0.027228820975937058,-0.02308783598236258
128,auto,medium,midsize,2007,13.0,19.0,4.6,0.027499724648794032,-0.020165262784459854
129,auto,few,small,1996,24.0,29.0,1.476,-0.03190372898365988,-0.06036878706640917
130,lock-up,medium,midsize,1991,15.0,23.0,5.002,0.030145601457970517,-0.02052191143266037
131,manual,medium,large,1985,11.0,17.0,5.2152,0.02380079584841949,-0.017311929174006386
132,manual,medium,midsize,2006,16.0,26.0,2.8,0.02667756587315438,-0.027288550374533878
133,manual,few,midsize,1985,21.0,29.0,2.4764,-0.05593910936867906,-0.07642344763310717
134,lock-up,few,small,1985,23.0,27.0,1.6072,0.010114891716847315,-0.03271131046420424
135,auto,medium,small,2004,17.0,25.0,2.5,0.02887011214067657,-0.024316391800805214
136,auto,medium,midsize,2004,18.0,27.0,3.1,0.027194311471380885,-0.02557265276086544
137,lock-up,medium,midsize,1995,18.0,27.0,2.9848,0.03188423961953164,-0.02057867925804059
138,lock-up,medium,small,1994,13.0,19.0,4.182,0.026268944166960344,-0.018542610871610753
139,auto,medium,large,1987,10.0,12.0,5.904,0.023997045632848733,-0.01625895351687147
140,manual,few,small,2003,23.0,30.0,2.2,0.0239643184808351,-0.028181259248021864
141,manual,medium,small,1996,17.0,22.0,2.9684,0.02627962512772428,-0.018076740686218604
142,lock-up,medium,large,1985,15.0,22.0,5.002,0.033059397518977726,-0.020767594542583284
143,auto,medium,large,1990,15.0,17.0,4.2968,0.023768955715069463,-0.01748277009113805
144,manual,medium,small,2007,17.0,26.0,3.0,0.026912528242100615,-0.025820452590580197
145,auto,medium,small,2001,18.0,25.0,3.0,0.02920493589518624,-0.022723021135548277
146,auto,medium,large,2008,14.0,19.0,4.7,0.02762446744156368,-0.019294702446024353
147,auto,medium,midsize,2006,18.0,26.0,3.9,0.026964630171804144,-0.0259143193660425
148,manual,few,small,1990,19.0,25.0,1.9516,0.03417933585408952,-0.021812470599187797
149,manual,few,small,1985,19.0,26.0,2.4764,0.03602482823869667,-0.02329732536345422
150,auto,medium,midsize,1999,15.0,19.0,4.3,0.027866070612570064,-0.01924830165420715
151,auto,medium,large,2004,14.0,17.0,4.6,0.02679342243870491,-0.01893894158396446
152,manual,few,small,1989,21.0,31.0,2.214,-0.054857556440245966,-0.07359454443830057
153,auto,medium,small,2003,18.0,25.0,3.0,0.0292814017081708,-0.02195449818505553
154,lock-up,medium,large,1991,14.0,15.0,3.9196,0.024000501028262712,-0.016240416268662745
155,auto,medium,midsize,2001,13.0,17.0,5.0,0.025183551193404992,-0.017100277929933273
156,lock-up,medium,large,1995,13.0,16.0,5.2152,0.023886982798311997,-0.01684950222271462
157,manual,medium,large,1998,13.0,17.0,5.0,0.02382249422772693,-0.017195511858577102
158,auto,medium,midsize,1995,16.0,22.0,3.198,0.026115827303871866,-0.017192648878654626
159,auto,medium,small,2002,18.0,26.0,3.4,0.028393670461266753,-0.021592933044501744
160,manual,medium,small,2008,15.0,25.0,3.1,0.026646706818856673,-0.024688399546006552
161,lock-up,medium,small,1992,15.0,23.0,5.74,0.0309636885377624,-0.020973862093659895
162,lock-up,few,midsize,1994,21.0,26.0,1.8368,0.024849829344344918,-0.024227593089651785
163,auto,medium,large,2005,14.0,17.0,5.3,0.02642574936365509,-0.019264327199980436
164,auto,medium,small,1995,14.0,19.0,4.9692,0.02628981374803431,-0.018546665715474295
165,lock-up,few,midsize,1992,21.0,25.0,2.4928,0.023262842581208955,-0.02507689223336944
166,auto,medium,large,2001,13.0,16.0,5.7,0.02457777848747297,-0.016919827145871924
167,lock-up,medium,large,1993,13.0,17.0,4.92,0.023938550403721393,-0.016572810562600994
168,lock-up,medium,large,1991,15.0,20.0,4.2968,0.0171977008303738,-0.012934534658868103
169,lock-up,few,small,1985,21.0,24.0,2.0008,0.010300036908007522,-0.03365428576308492
170,auto,medium,large,2003,10.0,17.0,5.2,0.026040486274666146,-0.01794425790420341
171,auto,few,large,2008,18.0,24.0,2.9,0.026680481343248085,-0.02442476754689093
172,manual,few,small,2005,23.0,32.0,1.6,0.009966847273009016,-0.03483905584921545
173,manual,few,large,1987,18.0,24.0,1.9844,0.03438892160369717,-0.02164337636003037
174,auto,medium,midsize,2006,15.0,20.0,3.5,0.028115170935729572,-0.020507348270089133
175,auto,medium,midsize,2008,13.0,19.0,4.4,0.027647288752167484,-0.019738113459278225
176,manual,medium,small,2004,18.0,26.0,3.0,0.027262853460719133,-0.025237486534719585
177,lock-up,medium,small,1996,16.0,21.0,3.9688,0.026098526012096106,-0.017206802149345363
178,manual,medium,small,1988,17.0,24.0,2.9684,0.03442467165889228,-0.02144797015550203
179,lock-up,medium,midsize,1996,18.0,26.0,2.46,0.030550660541716616,-0.02052752032516693
180,manual,few,small,1987,31.0,37.0,1.476,-0.06078928189175611,-0.012965167401225563
181,lock-up,medium,large,1993,18.0,24.0,3.2964,0.0320144577803117,-0.019797625718512665
182,manual,few,small,1985,33.0,41.0,1.8204,-0.06082129184079756,-0.013136916549260143
183,manual,few,midsize,2001,22.0,30.0,2.0,0.014919052855162002,-0.033251505201890505
184,manual,few,midsize,1999,19.0,29.0,2.0,-0.004308027271231127,-0.04493620229450518
185,lock-up,medium,midsize,1997,17.0,25.0,2.9848,0.033900859151472104,-0.022330868234073376
186,manual,few,small,1994,28.0,35.0,1.476,-0.019277798327103676,-0.05252083792946426
187,manual,few,small,1989,32.0,38.0,1.2956,-0.06069282182809289,-0.012447611638519644
188,manual,few,midsize,2008,20.0,27.0,2.5,0.023624776660545674,-0.027677649552425392
189,auto,medium,large,1998,14.0,17.0,4.3,0.023974373653374122,-0.016380603349720406
190,auto,medium,midsize,2005,13.0,17.0,5.3,0.02640407202069204,-0.019296954244762198
191,auto,medium,large,2008,15.0,20.0,4.0,0.027938696947142856,-0.01941759486166944
192,auto,medium,small,1999,18.0,26.0,2.5,0.02644046879506224,-0.01799196948937071
193,auto,medium,midsize,2008,15.0,22.0,3.5,0.026955629326516642,-0.02303645542409708
194,auto,medium,large,1995,11.0,13.0,4.92,0.02381029105014811,-0.017260986551398877
195,lock-up,medium,midsize,1994,17.0,26.0,3.7884,0.031970335921976734,-0.020685487240150645
196,manual,medium,small,1998,17.0,25.0,2.8,0.03254000652747338,-0.021048142780272484
197,lock-up,medium,large,1988,15.0,19.0,3.9196,0.014802867115480864,-0.012591689762345624
198,lock-up,medium,midsize,1987,17.0,22.0,2.8372,0.03373383800061039,-0.02198467263375582
199,auto,medium,small,2007,17.0,24.0,3.6,0.026783390354309707,-0.024069627441137414
200,lock-up,medium,small,1993,10.0,15.0,6.7568,0.023760318523188825,-0.017529113128877706
201,lock-up,medium,large,1988,14.0,17.0,3.9196,0.02376843822842624,-0.01748554319682903
202,lock-up,few,large,1996,18.0,25.0,2.1976,0.028998298682973787,-0.018923999715457808
203,lock-up,medium,large,1997,14.0,17.0,4.1984,0.023887342521008055,-0.016847568376476687
204,auto,few,small,1993,23.0,27.0,1.5908,-0.01709626123347658,-0.05042246368990519
205,manual,few,large,1987,15.0,17.0,2.1156,0.023769045357424818,-0.017482285531214805
206,auto,medium,large,1988,14.0,16.0,4.92,0.023983836984059894,-0.016329822640777168
207,manual,few,small,1988,24.0,33.0,1.8532,-0.05886061089733484,-0.06754879355295201
208,auto,medium,small,2005,13.0,20.0,3.6,0.027991722024469846,-0.019930775666102102
209,lock-up,medium,small,1993,18.0,24.0,2.46,0.03164241979282305,-0.019850049599325473
210,lock-up,few,small,1988,21.0,27.0,1.6072,0.0093963928544115,-0.033289553660849486
211,manual,few,small,1985,24.0,33.0,1.6072,-0.052150765277545086,-0.06316257024312537
212,auto,medium,large,2007,15.0,17.0,4.3,0.02596996592554095,-0.019447637465224307
213,manual,few,small,1991,22.0,29.0,1.7876,-0.06038715876715742,-0.07888536605831924
214,auto,many,small,1989,11.0,15.0,5.3464,0.02376892177146032,-0.017482951001560387
215,auto,medium,midsize,1999,18.0,26.0,3.2,0.02641341686130968,-0.01813711663891028
216,manual,few,midsize,2002,19.0,23.0,2.0,0.029266437072634065,-0.022864982998885446
217,auto,medium,large,2001,14.0,17.0,3.3,0.027567028771340943,-0.019610438418601744
218,lock-up,few,large,1988,16.0,20.0,2.5584,0.011489163679716903,-0.010187901343292206
219,manual,few,small,1994,24.0,32.0,1.2956,-0.06264192115369671,-0.07721801863394072
220,auto,medium,midsize,2007,18.0,26.0,3.0,0.026795879453317965,-0.02575519914315377
221,auto,few,small,2006,22.0,29.0,2.0,0.022795624272975518,-0.027360605452471293
222,manual,few,large,1992,21.0,25.0,2.4764,0.02333088098445649,-0.0247213133864193
223,auto,few,midsize,1989,18.0,25.0,2.4928,0.03449918867335398,-0.021126371527151022
224,auto,medium,small,1999,17.0,25.0,2.8,0.030951743622743846,-0.021725842066209818
225,manual,medium,large,1995,13.0,17.0,4.9528,0.02384050055785886,-0.01709890226212267
226,lock-up,medium,large,1989,13.0,17.0,4.9528,0.023993004790274074,-0.016280633993658672
227,auto,few,midsize,1998,22.0,31.0,2.0,-0.015907117486303905,-0.051153963913851325
228,manual,few,midsize,2005,18.0,27.0,1.8,0.0268894570749586,-0.0264109788386824
229,manual,few,small,1995,21.0,29.0,2.0008,-0.02403395026045864,-0.05718261562949465
230,auto,medium,midsize,2005,17.0,25.0,3.8,0.028346182833694316,-0.025644451381733678
231,lock-up,medium,large,1997,15.0,20.0,4.2968,0.026984431164572997,-0.01959426429157375
232,manual,few,small,2001,21.0,31.0,2.0,0.016464527346320118,-0.03280384442196251
233,manual,few,small,2000,22.0,30.0,2.0,0.006633218730694241,-0.037400395147351315
234,auto,few,large,2004,16.0,20.0,2.7,0.027039332486981746,-0.022240729499665605
235,lock-up,medium,large,1993,11.0,16.0,5.74,0.023817561053648115,-0.017221978760651867
236,auto,few,small,2004,26.0,35.0,1.7,-0.044377440815745295,-0.06393485062214509
237,auto,medium,midsize,1997,16.0,23.0,4.1984,0.031446503311735124,-0.019857899944843917
238,manual,medium,small,1991,16.0,21.0,2.952,0.022229257649176472,-0.015372057582058944
239,auto,few,midsize,2003,23.0,29.0,1.8,0.032500677250886456,-0.023419157220076595
240,manual,few,midsize,1997,24.0,33.0,1.9024,-0.04560900640493401,-0.0667510202737703
241,auto,medium,large,2008,17.0,24.0,3.3,0.02653671429127059,-0.024719821978733285
242,manual,few,large,1988,18.0,23.0,2.5584,0.0343322198505823,-0.02196365169683577
243,manual,few,midsize,2008,26.0,33.0,1.8,-0.006138849474930305,-0.042040731862459955
244,manual,medium,small,2005,17.0,26.0,3.0,0.027859870586502255,-0.02450663044259136
245,auto,few,midsize,1987,19.0,22.0,1.7876,0.017672775804803732,-0.01353732146203665
246,manual,few,small,1994,21.0,32.0,2.2632,-0.058557667503050054,-0.0748793985329799
247,manual,medium,large,1989,16.0,21.0,3.0012,0.014535010896888509,-0.013250204695048923
248,auto,medium,midsize,2008,17.0,22.0,3.0,0.026496876594556417,-0.024120416921213837
249,auto,medium,midsize,2007,14.0,20.0,5.3,0.027113046074863235,-0.020430074320753538
250,manual,few,small,2006,24.0,32.0,1.8,0.005664665711711432,-0.03694303285791034
251,auto,medium,large,2007,17.0,24.0,3.5,0.026575144594501283,-0.025223588351918298
252,manual,few,large,1997,21.0,25.0,2.296,0.026671041374792932,-0.022401960382928188
253,lock-up,medium,small,1990,18.0,26.0,2.9848,0.03370400050454608,-0.021691564415156697
254,auto,medium,large,1986,14.0,14.0,4.92,0.023739126403215165,-0.01764281535525445
255,lock-up,medium,large,1997,13.0,17.0,5.002,0.024028082659154706,-0.01609242972068252
256,auto,medium,small,1988,16.0,20.0,2.9684,0.0113213537749053,-0.011060100341595835
257,lock-up,few,small,1992,23.0,29.0,1.6072,-0.06195045120934771,-0.08001348469859734
258,lock-up,medium,large,1986,15.0,17.0,4.2968,0.023985992008918114,-0.01631825980760037
259,auto,medium,large,1989,15.0,16.0,4.2968,0.02391134685235686,-0.016718768497464096
260,lock-up,medium,midsize,1985,15.0,20.0,2.9684,-0.009916819194047058,3.817993030989439e-05
261,lock-up,medium,midsize,1995,17.0,26.0,3.7884,0.03087013335595657,-0.02012057321958891
262,lock-up,medium,small,1996,17.0,23.0,2.6732,0.026498891645625054,-0.017823824941713952
263,auto,few,small,1985,26.0,30.0,2.1976,-0.05815137881288131,-0.05471710865076349
264,manual,few,small,2005,21.0,29.0,2.0,0.033933700285901064,-0.021714516440228614
265,manual,medium,large,2008,15.0,19.0,3.7,0.027753133576623904,-0.0194014519236088
266,auto,medium,large,1999,14.0,17.0,5.0,0.023855294941807034,-0.01701951913012543
267,auto,medium,small,2002,18.0,25.0,3.2,0.02932508045094352,-0.022601897339817437
268,auto,medium,midsize,2007,19.0,29.0,3.5,0.029695515248624325,-0.024402883658333967
269,auto,few,small,2005,19.0,26.0,2.4,0.02672483350110494,-0.025949470646972315
270,lock-up,medium,large,1988,15.0,21.0,4.2968,0.013749950359064044,-0.012380798166290162
271,auto,few,midsize,1988,17.0,20.0,2.3124,0.011023927873427533,-0.011322693164874218
272,lock-up,few,large,1992,18.0,24.0,2.4764,0.031552263635889546,-0.020588269386723344
273,lock-up,medium,large,1988,15.0,20.0,3.9688,0.012925957741256747,-0.01167356435504122
274,manual,few,small,2000,21.0,29.0,2.0,0.01649552243981009,-0.03314639026331746
275,auto,few,small,1994,17.0,21.0,2.0008,0.027443721962725442,-0.018565651512648176
276,lock-up,medium,small,1996,16.0,22.0,2.9684,0.025982243770355264,-0.018422137248014007
277,lock-up,medium,midsize,1995,15.0,23.0,4.6084,0.03017535176341163,-0.019287924174924094
278,manual,few,small,1996,21.0,26.0,2.1648,0.026444587866246663,-0.022771101304173723
279,lock-up,medium,small,1994,15.0,23.0,3.0668,0.0273673643800742,-0.018550492033979078
280,manual,medium,small,2000,17.0,27.0,3.8,0.02763629528937677,-0.019719860987738588
281,auto,few,small,2003,22.0,30.0,2.0,0.03231368595000657,-0.023433705953984314
282,auto,medium,large,2002,16.0,25.0,3.8,0.031323831789614676,-0.02187169945781007
283,manual,medium,small,1990,15.0,22.0,3.608,0.02663039409483059,-0.017452013366371373
284,manual,medium,large,2003,15.0,20.0,4.0,0.029301893845314238,-0.02038867970951347
285,auto,medium,midsize,1998,18.0,26.0,2.4,0.02710696565913271,-0.019114650253466745
286,lock-up,medium,small,1996,18.0,27.0,2.4928,0.03140588612041856,-0.020135939776737728
287,manual,few,small,1991,19.0,26.0,2.3944,0.034508345452490465,-0.02227290503996128
288,auto,few,small,2003,21.0,29.0,1.8,0.047272619356072576,-0.015967593962886866
289,manual,medium,large,1994,11.0,14.0,5.74,0.023955400639799833,-0.016482401908299832
290,manual,medium,small,2004,10.0,15.0,3.6,0.025923583194287267,-0.018069501374707385
291,manual,few,small,1992,24.0,29.0,1.1972,-0.06667966283647264,-0.08217001892516752
292,lock-up,few,small,1995,18.0,27.0,2.0008,0.03244451554017476,-0.02004839326929251
293,auto,few,midsize,2001,18.0,26.0,1.8,0.027402221040700222,-0.020735844564846694
294,manual,medium,small,1988,16.0,24.0,2.9684,0.03420707166539261,-0.02099619109672731
295,auto,medium,large,1993,13.0,15.0,4.92,0.023739869777422134,-0.017638830448454747
296,auto,few,midsize,2005,19.0,27.0,2.5,0.02698658775717192,-0.024792420515333632
297,auto,medium,midsize,2003,13.0,16.0,5.0,0.02712043155730003,-0.019102956089516433
298,lock-up,medium,large,1985,15.0,17.0,4.2968,0.023913523234874622,-0.01670709031835469
299,manual,medium,large,1991,15.0,20.0,4.2968,0.01718189893282527,-0.013019319625551619
300,auto,medium,small,1999,18.0,26.0,2.5,0.026491798779732147,-0.01771655883310424
301,manual,few,large,2005,18.0,24.0,2.8,0.028954814358017077,-0.024489345673134443
302,auto,medium,large,2006,15.0,23.0,4.8,0.025256716945946313,-0.019870755559113745
303,manual,few,midsize,1989,16.0,24.0,2.3124,0.034925530740566736,-0.022403588374733843
304,lock-up,medium,large,1995,11.0,15.0,5.74,0.023818553302374618,-0.017216655581852223
305,auto,medium,midsize,2006,10.0,13.0,5.3,0.025394269909607893,-0.018044782450763054
306,manual,few,midsize,2007,21.0,29.0,2.0,0.024137915870163125,-0.02661604223118931
307,manual,few,midsize,1985,21.0,31.0,2.214,-0.05587925096148291,-0.07610227778869902
