,age,sex,education,income,east-west,happiness,health,lived_abroad,orientation,Emb_dim1,Emb_dim2
450,59,Male,5,3000,East,7,3,No,2,-1248.5453858814228,103.02713946918054
451,82,Female,2,1063,West,10,4,No,3,683.4013233294344,-36.152329276969795
452,40,Female,3,700,East,6,3,No,9,1045.3396591192222,-67.86376396694199
453,70,Female,3,1313,West,10,5,Yes,6,433.4684143757104,-24.252200126437355
454,69,Male,3,1000,East,9,3,No,9,745.504346908746,-53.09831969715689
455,57,Male,3,3800,East,8,4,No,3,-2047.019444597487,154.89337974121202
456,23,Male,3,1500,West,9,4,No,3,244.0355877541553,-60.81611895401565
457,18,Male,5,550,West,7,2,Yes,2,1197.1239523512327,-45.93717541690384
458,42,Female,4,100,West,9,2,No,1,1644.36636660805,-101.03911471684067
459,22,Male,5,650,West,8,5,No,6,1094.4922309988415,-89.35788063082927
460,77,Male,2,1600,West,8,4,No,5,144.48501869405112,-50.615712932041916
461,48,Female,5,2850,West,9,5,No,6,-1098.5303234352027,95.86596284477082
462,66,Female,3,1400,West,8,4,No,5,345.6416311696542,-37.901259925861694
463,78,Male,4,1300,West,8,4,No,5,446.87018646199806,-17.02511281739328
464,48,Female,5,2400,West,8,3,No,3,-651.99045273589,35.167788943925174
465,68,Female,2,1100,East,0,3,No,3,646.0625273777853,-37.350231100236364
466,36,Female,5,600,West,7,4,Yes,6,1144.8274357617,-79.47890190075432
467,78,Male,3,1200,East,7,2,No,1,546.4614195296286,-27.199707547344858
468,50,Male,2,2200,West,7,3,Yes,2,-452.76226323502607,16.956461085688293
469,64,Male,3,1800,East,8,4,No,1,-54.390631543848286,-23.206927136921717
470,65,Male,3,804,East,8,4,No,3,941.2606403712338,-60.47473140652662
471,53,Female,3,1200,East,9,3,No,6,545.4844304885045,-46.02928674895121
472,57,Male,3,2000,East,8,3,Yes,6,-253.61566283468306,-3.903870354284641
473,67,Female,2,900,West,5,3,No,6,845.8128401806339,-47.92899440201529
474,21,Female,3,735,West,9,5,Yes,9,1009.5714142364051,-87.1134828840548
475,78,Female,3,1000,East,5,3,No,3,746.5517715511753,-31.7337603168313
476,77,Male,3,1100,East,8,3,Yes,3,646.4796379428669,-29.415181950325465
477,50,Female,3,1100,West,8,4,No,3,645.1979506586661,-54.07510176208621
478,73,Female,3,1300,West,8,3,No,6,446.5774178114867,-22.59164288343332
479,46,Female,3,1188,West,7,3,No,2,557.1733049470987,-53.296745641181026
480,19,Female,4,350,West,10,5,No,6,1393.506092558257,-110.72137989022855
481,45,Female,3,900,West,10,5,Yes,6,846.309270234925,-39.3892877965932
482,53,Male,3,2000,East,7,4,No,1,-253.34724873942756,0.20148413111907215
483,80,Male,5,2000,East,6,3,No,1,-255.19567807932356,-27.62708540651627
484,35,Female,5,1900,East,8,3,No,6,-153.0808708547669,2.8652627039039484
485,73,Female,3,1500,East,9,4,No,3,246.49542659006445,-19.165545185328494
486,66,Male,3,823,East,8,4,No,3,922.3747888587242,-56.360322288337265
487,47,Female,3,813,West,9,3,No,2,933.1687098189972,-46.264362434891495
488,72,Female,3,1080,East,8,3,No,3,666.166336295425,-36.932661793528396
489,28,Male,5,3000,East,8,5,No,6,-1246.1431405337187,129.9206761919009
490,42,Male,4,5000,West,9,3,Yes,5,-3240.503369040992,286.0459356337854
491,50,Female,5,5000,West,9,4,No,6,-3234.005202515857,352.92220759731174
492,69,Male,2,2200,West,9,4,Yes,5,-453.1155564021959,13.823224050275293
493,64,Female,3,750,West,10,4,No,3,995.8996487168475,-49.31660459279052
494,28,Male,5,3000,West,8,4,No,5,-1246.159004825476,129.75546342355216
495,49,Female,3,1200,West,10,4,No,2,545.2834083692505,-49.82340374443964
496,65,Male,4,8750,East,8,4,No,6,-6976.807953531513,-547.2869053818631
497,45,Male,3,2875,East,8,4,No,6,-1122.932844865695,103.61336563401557
498,53,Male,3,2125,West,8,3,No,5,-377.81987790573726,13.103556310647631
499,77,Female,2,294,West,8,2,No,6,1452.4640656702297,-53.54114736996995
500,24,Female,4,600,West,8,4,Yes,1,1144.4058123823895,-90.35286748868307
501,64,Male,5,1900,East,10,5,No,6,-152.69953386143877,5.335132348282085
502,66,Female,2,1400,West,9,4,No,6,345.62550639785786,-38.20652569182619
503,60,Male,2,2500,West,10,3,No,3,-750.0904471157952,62.54135543194249
504,66,Male,2,720,East,9,3,No,1,1026.2361506607506,-42.75746580150603
505,32,Male,3,1438,East,8,4,No,9,306.4650403350348,-56.492584172398374
506,54,Male,3,1500,East,6,3,Yes,2,245.626553531453,-34.01674436094368
507,62,Female,2,950,West,5,1,No,2,795.7283230535592,-49.538734690049786
508,20,Male,3,1400,West,8,4,No,6,347.3035925249316,-6.7820892016248635
509,46,Female,5,3300,West,9,5,Yes,6,-1545.668810591934,148.6737596507417
510,53,Female,4,1200,East,7,3,No,3,545.4729820178674,-46.28799749329071
511,75,Female,2,900,West,8,4,No,6,845.9652673494634,-44.66958599881329
512,76,Male,2,1350,West,8,2,No,3,396.6273658429509,-20.839837318944678
513,64,Male,2,1185,West,9,3,No,5,561.0528188677475,-36.73593872083328
514,73,Female,3,2500,West,8,3,No,5,-752.2214364478543,39.06861665858745
515,40,Male,5,1900,East,7,4,No,3,-153.270027313498,-0.7021089485372496
516,23,Male,5,3000,West,10,5,No,6,-1250.4712345211908,82.26959444538649
517,67,Male,2,1438,West,9,4,No,6,307.8408997908078,-32.82378319411542
518,40,Female,3,1400,East,6,2,No,1,346.34142576738134,-24.911638264296048
519,50,Male,3,1600,East,7,4,No,5,145.87600516958165,-26.722696931513575
520,53,Male,3,800,East,7,2,No,6,945.7941631236259,-52.86577277439656
521,46,Female,5,1600,West,10,5,No,6,146.106151206132,-22.55804296592573
522,50,Female,3,820,East,6,2,No,5,925.6553954946928,-54.72229573874073
523,68,Male,5,2100,West,8,2,No,2,-352.86528804477706,12.17189200085332
524,55,Female,3,1350,West,6,5,No,9,395.67660366161414,-38.6948879070127
525,54,Female,2,1438,West,7,4,No,6,307.39274561067873,-40.56706080432947
526,31,Female,3,2000,West,8,5,Yes,2,-252.10302419716842,19.464283051830524
527,40,Male,3,1700,West,9,3,No,6,46.38054729452831,-13.260582501546446
528,48,Female,5,1500,West,7,4,No,6,245.33775323040018,-38.888774357726916
529,23,Male,5,400,East,8,5,Yes,2,1344.8800147107952,-90.47625884788265
530,57,Female,2,780,West,8,2,No,3,965.5697131207414,-56.44384357332323
531,66,Male,5,1600,West,8,4,No,3,145.04816959139333,-41.093009457783836
532,76,Female,2,1200,West,8,4,No,6,546.5548093236487,-25.528071872250948
533,67,Female,2,2125,West,10,3,No,3,-376.99266272872063,25.074941775625604
534,51,Female,3,896,East,7,1,No,2,849.3279720693382,-60.180545161611995
535,76,Male,5,8000,West,9,4,No,3,-6249.892669506519,-98.5904135735399
536,59,Female,4,1700,West,10,3,No,5,45.83818041500087,-23.031630179991293
537,37,Male,3,3200,West,10,4,No,6,-1445.3315425658218,147.3967907410514
538,79,Female,2,980,East,8,4,No,6,765.905340862288,-49.99252118497035
539,74,Male,3,850,West,10,2,No,3,895.7753912585775,-48.03945710064531
540,65,Male,5,8000,East,8,4,No,3,-6225.912942479349,588.088658648497
541,60,Female,5,5500,West,10,5,No,2,-3734.6639097111683,373.6932832660329
542,19,Female,5,700,West,7,5,Yes,1,1044.5678776545315,-88.89017670047832
543,63,Male,3,1500,East,8,2,No,6,246.04052121058535,-27.04432391189726
544,75,Male,3,1700,West,8,4,No,6,46.91834398546934,-4.943113620085157
545,72,Male,2,1050,West,10,2,No,6,696.0454503724217,-42.4689231467501
546,20,Male,2,440,East,7,4,No,9,1306.3552463294172,-67.81974530169143
547,64,Female,2,700,West,10,4,No,3,1046.1467186161747,-45.61666216545892
548,80,Female,5,1200,West,9,5,No,5,546.7531837676452,-21.703910573994325
549,32,Male,2,1300,East,3,4,Yes,1,444.51832996060006,-61.829917353577464
550,76,Male,3,820,West,4,4,No,6,926.0049000077887,-41.6615347639911
551,75,Female,3,1500,East,9,4,No,1,246.59817794999563,-17.343940836199227
552,59,Female,2,450,West,9,4,No,2,1295.5122067822597,-66.38748019510508
553,46,Female,5,2500,East,9,4,No,9,-750.3840818019137,59.017862326889215
554,62,Female,2,1200,West,10,4,No,3,545.8996234956713,-38.08636753763038
555,63,Male,2,2000,West,7,3,No,9,-253.98666774932744,-9.51126851883908
556,36,Female,2,1500,West,7,3,Yes,2,244.76930974097652,-48.29562690584726
557,21,Male,5,700,West,7,5,Yes,2,1044.6480958250934,-86.74971451472682
558,37,Female,5,1500,West,9,3,No,5,244.8211991343559,-47.426687338337516
559,76,Female,3,800,West,10,4,No,6,944.6612414539251,-70.47433619825189
560,51,Female,5,800,West,7,4,No,2,945.9431757531481,-50.461152697013304
561,26,Female,5,1620,West,9,4,No,2,125.0295472649032,-34.7162644455045
562,88,Male,5,3000,West,10,5,No,9,-1251.167405540757,74.39533289339697
563,47,Female,3,758,West,5,2,No,6,987.5004688272248,-61.64659305737502
564,70,Male,2,2100,West,8,3,No,6,-352.09685011375507,22.314735993658978
565,48,Male,5,6250,West,5,2,No,5,-4487.139425707094,381.85326135078924
566,66,Female,2,720,East,2,2,No,9,1026.2262456398448,-43.23247589946069
567,20,Male,5,500,West,10,5,No,3,1244.121052281372,-98.7159052790163
568,64,Male,3,1400,West,5,5,No,5,345.6882182815156,-37.035420885786316
569,40,Male,3,1700,East,3,4,No,9,45.318732750430314,-30.54127709401277
570,35,Female,3,1250,West,9,4,No,6,494.7144026824172,-58.59878024207608
571,59,Female,3,2000,East,9,5,No,6,-253.7283170084248,-5.65014051340587
572,36,Male,4,3500,West,8,5,No,5,-1747.3737078301153,138.95914794304835
573,46,Male,5,1800,East,8,3,Yes,1,-53.35041699821639,-6.611046209684398
574,34,Male,3,1600,East,7,4,No,9,146.82504326253425,-9.615409333211488
575,76,Female,3,750,West,9,3,No,1,996.5400947346849,-33.920732258652635
576,78,Male,2,1220,East,7,2,No,1,526.5872175816255,-22.58725462020055
577,53,Male,4,1500,East,9,4,No,9,245.5460820084065,-35.423991766260116
578,25,Female,5,2150,West,6,3,No,3,-403.8183262155459,5.231559602211876
579,62,Female,5,2600,West,10,3,Yes,5,-849.9777372321729,68.62274431041928
580,34,Male,2,1188,West,10,3,Yes,3,556.6023319112404,-64.45882830970771
581,72,Male,5,3000,West,7,4,No,6,-1249.5084166069025,92.79101145334174
582,76,Male,2,1300,East,10,1,No,3,446.72240786188627,-19.817232892004128
583,48,Male,5,3000,West,7,3,No,3,-1247.84776941907,110.69978968923182
584,18,Male,5,400,West,9,3,No,6,1344.7212926944735,-95.51267753531596
585,36,Female,5,1600,West,8,5,Yes,3,146.66434842614817,-12.418652807301942
586,68,Female,3,890,West,10,4,Yes,6,855.7793675269188,-49.61420244342765
587,40,Male,2,460,East,3,2,No,1,1285.2712955347604,-73.84116770869424
588,42,Male,3,2500,West,8,3,No,2,-750.0041433923527,63.24434779896661
589,71,Female,3,300,West,8,3,Yes,5,1446.1820358200494,-58.88883764695214
590,53,Female,3,1400,East,10,4,No,3,345.95572076697414,-31.957176648815288
591,43,Female,3,1600,West,8,4,No,11,146.26537737197876,-19.637136421817246
592,52,Female,3,1200,West,8,4,No,2,545.4283765128306,-47.10908985725113
593,41,Female,3,700,West,7,4,No,3,1045.3803191573625,-66.61229552763119
594,55,Male,5,4500,West,9,4,No,2,-2740.4140684972494,263.010616103461
595,32,Female,3,765,West,9,5,No,3,980.2919786587895,-71.94924579086084
596,60,Female,3,400,East,7,3,No,6,1345.9511922682411,-60.07473461652714
597,51,Male,3,1625,West,8,3,No,3,120.65772324194401,-28.803965798603624
598,76,Female,2,1300,West,10,3,Yes,5,446.772251382514,-18.89849147197541
599,66,Female,3,1000,East,9,1,No,6,746.0602887102402,-40.90669094732674
600,46,Female,3,938,East,5,2,No,1,807.0498682332359,-63.93579845349433
601,24,Male,3,1100,East,7,4,No,1,646.7594148686228,-16.813650902565865
602,50,Female,3,450,West,8,4,No,6,1295.3176240653183,-71.24414810744933
603,51,Female,5,3500,West,7,3,Yes,2,-1746.020802785654,154.3204553742504
604,28,Female,5,450,West,9,5,Yes,2,1295.2382760612275,-80.9017677406045
605,54,Female,5,1000,West,5,2,No,1,745.7519407981974,-47.44922878889978
606,76,Male,2,1000,East,9,2,No,5,746.4380149323374,-33.864740815418365
607,46,Male,5,3500,East,8,5,No,6,-1746.4022507904438,150.03032188007987
608,63,Male,4,2000,West,9,3,No,2,-254.15811011228172,-12.1453541303693
609,76,Male,2,1200,East,6,3,No,1,546.5752059819537,-25.13557747281335
610,72,Male,2,3300,West,8,1,No,3,-1543.6521236510687,169.68510157128904
611,65,Male,2,1650,West,7,3,No,3,95.47404771944505,-30.211432051320937
612,51,Male,3,1100,East,8,4,No,9,645.2625938159049,-52.816184870631595
613,71,Female,2,1400,East,8,3,No,9,345.4275264418152,-42.0031643865902
614,62,Female,3,688,East,6,4,No,1,1058.0833767220313,-47.66666675256152
615,72,Male,3,4200,West,8,3,No,6,-2438.7371196090076,264.4586130992108
616,42,Male,2,200,West,7,2,No,9,1545.764778487259,-67.2601744174259
617,44,Male,2,1800,West,8,4,No,3,-53.2579273621124,-5.154303988415503
618,32,Female,5,4800,West,10,4,No,6,-3034.2834449903366,339.4798931645689
619,62,Female,5,600,East,7,2,No,6,1145.8914006274542,-54.778762097923625
620,52,Female,2,710,East,5,2,No,1,1035.768594584684,-55.722067792090115
621,67,Female,2,1000,West,10,5,Yes,2,746.1170808470124,-39.77760782486331
622,53,Female,4,900,West,6,4,No,2,845.5021491741728,-55.24453362194508
623,76,Female,2,1800,East,7,2,No,6,-55.18394039858955,-35.97711730239693
624,75,Male,3,950,East,5,3,No,3,796.2384221010932,-39.495687693682534
625,73,Male,2,1400,East,8,4,No,6,345.37457263975386,-42.99151436612816
626,71,Male,2,1625,West,5,3,No,3,120.60379050422557,-25.980064909186897
627,26,Female,5,450,West,9,3,No,6,1295.3338371870932,-80.47649571292544
628,50,Male,3,3000,West,9,5,No,3,-1247.8808976380542,110.29537356464532
629,52,Female,3,1234,East,9,4,No,3,511.50067103629783,-44.27786122888228
630,20,Female,5,1100,West,9,4,Yes,1,643.799872641325,-81.85904454494182
631,38,Female,5,3225,West,8,4,No,2,-1470.0086402453585,151.77738691997362
632,74,Female,2,1100,West,10,4,No,2,646.343860061939,-31.95123031596933
633,38,Female,3,450,West,9,4,Yes,3,1295.2208051113043,-76.51355804011592
634,67,Female,5,2000,East,8,4,No,2,-254.38410166800423,-15.509212870946996
635,44,Female,3,1100,West,10,4,No,2,644.9314274127304,-59.27607542571747
636,70,Male,2,1100,East,5,3,No,9,646.1620576023739,-35.460524536257076
637,63,Male,2,1200,West,6,4,No,6,545.957424990426,-37.018959195814
638,43,Male,5,4200,West,8,4,No,3,-2440.746429374253,244.53444585178175
639,32,Male,4,8750,West,10,5,Yes,6,-6984.473536544712,-448.7355611411036
640,59,Male,3,1500,East,7,2,Yes,9,245.85238496180858,-30.23622467774142
641,82,Female,1,1200,East,6,2,No,6,546.8556503589132,-19.840172403371938
642,85,Female,3,2000,West,5,2,No,3,-255.50878512086143,-32.29987945938624
643,78,Female,3,680,West,10,3,No,6,1066.6648885358045,-33.13653596194494
644,88,Female,2,1000,East,8,3,No,6,744.8724673482969,-68.69050641340304
645,69,Male,2,1100,West,10,3,No,6,646.1017654000474,-36.6224224647259
646,47,Male,5,2200,East,9,5,No,9,-452.1375651358019,25.192653094824465
647,65,Female,2,795,West,10,3,No,6,950.245565305531,-61.30014357911994
648,33,Male,3,1063,East,8,4,No,6,683.6183290783323,-26.027998658656948
649,39,Male,5,2300,East,8,4,No,2,-551.5387652344748,37.05151615578802
650,59,Female,3,2125,West,8,3,No,3,-377.6414893946121,15.873319275339684
651,73,Female,3,2000,West,10,3,No,2,-254.74473257195672,-20.894133758462342
652,45,Male,2,1500,East,6,4,Yes,2,245.19171094416066,-41.31509416431572
653,78,Female,2,4500,West,9,2,Yes,1,-2740.077392289477,267.80409013148795
654,47,Male,5,2125,West,8,3,No,3,-378.1791595477188,8.214331121643276
655,25,Male,3,2000,West,9,4,No,9,-251.72426700472803,25.43114714980332
656,41,Male,5,4500,West,9,4,No,5,-2738.992619854405,277.7388999979389
657,82,Male,2,1500,West,10,3,No,2,246.93815845130246,-11.46264770870081
658,64,Female,3,1100,West,9,3,No,3,645.8404989336417,-41.681545330970195
659,33,Female,3,1050,East,9,2,No,11,696.852018770857,-24.56063077637491
660,53,Female,3,450,East,8,3,No,2,1294.1770141507427,-89.82815981977579
661,59,Male,5,2125,West,9,4,No,3,-377.4717563654515,18.083227988278214
662,65,Female,3,1100,East,8,4,No,3,645.8918683582588,-40.67356487292725
663,72,Female,2,880,East,5,3,No,3,865.9657303144139,-45.48490327011809
664,89,Male,4,1800,East,7,1,Yes,3,-52.1043834751756,13.939419467530227
665,76,Female,1,500,East,9,4,No,3,1245.3111142001233,-68.56821330518149
666,26,Female,5,1200,West,10,5,Yes,6,546.7480267896971,-17.620659536617826
667,36,Male,3,1400,East,5,3,No,6,346.5171562141627,-21.686186280305872
668,40,Female,4,1700,West,9,3,No,5,46.352987053400895,-13.672885540493715
669,79,Male,2,1600,West,5,4,No,6,144.36812542201585,-52.61358324410678
670,38,Male,2,2300,West,10,2,Yes,2,-551.362327594741,39.25462961612765
671,20,Female,5,1750,West,10,4,Yes,2,-2.9106766888679725,1.0988655337432967
672,28,Female,4,2150,West,9,5,No,3,-403.3725897307032,10.795361092341436
673,21,Female,5,660,West,9,4,No,2,1084.4723262425061,-89.973934576992
674,28,Female,5,1500,East,7,4,No,1,247.00140553296933,-6.779445157124008
675,52,Male,5,3800,East,7,4,Yes,1,-2047.2465458594115,151.8545381687751
676,51,Female,3,1500,West,10,4,No,2,245.48269256228542,-36.39630967894438
677,33,Female,3,770,West,8,4,No,6,976.364810489347,-51.006459646566555
678,75,Female,2,1625,West,10,3,No,2,120.76730496519205,-21.434139533896616
679,56,Female,5,1625,East,8,4,No,5,120.65364824279283,-28.66623427277953
680,48,Female,3,813,West,8,4,No,6,933.0850864990226,-47.62903635869222
681,60,Female,5,2125,West,8,5,No,6,-377.50304115119894,17.80891662910679
682,57,Male,3,1400,East,8,4,No,9,345.8392632015795,-34.18230251852986
683,74,Male,2,1150,East,8,5,No,1,596.3505899707893,-31.351052002362525
684,67,Female,5,813,East,7,4,No,6,932.3102996079473,-58.425187000591066
685,58,Female,4,2000,West,3,3,No,6,-253.6512579395934,-4.337391551172868
686,69,Male,3,850,East,5,2,No,6,895.8396927163919,-47.114168000412654
687,57,Male,3,2000,East,9,3,No,5,-253.61829410891687,-3.9512922768514565
688,56,Female,5,500,West,9,4,No,2,1245.4278126972738,-66.51007083719911
689,27,Male,3,2300,East,9,5,Yes,6,-550.5714958636855,49.713483377919516
690,27,Female,5,400,East,7,2,No,2,1344.955044759164,-87.24457289865491
691,67,Female,3,1650,East,9,4,No,1,95.46947837199214,-29.890590098534513
692,35,Female,2,2000,West,10,4,No,6,-252.46662091491882,14.174954784419011
693,79,Female,2,630,East,7,3,No,6,1116.6727257499672,-35.64787666459584
694,49,Male,5,4000,West,8,4,No,2,-2243.799825419601,202.2362748532837
695,61,Female,3,500,East,8,2,No,6,1245.4130897373018,-66.07086599145366
696,42,Female,3,800,West,5,3,No,6,946.4173964778728,-43.689276737632696
697,41,Male,3,2375,West,8,4,No,5,-626.3877710729131,41.60948504524431
698,34,Male,5,100,West,7,2,Yes,5,1643.5719911888616,-113.83090513435532
699,63,Male,2,1650,West,7,3,No,3,95.67292461987564,-26.869218605891554
700,47,Female,5,3500,West,9,5,No,6,-1746.4608722474868,149.31252585924844
701,60,Female,5,4500,East,9,4,Yes,2,-2740.9881014640323,257.0204625819951
702,32,Female,5,3300,West,9,4,Yes,2,-1544.9890248154697,156.5332463201346
703,18,Female,5,65,West,9,5,No,1,1678.5374929638047,-120.70267221998193
704,45,Male,5,5500,West,8,4,Yes,3,-3746.579788193189,215.5542334044174
705,67,Male,5,860,East,6,3,Yes,9,885.5595729322325,-53.520030139615294
706,22,Female,5,400,West,7,5,No,3,1345.3200761103005,-84.39181530221822
707,33,Male,5,3000,West,9,4,No,3,-1246.5283209459133,125.5059927788054
708,41,Female,4,1313,West,9,5,No,6,431.9480473666288,-53.080176899624625
709,65,Male,5,660,East,3,2,No,9,1086.2072498825519,-45.2958020117609
710,57,Male,3,7000,West,10,4,No,9,-5249.727410990195,181.45971264690158
711,84,Male,4,1100,West,9,2,Yes,3,646.8304003625217,-22.77522584511544
712,58,Male,2,2000,West,8,4,No,3,-253.67644334708555,-4.8552513453622685
713,29,Male,3,1100,East,7,4,No,9,644.409660714412,-69.70340945825765
714,69,Female,5,2650,West,10,5,No,3,-899.8309418272203,73.29482946698872
715,66,Male,3,563,East,7,3,No,9,1182.2751655910924,-69.36354373234191
716,57,Male,3,3500,West,8,4,No,6,-1746.1419422607637,152.9008614510288
717,35,Male,4,1000,West,9,4,No,1,744.6142488331645,-70.82400677195571
718,80,Male,2,1200,West,5,4,Yes,6,546.2706195895638,-30.692995853647556
719,54,Female,2,1100,West,5,2,No,9,645.387340279908,-50.472141309358435
720,83,Female,2,1400,West,8,1,No,3,345.00442688169625,-50.16032649821585
721,70,Male,3,615,East,6,2,No,1,1131.2250837510755,-47.25672498891428
722,59,Male,2,1900,West,8,3,No,9,-153.7163030937545,-8.811200519015976
723,51,Male,5,1900,West,5,4,Yes,1,-153.60419852968712,-6.810657189607469
724,29,Female,5,1300,East,9,5,No,9,444.35009946059745,-64.94465856114157
725,69,Male,4,1500,West,9,5,No,3,246.31109434499868,-22.340641540850054
726,64,Female,2,1009,West,10,5,No,6,736.7384104176358,-46.428817367865676
727,58,Male,3,3400,West,9,2,No,5,-1645.3653084997925,156.92907443260032
728,46,Female,3,800,West,9,4,No,5,946.1643976645772,-47.55499633980979
729,34,Female,5,2125,East,8,4,No,3,-378.85221949176173,0.12544135930594744
730,48,Female,3,1188,East,9,4,No,9,557.2995786275582,-51.071932444362496
731,57,Male,5,6000,West,9,2,Yes,5,-4242.227174499488,304.39564619534633
732,70,Female,3,1800,West,8,4,No,6,-54.80207946545593,-29.862193464828266
733,58,Female,5,3500,West,8,5,No,2,-1746.2982579267475,151.26475365535427
734,67,Female,2,450,West,10,4,No,2,1293.3713956118847,-101.3271606291786
735,33,Female,3,1200,West,10,5,No,3,544.5077603029107,-64.67021426296081
736,30,Male,3,2200,West,5,4,Yes,9,-453.9119910846351,3.31421912372279
737,60,Male,3,1188,East,6,3,Yes,6,557.8554111511897,-40.30973307922637
738,44,Female,5,700,West,6,4,No,2,1045.4688686355448,-64.06678982741492
739,47,Female,5,2000,West,9,4,Yes,6,-252.99270180358403,5.614559633625155
740,44,Female,2,1100,West,10,2,No,9,644.8930236119626,-60.17690805799681
741,20,Male,3,680,East,8,5,No,6,1064.5256874032848,-89.62157622643713
742,25,Male,5,1000,West,8,4,No,9,747.1261175856523,-19.34753053497502
743,23,Male,5,2050,West,9,5,No,5,-301.7304220531407,28.170837450738357
744,32,Male,5,2450,West,8,4,Yes,3,-701.2398745782768,47.67768293122695
745,51,Female,3,1700,East,8,4,No,5,45.989065195023336,-20.515598528521135
746,62,Female,4,2750,West,8,4,No,2,-999.0800872571232,85.62829552940131
747,68,Male,2,780,West,9,2,No,6,965.2411512413424,-61.15166311665418
748,57,Female,5,2125,West,9,5,No,2,-377.595044739775,16.36716425788083
749,47,Female,3,1260,West,8,4,No,9,485.3273457377858,-47.047422832828175
750,63,Female,3,1875,East,9,4,No,6,-128.65385597687919,-9.666550405722493
751,65,Female,3,900,East,6,3,No,1,845.7569994178203,-49.17514817524692
