,age,sex,education,income,east-west,happiness,health,lived_abroad,orientation,Emb_dim1,Emb_dim2
414,19,Male,2,592,West,5,3,No,11,-7.422637464603698,14.327232917747846
415,87,Female,2,1100,West,8,3,No,3,-7.8586803085039865,15.422093364590431
416,58,Male,2,4000,West,8,4,No,3,-0.96443447889539,552.3494727422566
417,23,Female,5,550,East,7,4,Yes,2,-7.363031563029078,14.17712479323604
418,79,Female,2,920,East,6,4,No,3,-7.857241013221454,15.418436890162475
419,44,Male,3,4500,West,8,4,No,4,7.656438432414534,1154.8724372578993
420,75,Female,5,300,West,10,5,No,6,-7.639886739214597,14.87396214454325
421,65,Male,2,1188,West,8,4,Yes,3,-7.854217665738645,15.410762943864235
422,43,Male,5,3500,East,8,4,No,9,-6.4841337905506435,19.47115515082794
423,35,Female,3,665,East,8,2,No,9,-7.694111231546889,15.010199063255985
424,84,Female,2,2000,East,9,3,No,1,-7.833511306539024,15.358239991712468
425,70,Male,3,2625,West,10,3,No,5,-8.736141639860515,-808.7054387993176
426,68,Male,3,950,East,7,2,Yes,1,-7.859220995869329,15.423467653908187
427,73,Male,4,3000,West,10,5,Yes,5,-9.075199512451194,-484.94197179447434
428,59,Female,2,3000,West,5,3,No,9,-9.090301495336476,-488.110274253765
429,61,Male,3,980,East,6,4,No,3,-7.861246399010931,15.428615053939364
430,56,Female,3,1700,East,5,4,No,1,-7.771207912807438,15.200405105736586
431,60,Male,3,2000,East,8,3,No,9,-7.84402657954893,15.384930002575285
432,53,Male,3,350,West,4,2,No,3,-7.68582010779246,14.990550886499106
433,67,Male,3,1500,West,8,4,Yes,6,-7.7698177137757565,15.197106543199961
434,73,Male,3,3090,West,9,5,No,6,-8.865063222043734,-404.0358044214142
435,20,Female,2,435,West,5,1,Yes,2,-7.491222037518983,14.50710047781004
436,59,Male,3,2000,East,8,3,No,6,-7.844894188086932,15.387131951474185
437,86,Male,5,1438,West,8,4,Yes,1,-7.759145321497756,15.169622296065409
438,57,Male,2,2250,West,9,4,No,2,-7.836842606248003,15.366716047738349
439,54,Male,3,2000,East,8,4,No,2,-7.847230886574377,15.393061817703918
440,76,Female,2,688,West,9,3,No,6,-7.685440015149485,14.988543825800683
441,51,Female,3,5000,East,9,5,No,5,1626.9299225221057,-7.331608080205481
442,53,Male,4,1875,West,9,3,No,3,-7.752870120608706,15.153926927514515
443,65,Male,2,1800,West,9,4,No,2,-7.8280877054502644,15.344640393329994
444,85,Male,2,1000,West,10,1,No,6,-7.858814475338981,15.422434807318435
445,55,Male,5,3500,West,8,4,No,6,-6.493755065135388,20.385312297440763
446,65,Male,5,650,East,7,3,No,2,-7.673025597537393,14.957072384386537
447,30,Male,4,1600,West,8,3,Yes,1,-7.804664157225177,15.285293330794195
448,65,Male,3,1350,East,8,4,No,9,-7.833026138037502,15.357069051506782
449,76,Male,2,1200,West,6,3,No,9,-7.854747786766067,15.412109118344631
450,59,Male,5,3000,East,7,3,No,2,-9.093648623034817,-483.8198413776958
451,82,Female,2,1063,West,10,4,No,3,-7.862639464984061,15.432155120976285
452,40,Female,3,700,East,6,3,No,9,-7.698529876355042,15.021575702965169
453,70,Female,3,1313,West,10,5,Yes,6,-7.81796399488783,15.31886644852082
454,69,Male,3,1000,East,9,3,No,9,-7.859725915859518,15.424751045719356
455,57,Male,3,3800,East,8,4,No,3,-3.5423560780783547,331.25741592477726
456,23,Male,3,1500,West,9,4,No,3,-7.797124522269684,15.266270056275088
457,18,Male,5,550,West,7,2,Yes,2,-7.380473779007848,14.221016361470387
458,42,Female,4,100,West,9,2,No,1,-7.181543250929595,13.71932980239501
459,22,Male,5,650,West,8,5,No,6,-7.683583834602445,14.983759824877774
460,77,Male,2,1600,West,8,4,No,5,-7.755494567417208,15.16068787938041
461,48,Female,5,2850,West,9,5,No,6,-9.202012304094206,-618.6566633371883
462,66,Female,3,1400,West,8,4,No,5,-7.817317195543617,15.317222331289724
463,78,Male,4,1300,West,8,4,No,5,-7.806209709991441,15.289052149069487
464,48,Female,5,2400,West,8,3,No,3,-7.862071400977286,15.430711641204724
465,68,Female,2,1100,East,0,3,No,3,-7.860774509113325,15.42741568478944
466,36,Female,5,600,West,7,4,Yes,6,-7.477414509696966,14.465090569524463
467,78,Male,3,1200,East,7,2,No,1,-7.853848022642574,15.409822536187583
468,50,Male,2,2200,West,7,3,Yes,2,-7.841572020829972,15.37871743814883
469,64,Male,3,1800,East,8,4,No,1,-7.828644772244454,15.346052462310173
470,65,Male,3,804,East,8,4,No,3,-7.4991339922768585,14.520652717565778
471,53,Female,3,1200,East,9,3,No,6,-7.857788209213414,15.419833735128055
472,57,Male,3,2000,East,8,3,Yes,6,-7.845451591749617,15.38854649989033
473,67,Female,2,900,West,5,3,No,6,-7.861078022375228,15.428187531854016
474,21,Female,3,735,West,9,5,Yes,9,-7.707132128270472,15.043215835299815
475,78,Female,3,1000,East,5,3,No,3,-7.859872510649974,15.42512363111762
476,77,Male,3,1100,East,8,3,Yes,3,-7.86012954298591,15.425776510649635
477,50,Female,3,1100,West,8,4,No,3,-7.861746361045625,15.429885561427001
478,73,Female,3,1300,West,8,3,No,6,-7.809782554561623,15.298114263976908
479,46,Female,3,1188,West,7,3,No,2,-7.849368615407706,15.39844223419645
480,19,Female,4,350,West,10,5,No,6,-7.69790745890113,15.021554937793791
481,45,Female,3,900,West,10,5,Yes,6,-7.858917229682244,15.422696464605743
482,53,Male,3,2000,East,7,4,No,1,-7.847346574144605,15.39335527876013
483,80,Male,5,2000,East,6,3,No,1,-7.834031582109889,15.359560647350856
484,35,Female,5,1900,East,8,3,No,6,-7.862741912929806,15.432415498974747
485,73,Female,3,1500,East,9,4,No,3,-7.762194706442584,15.177797619200593
486,66,Male,3,823,East,8,4,No,3,-7.441257022008241,14.375204763050641
487,47,Female,3,813,West,9,3,No,2,-7.387011509508969,14.238873685953084
488,72,Female,3,1080,East,8,3,No,3,-7.8621979186702555,15.431032869053334
489,28,Male,5,3000,East,8,5,No,6,-9.130867917431981,-495.3325975293077
490,42,Male,4,5000,West,9,3,Yes,5,1626.5562152522084,-7.3252098360507105
491,50,Female,5,5000,West,9,4,No,6,1626.8737199314962,-7.330566744736657
492,69,Male,2,2200,West,9,4,Yes,5,-7.8364175153246896,15.365641757408923
493,64,Female,3,750,West,10,4,No,3,-7.612072294587316,14.804468764585819
494,28,Male,5,3000,West,8,4,No,5,-9.130791846853112,-495.07177351455294
495,49,Female,3,1200,West,10,4,No,2,-7.857545023584712,15.41921573556482
496,65,Male,4,8750,East,8,4,No,6,-2147.0845459685543,19.585428495939713
497,45,Male,3,2875,East,8,4,No,6,-9.209476153884127,-598.2234457857675
498,53,Male,3,2125,West,8,3,No,5,-7.810932987026798,15.300965985041836
499,77,Female,2,294,West,8,2,No,6,-7.633969458921674,14.858977950979291
500,24,Female,4,600,West,8,4,Yes,1,-7.449557876378701,14.39501804712211
501,64,Male,5,1900,East,10,5,No,6,-7.8626038356118135,15.432064553735888
502,66,Female,2,1400,West,9,4,No,6,-7.817405518155221,15.317446322982436
503,60,Male,2,2500,West,10,3,No,3,-7.862469436287329,15.431722993191476
504,66,Male,2,720,East,9,3,No,1,-7.693898455885088,15.009886341370946
505,32,Male,3,1438,East,8,4,No,9,-7.811691744762919,15.302930194513761
506,54,Male,3,1500,East,6,3,Yes,2,-7.783542627761541,15.231870744291474
507,62,Female,2,950,West,5,1,No,2,-7.858990878208501,15.422882826065834
508,20,Male,3,1400,West,8,4,No,6,-7.823317282895672,15.332435215834733
509,46,Female,5,3300,West,9,5,Yes,6,-7.990925149589126,-200.12370735543658
510,53,Female,4,1200,East,7,3,No,3,-7.857616443471933,15.419397349233641
511,75,Female,2,900,West,8,4,No,6,-7.860325522008466,15.426275301009102
512,76,Male,2,1350,West,8,2,No,3,-7.826917239445204,15.341576149013022
513,64,Male,2,1185,West,9,3,No,5,-7.853452816819964,15.408819795408421
514,73,Female,3,2500,West,8,3,No,5,-7.861809703597304,15.43004620514276
515,40,Male,5,1900,East,7,4,No,3,-7.862859210724212,15.432713630028314
516,23,Male,5,3000,West,10,5,No,6,-9.125511929011543,-497.91582233254326
517,67,Male,2,1438,West,9,4,No,6,-7.78099772906075,15.22506019107755
518,40,Female,3,1400,East,6,2,No,1,-7.833359952283803,15.357906831116642
519,50,Male,3,1600,East,7,4,No,5,-7.785364896937201,15.23638939224198
520,53,Male,3,800,East,7,2,No,6,-7.5366983430196335,14.615046698902864
521,46,Female,5,1600,West,10,5,No,6,-7.790692393734679,15.24988908972756
522,50,Female,3,820,East,6,2,No,5,-7.387220145215494,14.239397664284292
523,68,Male,5,2100,West,8,2,No,2,-7.808434944157162,15.294487531017019
524,55,Female,3,1350,West,6,5,No,9,-7.83657486550833,15.366068561448227
525,54,Female,2,1438,West,7,4,No,6,-7.793422089063485,15.256580282651509
526,31,Female,3,2000,West,8,5,Yes,2,-7.846486183710214,15.39116706401552
527,40,Male,3,1700,West,9,3,No,6,-7.790863626172875,15.250245120223012
528,48,Female,5,1500,West,7,4,No,6,-7.79142988121974,15.25184749121647
529,23,Male,5,400,East,8,5,Yes,2,-7.688006422053012,14.997768735354615
530,57,Female,2,780,West,8,2,No,3,-7.514531918805162,14.559375751823712
531,66,Male,5,1600,West,8,4,No,3,-7.7654243705546175,15.185854692957559
532,76,Female,2,1200,West,8,4,No,6,-7.85482901639232,15.412315133779865
533,67,Female,2,2125,West,10,3,No,3,-7.802472896780227,15.279497486249955
534,51,Female,3,896,East,7,1,No,2,-7.859924941933823,15.425257299597213
535,76,Male,5,8000,West,9,4,No,3,-1265.8021865928538,18.608817555663844
536,59,Female,4,1700,West,10,3,No,5,-7.767882956461336,15.191974243608065
537,37,Male,3,3200,West,10,4,No,6,-8.475499336856572,-287.4077590923255
538,79,Female,2,980,East,8,4,No,6,-7.860965991294206,15.427902479774653
539,74,Male,3,850,West,10,2,No,3,-7.856458458555353,15.416447513672662
540,65,Male,5,8000,East,8,4,No,3,-1266.2892201779487,18.616745650368234
541,60,Female,5,5500,West,10,5,No,2,1214.2808627719344,-0.5467808594973836
542,19,Female,5,700,West,7,5,Yes,1,-7.709011144847971,15.04794781141804
543,63,Male,3,1500,East,8,2,No,6,-7.77475518798326,15.209612875528624
544,75,Male,3,1700,West,8,4,No,6,-7.750936061774789,15.149003221732377
545,72,Male,2,1050,West,10,2,No,6,-7.86248415836666,15.431760386640521
546,20,Male,2,440,East,7,4,No,9,-7.499173368862716,14.526980205958319
547,64,Female,2,700,West,10,4,No,3,-7.709044600736716,15.047789878256017
548,80,Female,5,1200,West,9,5,No,5,-7.85315195964741,15.408054606410204
549,32,Male,2,1300,East,3,4,Yes,1,-7.795946208423358,15.26301393478979
550,76,Male,3,820,West,4,4,No,6,-7.427188206534599,14.339853910514845
551,75,Female,3,1500,East,9,4,No,1,-7.7594207111069915,15.17077105099724
552,59,Female,2,450,West,9,4,No,2,-7.592313638313921,14.759687570404715
553,46,Female,5,2500,East,9,4,No,9,-7.862554561285083,15.431939352247333
554,62,Female,2,1200,West,10,4,No,3,-7.8567036703923625,15.417078753030074
555,63,Male,2,2000,West,7,3,No,9,-7.843135438268974,15.382668382085827
556,36,Female,2,1500,West,7,3,Yes,2,-7.802764947058158,15.280555404424355
557,21,Male,5,700,West,7,5,Yes,2,-7.709696039291534,15.049670868584204
558,37,Female,5,1500,West,9,3,No,5,-7.8019376428595955,15.278460235477064
559,76,Female,3,800,West,10,4,No,6,-7.472179092773096,14.452933143598974
560,51,Female,5,800,West,7,4,No,2,-7.53887333960139,14.620510998104978
561,26,Female,5,1620,West,9,4,No,2,-7.78501774860627,15.235508317377679
562,88,Male,5,3000,West,10,5,No,9,-9.05709512455219,-494.06472863079625
563,47,Female,3,758,West,5,2,No,6,-7.646533864056269,14.891047759396795
564,70,Male,2,2100,West,8,3,No,6,-7.806353063560299,15.289200201081611
565,48,Male,5,6250,West,5,2,No,5,544.7511932097332,7.764712600108748
566,66,Female,2,720,East,2,2,No,9,-7.696098450694237,15.015398895209644
567,20,Male,5,500,West,10,5,No,3,-7.442888432555873,14.386216525475326
568,64,Male,3,1400,West,5,5,No,5,-7.8190565388477316,15.321633522854944
569,40,Male,3,1700,East,3,4,No,9,-7.790968974972305,15.250512129618512
570,35,Female,3,1250,West,9,4,No,6,-7.836640662166079,15.366099916368691
571,59,Female,3,2000,East,9,5,No,6,-7.844832515649216,15.38697541305995
572,36,Male,4,3500,West,8,5,No,5,-6.437479758508435,23.948253060353718
573,46,Male,5,1800,East,8,3,Yes,1,-7.831266826454848,15.35270015267234
574,34,Male,3,1600,East,7,4,No,9,-7.798329340159849,15.269240495372859
575,76,Female,3,750,West,9,3,No,1,-7.585467945980452,14.737646292936827
576,78,Male,2,1220,East,7,2,No,1,-7.850298644315871,15.400802892460716
577,53,Male,4,1500,East,9,4,No,9,-7.786085175228253,15.238310360823272
578,25,Female,5,2150,West,6,3,No,3,-7.828183479602221,15.344741676631376
579,62,Female,5,2600,West,10,3,Yes,5,-8.65767091848794,-825.4424927390445
580,34,Male,2,1188,West,10,3,Yes,3,-7.853989045555979,15.410180721690136
581,72,Male,5,3000,West,7,4,No,6,-9.07780091910155,-487.7432965723361
582,76,Male,2,1300,East,10,1,No,3,-7.806895217558009,15.290790811533704
583,48,Male,5,3000,West,7,3,No,3,-9.105575319396534,-479.1083061615607
584,18,Male,5,400,West,9,3,No,6,-7.686450928390026,14.993831290968735
585,36,Female,5,1600,West,8,5,Yes,3,-7.799649244745585,15.27258284618925
586,68,Female,3,890,West,10,4,Yes,6,-7.8609763881107435,15.427929191433702
587,40,Male,2,460,East,3,2,No,1,-7.542661160995866,14.635676371401422
588,42,Male,3,2500,West,8,3,No,2,-7.862411518756056,15.431575793969273
589,71,Female,3,300,West,8,3,Yes,5,-7.6436453216897995,14.883423278328879
590,53,Female,3,1400,East,10,4,No,3,-7.827608275633214,15.343321284017657
591,43,Female,3,1600,West,8,4,No,11,-7.79172944813045,15.252518178332975
592,52,Female,3,1200,West,8,4,No,2,-7.857496540704667,15.41909270261905
593,41,Female,3,700,West,7,4,No,3,-7.706072177435224,15.040484309382924
594,55,Male,5,4500,West,9,4,No,2,7.58182692393849,1150.2169008911426
595,32,Female,3,765,West,9,5,No,3,-7.673630205116604,14.959105371015932
596,60,Female,3,400,East,7,3,No,6,-7.668835692766818,14.950371688365014
597,51,Male,3,1625,West,8,3,No,3,-7.760642159936459,15.17373263961998
598,76,Female,2,1300,West,10,3,Yes,5,-7.808870524644424,15.295801120665224
599,66,Female,3,1000,East,9,1,No,6,-7.859906107556342,15.425208965382337
600,46,Female,3,938,East,5,2,No,1,-7.857106120134528,15.418092922565378
601,24,Male,3,1100,East,7,4,No,1,-7.859353085174334,15.423803185642738
602,50,Female,3,450,West,8,4,No,6,-7.57856042443561,14.725354441038178
603,51,Female,5,3500,West,7,3,Yes,2,-6.49353409907218,19.053888179656827
604,28,Female,5,450,West,9,5,Yes,2,-7.536705346223971,14.62079488305157
605,54,Female,5,1000,West,5,2,No,1,-7.862689825485397,15.432283113635783
606,76,Male,2,1000,East,9,2,No,5,-7.859964504296901,15.425357417344092
607,46,Male,5,3500,East,8,5,No,6,-6.499859324694049,19.513388296444603
608,63,Male,4,2000,West,9,3,No,2,-7.844206218756278,15.385385996792094
609,76,Male,2,1200,East,6,3,No,1,-7.854095342552461,15.410450918939334
610,72,Male,2,3300,West,8,1,No,3,-7.909456696965288,-205.0016373920067
611,65,Male,2,1650,West,7,3,No,3,-7.715492082717243,15.059319794820512
612,51,Male,3,1100,East,8,4,No,9,-7.861427674333927,15.429075661754567
613,71,Female,2,1400,East,8,3,No,9,-7.813145011661228,15.306640986383359
614,62,Female,3,688,East,6,4,No,1,-7.711628237525553,15.054205214260751
615,72,Male,3,4200,West,8,3,No,6,2.106012503538415,784.3769151016045
616,42,Male,2,200,West,7,2,No,9,-7.399262052278656,14.267411885921465
617,44,Male,2,1800,West,8,4,No,3,-7.8309613113679255,15.351926434199369
618,32,Female,5,4800,West,10,4,No,6,1783.5950386339546,-10.312796299976322
619,62,Female,5,600,East,7,2,No,6,-7.5741939822628765,14.708280355309022
620,52,Female,2,710,East,5,2,No,1,-7.717472428034301,15.06898577360611
621,67,Female,2,1000,West,10,5,Yes,2,-7.860069510294609,15.425624224557485
622,53,Female,4,900,West,6,4,No,2,-7.8601542082111635,15.42583992473305
623,76,Female,2,1800,East,7,2,No,6,-7.824863531194109,15.336465542059655
624,75,Male,3,950,East,5,3,No,3,-7.859548572219317,15.424300175058956
625,73,Male,2,1400,East,8,4,No,6,-7.812202143776575,15.30424970607327
626,71,Male,2,1625,West,5,3,No,3,-7.736257579542059,15.111935797755384
627,26,Female,5,450,West,9,3,No,6,-7.527307175705221,14.597306778774957
628,50,Male,3,3000,West,9,5,No,3,-9.10139542569818,-479.3157674228163
629,52,Female,3,1234,East,9,4,No,3,-7.844868280246521,15.387004731647847
630,20,Female,5,1100,West,9,4,Yes,1,-7.858683387704614,15.422101189888604
631,38,Female,5,3225,West,8,4,No,2,-8.363705439117574,-264.1847381007159
632,74,Female,2,1100,West,10,4,No,2,-7.860604066259949,15.426982482779962
633,38,Female,3,450,West,9,4,Yes,3,-7.556507866216019,14.67027518503662
634,67,Female,5,2000,East,8,4,No,2,-7.8426169876776335,15.381352546105798
635,44,Female,3,1100,West,10,4,No,2,-7.861551251084656,15.429389696908865
636,70,Male,2,1100,East,5,3,No,9,-7.860558674978343,15.42686714697852
637,63,Male,2,1200,West,6,4,No,6,-7.856972335736191,15.417761271784284
638,43,Male,5,4200,West,8,4,No,3,2.1136822903169104,784.9361543140249
639,32,Male,4,8750,West,10,5,Yes,6,-2147.811041754081,19.58294455365247
640,59,Male,3,1500,East,7,2,Yes,9,-7.779552377010194,15.221763697186708
641,82,Female,1,1200,East,6,2,No,6,-7.8529686812884645,15.407589025518648
642,85,Female,3,2000,West,5,2,No,3,-7.8325353278184435,15.355762556417067
643,78,Female,3,680,West,10,3,No,6,-7.673970531219753,14.959772910918568
644,88,Female,2,1000,East,8,3,No,6,-7.8584917126517135,15.421614558923507
645,69,Male,2,1100,West,10,3,No,6,-7.8610024263098675,15.427994895440536
646,47,Male,5,2200,East,9,5,No,9,-7.839939695727579,15.374576397382718
647,65,Female,2,795,West,10,3,No,6,-7.506142339859147,14.538273118912297
648,33,Male,3,1063,East,8,4,No,6,-7.863011147896712,15.433099801074453
649,39,Male,5,2300,East,8,4,No,2,-7.808562570986033,15.29495333607917
650,59,Female,3,2125,West,8,3,No,3,-7.807676291913593,15.29270170981239
651,73,Female,3,2000,West,10,3,No,2,-7.839857071873472,15.374347506381572
652,45,Male,2,1500,East,6,4,Yes,2,-7.789273618876128,15.246386473740301
653,78,Female,2,4500,West,9,2,Yes,1,8.052576438875553,1179.588798271001
654,47,Male,5,2125,West,8,3,No,3,-7.814639193111173,15.310370918895847
655,25,Male,3,2000,West,9,4,No,9,-7.844149953760018,15.385234448806138
656,41,Male,5,4500,West,9,4,No,5,7.70676039893556,1158.0139710724238
657,82,Male,2,1500,West,10,3,No,2,-7.749396955616719,15.145380632333762
658,64,Female,3,1100,West,9,3,No,3,-7.8614489765704185,15.429129776305803
659,33,Female,3,1050,East,9,2,No,11,-7.8629851872417875,15.433033817342444
660,53,Female,3,450,East,8,3,No,2,-7.584697234667759,14.740675837892079
661,59,Male,5,2125,West,9,4,No,3,-7.807724107771834,15.292823050055356
662,65,Female,3,1100,East,8,4,No,3,-7.861425162811287,15.429069252559023
663,72,Female,2,880,East,5,3,No,3,-7.860564308334771,15.426881913972
664,89,Male,4,1800,East,7,1,Yes,3,-7.81830881874224,15.319851503184047
665,76,Female,1,500,East,9,4,No,3,-7.210786474428391,13.794124030274794
666,26,Female,5,1200,West,10,5,Yes,6,-7.854164655028503,15.410626732483045
667,36,Male,3,1400,East,5,3,No,6,-7.833718388543392,15.358814144116618
668,40,Female,4,1700,West,9,3,No,5,-7.790808783499189,15.250106024849146
669,79,Male,2,1600,West,5,4,No,6,-7.7504163283272725,15.1478203982247
670,38,Male,2,2300,West,10,2,Yes,2,-7.807770523825218,15.292943477786208
671,20,Female,5,1750,West,10,4,Yes,2,-7.8113021826785225,15.302088328232623
672,28,Female,4,2150,West,9,5,No,3,-7.829022155697804,15.346869607968154
673,21,Female,5,660,West,9,4,No,2,-7.692467765196311,15.00610787637612
674,28,Female,5,1500,East,7,4,No,1,-7.802271664836149,15.279305864089775
675,52,Male,5,3800,East,7,4,Yes,1,-3.5364821299173834,331.5912690518148
676,51,Female,3,1500,West,10,4,No,2,-7.789174055437725,15.246133888401133
677,33,Female,3,770,West,8,4,No,6,-7.664170566150616,14.935354444601096
678,75,Female,2,1625,West,10,3,No,2,-7.731371628887246,15.099554068859236
679,56,Female,5,1625,East,8,4,No,5,-7.754602927396663,15.158427130373816
680,48,Female,3,813,West,8,4,No,6,-7.393393693217011,14.25491342085672
681,60,Female,5,2125,West,8,5,No,6,-7.806401385221004,15.289466502901885
682,57,Male,3,1400,East,8,4,No,9,-7.824567124602964,15.335608879148772
683,74,Male,2,1150,East,8,5,No,1,-7.837319309508068,15.367830954267713
684,67,Female,5,813,East,7,4,No,6,-7.463618800997589,14.43140194633207
685,58,Female,4,2000,West,3,3,No,6,-7.8437775784563435,15.384297896824089
686,69,Male,3,850,East,5,2,No,6,-7.856824132972833,15.417376798319111
687,57,Male,3,2000,East,9,3,No,5,-7.845333884255691,15.388247752611713
688,56,Female,5,500,West,9,4,No,2,-7.220223092601991,13.81785775880186
689,27,Male,3,2300,East,9,5,Yes,6,-7.801641747521149,15.277391364618866
690,27,Female,5,400,East,7,2,No,2,-7.689214862264664,15.000829415451568
691,67,Female,3,1650,East,9,4,No,1,-7.711176638329208,15.048382871334356
692,35,Female,2,2000,West,10,4,No,6,-7.847809428273467,15.394526978566496
693,79,Female,2,630,East,7,3,No,6,-7.644869131606374,14.886112097100968
694,49,Male,5,4000,West,8,4,No,2,-0.9665712854415338,551.526238278695
695,61,Female,3,500,East,8,2,No,6,-7.248772747369695,13.889663625264664
696,42,Female,3,800,West,5,3,No,6,-7.562347528723785,14.679495127734889
697,41,Male,3,2375,West,8,4,No,5,-7.86083571929126,15.427571218576432
698,34,Male,5,100,West,7,2,Yes,5,-7.172003536884116,13.695337789935058
699,63,Male,2,1650,West,7,3,No,3,-7.716946459054562,15.063005541083552
700,47,Female,5,3500,West,9,5,No,6,-6.502157466260002,18.875845769311162
701,60,Female,5,4500,East,9,4,Yes,2,7.6822928315822825,1156.5082725010418
702,32,Female,5,3300,West,9,4,Yes,2,-7.988718440114246,-193.81405150021936
703,18,Female,5,65,West,9,5,No,1,-7.03410150546508,13.348440749512722
704,45,Male,5,5500,West,8,4,Yes,3,1214.691925748782,-0.5514715857633772
705,67,Male,5,860,East,6,3,Yes,9,-7.858494360115618,15.421621389598627
706,22,Female,5,400,West,7,5,No,3,-7.688681420596102,14.999439657213957
707,33,Male,5,3000,West,9,4,No,3,-9.129613757735832,-491.38205007805664
708,41,Female,4,1313,West,9,5,No,6,-7.813523769272098,15.307600513169195
709,65,Male,5,660,East,3,2,No,9,-7.689527346222596,14.99853522559751
710,57,Male,3,7000,West,10,4,No,9,-189.87406502415462,13.892472627676652
711,84,Male,4,1100,West,9,2,Yes,3,-7.859112788080454,15.423192486631434
712,58,Male,2,2000,West,8,4,No,3,-7.846044762737696,15.390051918963582
713,29,Male,3,1100,East,7,4,No,9,-7.859665856781469,15.424598080716708
714,69,Female,5,2650,West,10,5,No,3,-8.773549751767627,-800.0343481021212
715,66,Male,3,563,East,7,3,No,9,-7.479039655573941,14.468873877863299
