,age,sex,education,income,east-west,happiness,health,lived_abroad,orientation,Emb_dim1,Emb_dim2
0,57,Female,3,3000,West,10,5,No,2,6.775909052596925e-05,3.112878963187212e-05
1,49,Male,5,5000,West,9,3,No,5,5.598582090108814e-05,-5.429614663841898e-06
2,38,Male,3,2250,West,8,3,Yes,5,3.744345912581839e-05,1.1682159766809899e-05
3,80,Female,2,265,West,8,1,No,6,-5.654408662663593e-05,1.841901549989878e-06
4,47,Male,3,2500,West,8,3,No,5,-4.70901131870314e-05,-1.8461123662147266e-05
5,80,Female,5,2000,West,10,2,Yes,3,-0.14297457274129444,-0.001309628628082326
6,23,Male,5,250,West,9,5,No,6,5.2549067738994794e-05,-3.928538899466972e-06
7,48,Male,2,3000,West,9,4,No,6,4.7227821424411516e-05,3.221478321531124e-05
8,81,Male,2,1500,West,6,4,No,3,8.955953477528434e-06,-1.3391531121214449e-05
9,33,Female,5,3000,East,8,4,Yes,6,-1.0416104594381504e-05,3.5263836511290606e-05
10,28,Female,4,1800,West,9,5,No,3,6.022194852413343e-05,-1.0110906227794874e-05
11,62,Female,2,600,West,8,3,No,3,-1.0252060654528802e-06,-5.6063540868799694e-05
12,38,Male,4,2875,West,9,4,Yes,2,3.7368366775598444e-05,7.660017182043499e-06
13,70,Male,2,1800,West,10,5,No,6,-8.62213963643611e-06,-6.469424676280523e-06
14,46,Male,2,1800,West,5,3,No,6,-6.0452670544651824e-05,-3.72786866182501e-06
15,56,Male,5,2125,East,8,3,No,1,2.061693075939034e-05,6.266676011466845e-06
16,56,Male,2,5000,West,10,4,No,6,3.753772585320895e-05,-4.453809770561119e-06
17,58,Female,2,1900,West,9,2,No,3,-4.7618913092881826e-05,-4.7451001441118495e-05
18,29,Female,5,700,West,10,5,No,3,-4.2099575878384345e-05,-5.389093246807586e-05
19,24,Male,5,2100,East,8,4,No,6,-0.002469768823465137,-3.6426167463599203e-07
20,53,Female,5,3000,East,8,4,No,2,-3.781570264516607e-05,3.671312771866972e-05
21,65,Female,3,1300,East,8,3,No,5,0.0008214646581237006,1.927514360387793e-05
22,50,Female,3,650,West,8,3,No,6,-6.150929085064517e-05,-5.286426134967076e-05
23,32,Female,5,2000,East,9,5,No,1,-0.14306901743007422,-0.001304632993036882
24,47,Female,3,1000,East,7,3,No,6,-0.0024807009284165404,0.2672508305987947
25,57,Female,3,550,West,10,4,No,6,-5.221809332638365e-05,-4.302053267978e-05
26,38,Male,3,3500,West,8,3,Yes,6,-5.5785823302841316e-05,-2.826255711827666e-06
27,35,Female,5,1,East,10,4,No,6,1.5059174826903167e-05,-1.9455254250781596e-06
28,72,Female,5,2500,West,6,2,No,2,4.7417114820025595e-05,-2.34600469672142e-05
29,28,Male,3,1500,East,10,5,No,1,1.5057977443331535e-05,-1.371429533492811e-05
30,44,Male,5,3300,West,8,3,No,6,9.862859123347353e-05,-0.0002872406130248195
31,30,Male,4,650,West,8,4,No,9,-1.9774632413643335e-05,-5.507180225056835e-05
32,79,Female,2,420,West,9,2,No,6,-3.007289705347785e-05,6.20686979175418e-06
33,46,Female,5,1500,West,9,4,No,5,-2.7855054167587264e-06,-1.2770471169395854e-05
34,55,Female,3,1500,East,9,5,No,1,-3.227182521135145e-05,-1.1210803622138647e-05
35,56,Female,2,1400,West,5,4,No,3,-8.169624496444329e-05,-5.534822137314051e-05
36,43,Male,4,3500,West,8,3,Yes,3,-4.1452840441294245e-05,-3.584393328794108e-06
37,44,Female,3,2900,West,8,2,No,6,1.3019955473381121e-05,8.947917035446217e-06
38,50,Male,2,1700,West,7,4,No,3,1.752033329923634e-05,8.903157714456289e-05
39,38,Male,5,1400,East,9,4,No,3,-8.371188684769184e-05,-5.5241604775593464e-05
40,61,Female,2,900,West,8,2,Yes,3,0.00017012909270855067,0.0003485157370990491
41,47,Female,4,1200,West,8,1,No,2,1.7796403153923487e-05,-3.969350466240586e-06
42,74,Female,3,813,West,10,5,No,6,-0.00012900040613628844,-0.0003086044210327474
43,55,Female,5,3500,East,8,3,No,1,-3.37789621961981e-05,-3.990300167336064e-06
44,24,Male,3,1313,West,7,4,No,4,0.0007604690335253962,2.2501481192925627e-05
45,55,Female,3,1800,West,9,4,No,2,-2.9634233539730056e-06,-6.768740287559868e-06
46,26,Female,3,1100,East,8,5,No,6,-6.0774505411283555e-05,-8.542037317970512e-05
47,63,Female,5,1875,East,7,2,Yes,1,4.026157551411221e-06,1.6468230360738532e-06
48,59,Male,3,1100,East,7,3,No,1,-8.80904325922232e-05,-8.397550771920696e-05
49,31,Male,4,1600,West,9,5,No,1,-1.805455464039785e-05,9.523423480090345e-06
50,20,Female,5,400,West,9,5,No,5,-4.539904681664498e-05,-1.2479739557626263e-05
51,32,Female,5,2700,West,8,4,No,6,3.399869497894365e-05,7.838254689883267e-06
52,45,Female,5,2000,East,10,5,No,6,-0.14296975966109282,-0.0013098831946150857
53,55,Male,3,2400,West,6,4,Yes,1,9.703866555746399e-05,8.457362873214025e-05
54,63,Male,3,800,East,7,3,Yes,5,-0.00010291617217484186,-0.000309984136556099
55,71,Female,5,1050,East,8,3,No,3,3.797396557212068e-05,3.7694736207890765e-06
56,55,Male,3,1875,West,7,4,No,6,-6.108641899815487e-05,5.090927733195069e-06
57,22,Male,2,2000,West,8,5,No,6,-0.14301931723634886,-0.0013072618656455764
58,24,Female,5,476,East,5,4,No,2,-3.0404893352094478e-05,1.4621376940138251e-05
59,48,Female,5,3500,West,7,4,Yes,6,4.8917258830309486e-05,-8.364484978234985e-06
60,53,Male,4,3500,West,9,4,No,6,-2.4173026805435652e-05,-4.498402425430176e-06
61,82,Female,5,1600,East,8,3,No,1,-4.420258745072609e-06,-9.358893780912171e-07
62,32,Female,5,3400,West,10,4,Yes,6,8.267174700825069e-05,-0.00012554615663730453
63,37,Male,4,1200,East,9,4,Yes,6,1.8700472326553924e-05,-4.0171708576650665e-06
64,78,Male,2,1600,West,10,4,No,5,5.0276828338696945e-06,-1.4356346147948871e-06
65,64,Male,5,2500,West,5,2,No,3,3.313514654916205e-05,-2.270460776104812e-05
66,20,Female,3,380,West,8,4,No,6,-6.845973544674853e-05,-1.1259953300354946e-05
67,48,Male,5,3500,East,8,4,No,3,-4.450068257164284e-06,-5.541640734174493e-06
68,42,Female,5,1900,West,7,4,No,3,3.7347310995872196e-05,-5.1945257192740485e-05
69,76,Female,2,1500,East,9,3,No,1,1.546047031261635e-05,-1.3735585038110782e-05
70,38,Male,4,2500,West,10,3,No,5,2.2935291423772158e-05,-2.2165090520449757e-05
71,80,Female,2,200,West,8,3,No,3,-5.067813857112109e-06,-8.809161021055999e-07
72,42,Female,3,404,East,5,2,No,11,-7.8566969842662e-06,-1.0981587596018073e-05
73,18,Male,5,800,West,8,4,Yes,6,-0.00012060758367285138,-0.00031586347800354603
74,62,Female,3,1300,East,8,5,No,6,0.0007501885533311625,2.3045265747577763e-05
75,62,Female,3,688,West,8,4,No,3,1.4967931625786777e-05,-5.69094899928891e-05
76,81,Male,2,1313,East,6,2,No,9,0.0007468243897183698,2.3223212930583912e-05
77,42,Female,5,2400,West,8,2,No,3,0.00011115839813923348,8.382677089578683e-05
78,57,Male,5,950,West,5,2,No,1,-1.0617839229242207e-05,2.4341786415157596e-05
79,76,Male,2,900,East,8,2,No,9,0.0001536908512480492,0.00034938523156173573
80,48,Female,5,2000,West,8,4,Yes,2,-0.1430083093937924,-0.0013078441214118943
81,53,Male,2,680,East,5,2,No,9,1.7805749481039808e-05,-5.70595954155189e-05
82,77,Male,4,3300,West,8,3,No,6,2.4428650887789356e-05,-0.0002833158357121498
83,67,Female,3,500,West,10,4,Yes,5,-2.9134749353524642e-05,-3.222744205556846e-05
84,37,Female,5,1200,East,7,5,Yes,6,5.334696820348366e-05,-5.8497839341003936e-06
85,33,Male,3,1220,East,6,3,No,4,-1.1338375635790127e-06,-2.9680426486162913e-06
86,64,Male,5,3500,East,9,4,No,3,2.4028680704949582e-05,-7.048013209921864e-06
87,64,Male,4,688,East,8,5,No,6,2.8756912647805643e-05,-5.763885290930963e-05
88,57,Male,5,3000,West,6,3,No,2,1.16466582978001e-05,3.4096835157077155e-05
89,51,Male,3,1500,East,5,3,No,3,7.551704783795535e-06,-1.3317253927634646e-05
90,40,Female,4,2050,West,9,4,No,6,-0.0734382841011421,-0.0006553567312471455
91,67,Male,5,1800,West,6,4,No,6,-4.205784179506667e-05,-4.700856066502255e-06
92,30,Female,5,875,West,8,5,Yes,2,9.455477991012276e-05,0.00035251321131222514
93,57,Male,3,1300,East,9,4,No,1,0.0007710770312699798,2.1940377098586525e-05
94,59,Male,5,3750,West,9,4,No,6,-4.677232983718367e-05,4.7217724025820166e-06
95,47,Female,3,1188,East,5,3,No,3,3.02424703603507e-05,-4.627680388620536e-06
96,33,Male,5,2400,West,8,5,Yes,2,1.449512470007644e-05,8.893973756651796e-05
97,90,Male,2,2125,West,9,3,Yes,5,-4.513532998644196e-06,7.5959422276322774e-06
98,24,Male,5,700,West,9,5,Yes,6,3.102846372904215e-05,-5.775901200284067e-05
99,22,Female,5,280,West,9,4,No,1,1.8924599193242143e-05,-2.149985562907217e-06
100,64,Female,5,564,West,9,5,No,5,-4.039379062359058e-05,-4.6550571864485684e-05
101,34,Female,3,280,East,9,5,No,11,-6.137836233082155e-05,2.097608707216104e-06
102,53,Male,5,1500,East,8,3,No,3,2.6268469808826045e-05,-1.4307270016219296e-05
103,23,Female,5,1200,West,9,5,Yes,2,-6.085511583572844e-05,1.9089138546259024e-07
104,49,Female,5,1313,West,10,5,No,6,0.0007973084243028195,2.0552877467303735e-05
105,73,Female,2,960,East,9,4,No,6,-1.3724149797691996e-05,2.4506093520134876e-05
106,51,Male,5,2875,West,4,4,Yes,2,4.7792291026751776e-05,7.108647717215299e-06
107,64,Female,3,1400,East,8,3,No,2,-6.809477101014775e-05,-5.606766610504171e-05
108,25,Female,5,1082,West,8,2,No,2,-3.523331326321655e-05,-8.677136471682902e-05
109,27,Male,3,1579,West,8,5,No,6,5.654642840906882e-05,5.577433168708844e-06
110,73,Female,3,813,East,8,4,Yes,2,-7.38415071204826e-05,-0.0003115220297854014
111,23,Male,3,700,West,6,3,No,1,-1.4857509010747678e-05,-5.533189111991098e-05
112,24,Female,4,300,East,9,4,No,2,4.704251734683572e-06,-1.3978057505832011e-06
113,84,Female,1,2000,West,10,3,No,3,-0.14299482329290664,-0.0013085574869759666
114,27,Male,5,1500,East,9,5,No,3,2.645375416303548e-05,-1.4317070562420273e-05
115,49,Female,4,2096,West,4,2,Yes,2,-0.0024856279462562793,4.746005271249175e-07
116,76,Male,2,1150,West,8,4,No,1,5.827605383223849e-05,-6.110506004047822e-06
117,46,Male,3,2000,East,9,4,No,4,-0.14295607101633906,-0.0013106072502315144
118,53,Female,5,1000,West,9,2,No,6,-0.002423661993221693,0.26724781354432214
119,25,Male,3,1300,West,8,3,No,6,0.0007313383732766336,2.4042336266103654e-05
120,54,Female,3,1500,West,7,4,No,3,-3.11378870610883e-05,-1.1270782844598879e-05
121,76,Female,2,700,East,9,4,No,5,5.811141994757626e-07,-5.61485051914553e-05
122,76,Male,2,1438,West,10,4,No,3,-1.6496863259370196e-05,-5.8796917815160527e-05
123,39,Female,5,1200,West,9,5,No,6,3.306035415935041e-05,-4.7767312851554215e-06
124,28,Male,3,2000,West,3,4,No,9,-0.1430307853004035,-0.0013066552668236
125,48,Female,5,1600,West,5,3,Yes,1,-5.31287032886161e-05,8.459555965678563e-06
126,45,Female,3,2200,East,9,4,No,3,6.930683874608994e-06,3.2806219158317723e-06
127,65,Female,5,1500,East,8,5,No,6,1.3792350758476352e-05,-1.3647350496056083e-05
128,71,Male,2,1200,West,10,5,No,3,3.967963034786802e-05,-5.126855349864972e-06
129,67,Female,3,850,West,10,5,No,6,2.046915735318945e-06,1.5170238022609793e-06
130,52,Male,5,4500,West,7,3,No,6,4.632913832111615e-06,-8.571663706343718e-05
131,57,Male,2,350,East,5,1,No,9,1.5085069353368072e-05,-1.9468951111146244e-06
132,20,Female,2,300,West,8,4,Yes,3,5.2133576603810485e-05,-3.9065616510222565e-06
133,55,Male,3,2300,West,8,5,Yes,6,-1.951620540460716e-05,2.2978715558086724e-05
134,67,Female,5,2400,West,10,4,No,3,-1.3793419312846387e-06,8.977941138917783e-05
135,54,Male,4,3550,West,8,4,No,6,1.20235862703208e-05,-6.413008354994074e-06
136,74,Female,2,1200,East,8,4,No,3,-1.3176489170690222e-05,-2.3310512329305937e-06
137,57,Male,5,6250,West,9,5,Yes,1,-1.9582723919730344e-05,-1.4324467081036627e-06
138,71,Female,3,1188,West,8,4,No,5,4.698813003839193e-05,-5.5134356251491815e-06
139,73,Male,5,2500,East,9,3,No,9,3.621889291949832e-05,-2.2867721321904225e-05
140,54,Female,3,2000,East,8,4,No,6,-0.14305203921741005,-0.0013055310491770118
141,20,Female,5,1400,East,8,5,Yes,9,-4.446732844265466e-05,-5.731743060962899e-05
142,33,Male,5,3300,West,9,4,No,3,9.302035200615087e-05,-0.00028694396736780176
143,39,Male,3,1438,East,9,4,No,9,-9.501781569640254e-05,-5.464358219793575e-05
144,81,Male,2,1438,West,8,4,No,9,-3.7307270635106434e-05,-5.769615932246265e-05
145,79,Male,2,1500,East,8,3,No,3,1.934342840416784e-05,-1.394097261309816e-05
146,57,Male,3,2300,West,9,4,Yes,3,1.6086397817739076e-05,2.109552955127147e-05
147,21,Female,5,800,West,8,5,No,6,-0.00011138506211349694,-0.0003156474708947629
148,47,Male,4,2500,West,7,4,No,9,-1.0743871095779372e-05,-2.0383644160909968e-05
149,51,Male,2,1700,West,10,3,No,3,6.652510250561294e-05,8.643948872178593e-05
150,58,Male,4,150,West,10,5,No,6,-5.8958173681672783e-05,1.9695937586716846e-06
151,79,Male,5,1600,West,10,3,Yes,6,1.3952935215526352e-05,-1.907732407406195e-06
152,55,Female,5,1800,East,7,3,No,6,-2.22267143732322e-05,-5.749815916325164e-06
153,45,Female,5,1500,West,10,4,No,5,-1.0117977799746356e-05,-1.2382622862370187e-05
154,51,Male,5,2100,West,7,2,Yes,2,-0.0024560180571486434,-1.0916031710355729e-06
155,48,Female,3,1500,East,4,3,No,9,4.9902931869823606e-05,-1.555740579881058e-05
156,26,Male,5,650,West,6,4,No,6,-7.207648064668816e-05,-5.2305316165845994e-05
157,53,Male,2,2500,West,8,3,No,9,-6.420008769089135e-05,-1.7556097998166947e-05
158,72,Male,3,900,East,3,3,No,1,0.00010012647680355917,0.00035221849854899165
159,29,Male,5,2400,East,8,4,Yes,3,6.489431211805993e-05,8.627389192591983e-05
160,31,Male,3,1800,East,8,4,No,5,-2.3262254072965814e-05,-5.6950414352944415e-06
161,65,Male,1,1050,East,5,3,No,1,-7.946263049577297e-06,6.19840645563627e-06
162,54,Female,4,1000,East,8,4,No,1,-0.0024595975554981553,0.2672497143409286
163,47,Female,2,1500,West,9,4,No,3,-1.3441831269982635e-05,-1.2206808911124546e-05
164,49,Female,3,1600,West,10,5,No,3,2.671890265123045e-05,4.4854321357284565e-06
165,28,Female,5,2100,West,9,5,No,2,-0.002511054922272438,1.8195506456611934e-06
166,31,Male,5,2400,East,8,4,Yes,4,2.4003759538766822e-05,8.843678198195565e-05
167,51,Female,3,450,West,6,3,No,6,-5.694801254583743e-05,1.6025365008151593e-05
168,61,Male,2,830,West,7,1,No,3,-8.192408880373578e-05,-0.0003110945047359835
169,19,Male,5,450,West,8,4,No,5,2.9893006641472996e-05,1.1431942699185364e-05
170,35,Female,3,1800,West,5,2,No,3,5.635218003063533e-05,-9.906216313582133e-06
171,44,Male,5,6250,East,9,4,No,2,2.1421747881548558e-05,-3.6013624762822748e-06
172,39,Male,3,2100,West,9,5,Yes,3,-0.002533350767772704,2.9988808198249434e-06
173,31,Male,3,1250,East,8,3,No,4,2.5648078118030788e-05,-4.384661747649359e-06
174,61,Female,2,3000,West,10,4,Yes,3,-1.7065498889901958e-05,3.561555367079426e-05
175,76,Male,2,2300,West,9,3,No,6,-2.5821088450201975e-05,2.33122099223237e-05
176,56,Male,4,600,West,5,3,No,1,-3.941080109481996e-05,-5.4033149579555545e-05
177,21,Male,2,1200,West,4,4,No,2,-1.4225866226580567e-05,-2.2755448418534124e-06
178,52,Male,5,7500,West,8,4,No,6,1.615619680186628e-05,-3.322843202733378e-06
179,60,Female,3,1500,East,9,4,No,3,2.128735711970842e-05,-1.4043795975677754e-05
180,32,Female,3,900,West,10,5,Yes,6,0.00013892340364383624,0.00035016635002126095
181,22,Female,5,750,West,9,4,No,1,-6.259348161367223e-05,-0.00021842967380839365
182,76,Male,2,2800,West,6,1,No,2,1.6305034090774105e-05,8.774154071553619e-06
183,45,Male,5,1200,West,4,3,No,3,-2.550090817709854e-05,-1.6791558330036966e-06
184,64,Female,2,350,West,9,3,No,6,-6.126011740207465e-05,2.0913541846981472e-06
185,45,Male,5,8750,West,9,5,Yes,6,-4.266064752723661e-05,-2.1174886825903125e-07
186,54,Male,3,3500,West,8,4,No,6,1.2274211492016647e-05,-6.426265079793576e-06
187,55,Female,3,1500,East,5,3,No,9,3.0703510386402616e-05,-1.4541859782050951e-05
188,48,Female,5,2100,West,9,4,No,1,-0.002517519088792705,2.1614702481656386e-06
189,53,Male,5,3500,East,8,4,Yes,1,3.9146567699079024e-05,-7.847668028443431e-06
190,71,Male,2,2125,West,8,3,No,5,-5.3083232749428014e-05,1.0165017819287184e-05
191,40,Male,2,4000,West,8,4,No,6,6.1751048553417e-05,4.5685668963179626e-06
192,35,Male,2,650,East,8,4,No,9,2.142101527366578e-05,-5.7250830122923535e-05
193,56,Male,3,1600,East,7,3,No,6,4.7869498646169784e-05,1.620721378717937e-06
194,80,Female,2,900,East,5,2,No,1,0.00014582589911728977,0.0003498012451801785
195,65,Female,3,850,East,9,4,No,3,1.4752780956068948e-05,8.449519473228998e-07
196,49,Female,3,813,East,8,3,No,11,-0.00012677161168034995,-0.0003087223122576893
197,57,Female,2,1200,West,8,4,No,6,-3.325143704381583e-05,-1.2691945875074757e-06
198,64,Male,2,1600,West,7,3,No,6,4.553588739177613e-05,-4.048321733051156e-08
199,31,Female,5,1300,West,8,5,Yes,3,0.000718908466690643,2.4699811371649967e-05
200,37,Male,3,1600,East,7,4,No,9,-3.3972422573462956e-05,1.0365392982433024e-05
201,34,Female,3,1063,West,5,3,No,3,5.8501684519073234e-05,7.073702623428001e-06
202,70,Female,4,813,West,9,2,No,6,-5.204124923178198e-05,-0.0003126751460432722
203,81,Female,3,1833,West,8,2,No,3,-1.9057434176629823e-05,-2.275353911920111e-06
204,34,Female,3,1900,West,8,4,No,2,-3.390546301272352e-05,-4.817636911157511e-05
205,41,Female,3,1188,East,6,4,No,2,-2.5025133597055424e-05,-1.7043217307392012e-06
206,64,Female,3,1100,West,10,4,No,2,-9.441506931378782e-05,-8.36409684924974e-05
207,29,Male,5,1500,West,5,4,Yes,3,-6.433016569800613e-05,-9.515090031247934e-06
208,84,Male,2,1800,East,10,4,No,3,-5.047441201349798e-05,-4.255664836385484e-06
209,30,Male,3,1600,West,10,5,No,2,-5.7556336537774505e-05,1.1612855043516223e-05
210,60,Male,3,320,East,6,3,No,3,-4.019121040540205e-05,9.76922450664231e-07
211,75,Female,2,1063,East,8,3,No,3,5.115107734712506e-06,5.5075302703623905e-06
212,70,Female,5,2875,West,9,3,No,6,-7.354548792780778e-06,1.0025618603382277e-05
213,65,Male,3,1063,West,8,3,No,3,1.2812065777468164e-05,5.100402634560278e-06
214,67,Female,3,950,East,9,4,No,3,3.9894491008342546e-07,2.37590578553023e-05
215,24,Male,2,1300,West,8,4,No,11,0.0007693751876129582,2.2030393608582486e-05
216,43,Female,3,1400,West,8,4,No,3,-3.241329007610183e-05,-5.795502432229954e-05
217,23,Male,5,1500,West,8,4,No,5,-7.002578218279767e-06,-1.2547410726623606e-05
218,57,Male,3,1900,West,10,5,Yes,6,-2.3358831489823408e-05,-4.873422912845225e-05
219,39,Male,5,1200,West,5,2,Yes,2,-4.153626693510553e-05,-8.309716979515308e-07
220,56,Male,5,1875,East,9,4,No,2,-1.67976386648565e-05,2.748289728285085e-06
221,36,Male,5,3100,West,9,5,Yes,9,1.8664791844521213e-05,-8.358158685795339e-05
222,65,Male,4,2900,West,9,4,No,6,5.207912114387443e-05,6.8818974872027645e-06
223,65,Female,4,1300,West,8,3,No,1,0.00070141742829546,2.5624995303077925e-05
224,48,Female,2,700,West,10,5,No,3,-7.294199148650919e-05,-5.225953009554973e-05
225,66,Male,2,3000,West,8,3,No,6,-1.9878916865719572e-05,3.576436833306089e-05
226,85,Male,1,900,East,7,3,No,6,0.00016099993404574547,0.0003489986204387313
227,33,Female,5,1600,West,2,3,Yes,2,-3.302122024152192e-05,1.0315079501856755e-05
228,58,Male,3,742,East,8,3,No,3,-0.00011739681349032943,-0.0003075904913926175
229,23,Male,2,1200,West,10,3,No,3,-1.5999145365598292e-05,-2.181747923629672e-06
230,85,Female,1,1800,East,7,2,Yes,3,-4.320872015743833e-05,-4.639980813271608e-06
231,31,Male,3,1500,West,8,4,No,3,-9.12582928420382e-06,-1.2435102177506765e-05
232,74,Male,2,550,West,9,3,No,9,-5.0605956871907665e-05,-4.1823466044074706e-05
233,81,Male,2,1100,West,8,3,No,6,-7.922138058240845e-05,-8.444463281710028e-05
234,54,Male,3,2875,East,8,4,No,9,-3.121737848842297e-05,1.1287833803850971e-05
235,56,Male,3,1875,East,7,4,No,5,3.2952755507741585e-05,1.1676175956652611e-07
236,26,Male,5,1300,West,7,3,No,2,0.0007955323896393775,2.0646818445487617e-05
237,86,Male,3,1700,East,7,3,No,1,7.631208650874313e-05,8.592180996740141e-05
238,47,Female,5,900,West,8,5,No,2,0.00015586019798425818,0.00034927048479795747
239,88,Male,5,3000,West,3,4,No,5,1.5480454216777991e-06,3.463099740332837e-05
240,62,Female,2,887,West,10,3,No,3,3.618091753814379e-05,0.0002563328789546744
241,51,Female,5,900,West,10,2,No,9,0.000139930019756037,0.0003501131054497453
242,46,Male,3,6250,East,8,4,Yes,6,2.099583775484683e-05,-3.5788341239163805e-06
243,75,Male,5,3000,West,5,2,Yes,9,-4.7467750540123355e-05,3.722366908173738e-05
244,22,Male,5,1500,West,10,5,Yes,2,-3.2403036626606114e-05,-1.1203863246621296e-05
245,57,Female,2,674,West,5,1,No,6,-1.1206117148662882e-05,-5.55250241648618e-05
246,34,Female,4,1600,West,8,4,No,6,-4.040969910077592e-05,1.0705890249304517e-05
247,55,Female,3,813,West,8,3,No,6,-0.00014426144839444627,-0.00030779719406962697
248,58,Male,2,1100,West,4,3,No,2,-8.217588117898425e-05,-8.428835564169844e-05
249,22,Male,5,300,West,8,4,No,6,-3.698240580148059e-05,8.071939696340075e-07
250,54,Female,3,1400,West,6,2,No,5,-5.5958249090669933e-05,-5.670962276695633e-05
251,83,Male,2,1050,West,10,3,No,6,-4.748666510002044e-05,8.28988081704934e-06
252,65,Male,2,1800,West,8,4,No,3,-3.88239786486555e-05,-4.871910009394274e-06
253,59,Male,2,3500,West,10,5,No,3,-3.326794932650893e-05,-4.017329996233762e-06
254,68,Female,3,350,West,10,5,No,2,5.0615822978327795e-05,-3.826280660854099e-06
255,24,Male,5,700,West,8,3,No,4,4.962221880307812e-06,-5.6380248163796884e-05
256,30,Male,3,1550,West,8,3,Yes,4,-4.152142508941776e-05,1.1910250416364898e-06
257,76,Male,5,2400,West,8,3,No,6,2.9819516854968924e-06,8.954872244126139e-05
258,49,Male,5,2000,West,5,3,No,3,-0.14303079324883816,-0.001306654846573137
259,32,Female,4,1900,West,9,3,Yes,1,-1.3118727132862065e-05,-4.9275875512717546e-05
260,31,Male,3,1600,West,10,5,Yes,3,1.75887766914592e-05,7.63808317544816e-06
261,57,Female,3,1800,West,8,3,No,11,3.885351644429807e-05,-8.98063123791482e-06
262,71,Male,5,2400,West,10,4,No,3,1.8701310664104992e-05,8.871725299240685e-05
263,60,Male,5,5800,West,10,5,No,6,-1.4120597544786933e-05,-1.72136330085261e-06
264,52,Male,5,2400,East,6,4,No,1,3.2269446712661354e-05,8.799957165375738e-05
265,45,Male,3,1500,East,3,3,No,5,-1.527600177845091e-05,-1.2109791167506221e-05
266,23,Male,3,1100,West,9,5,No,9,-5.836106442609103e-05,-8.554803121218339e-05
267,23,Male,5,500,West,6,4,No,2,5.692131044252384e-05,1.0002290985584901e-05
268,75,Female,2,1050,West,3,1,No,6,-5.733665159337199e-05,8.810892064989274e-06
269,38,Female,5,900,West,7,3,Yes,2,0.0001208105971524983,0.00035112441995569996
270,73,Female,3,300,West,10,4,No,3,-8.90062586422844e-06,-6.781809860963743e-07
271,34,Female,5,630,East,3,1,No,2,-6.590466596474026e-05,-5.2631772038611024e-05
272,32,Male,5,1700,West,8,3,No,3,3.255249885928368e-05,8.823645652737863e-05
273,47,Male,2,1235,West,7,4,No,6,5.13056880185308e-05,-5.741811176324096e-06
274,26,Male,3,1200,East,7,2,No,4,1.638986513808217e-05,-3.8949521793014855e-06
275,67,Male,5,2800,West,8,3,No,3,1.2589562910069571e-05,8.970682490172426e-06
276,48,Male,3,3000,West,8,4,Yes,6,2.579878024074577e-05,3.334826410841474e-05
277,44,Female,3,1200,West,9,5,Yes,5,-2.7996087762793307e-05,-1.547174268128741e-06
278,56,Male,2,1875,West,7,4,No,3,2.7071741158088497e-05,4.278357521175626e-07
279,44,Female,2,1100,West,3,2,No,9,-2.420072521912373e-05,-8.735492922102432e-05
280,75,Female,2,1200,West,6,3,No,6,5.3718479063983276e-05,-5.869434854366406e-06
281,74,Male,2,1050,West,8,4,No,3,7.201704211906634e-06,5.397160552247546e-06
282,47,Male,3,1100,East,7,4,No,4,-7.063317378327473e-05,-8.48989027096153e-05
283,21,Male,4,450,West,9,5,No,5,-7.90914533244949e-06,1.3431472991151876e-05
284,49,Female,3,960,East,9,4,No,3,-4.551398149136958e-05,2.618760444219118e-05
285,36,Female,5,2100,West,8,4,No,6,-0.0024883230328606298,6.171560965745881e-07
286,67,Male,5,2000,West,8,4,Yes,2,-0.14305433016342095,-0.0013054098792866647
287,30,Female,5,380,West,10,4,No,6,-3.0689390454592693e-05,-1.3257801174483603e-05
288,56,Male,3,970,East,8,2,No,5,4.1705182329332575e-05,2.1574180312414207e-05
289,33,Male,2,2100,West,2,3,No,9,-0.002559400964547272,4.376795960768217e-06
290,37,Male,2,1050,East,7,4,No,11,-5.1312073611532633e-05,1.2882259131929986e-05
291,21,Male,5,300,West,9,4,Yes,2,5.121078554889665e-05,-3.85775097303669e-06
292,41,Female,3,1850,West,9,4,No,2,-5.882565863164074e-05,2.028158002299874e-06
293,38,Female,3,2170,East,9,3,No,1,1.032198888985106e-05,4.585412960921172e-06
294,48,Female,5,1200,West,8,5,No,3,4.756259685403768e-05,-5.543821835287526e-06
295,73,Female,3,955,East,5,1,No,6,6.0019425226994806e-05,2.060545547592774e-05
296,81,Female,3,1063,East,10,2,No,2,4.7781055576803775e-05,3.250731365981413e-06
297,81,Male,2,1300,West,10,4,Yes,9,0.0007089442502078293,2.522686806584461e-05
298,29,Female,5,800,West,10,5,No,2,-0.00015990776264197815,-0.0003126501980367652
299,70,Female,5,1500,East,7,3,No,1,-2.9391611988820864e-05,-1.136315139241976e-05
300,82,Male,3,1800,East,8,4,No,1,-4.656177916973359e-05,-4.4626220448255905e-06
301,21,Female,4,450,West,3,4,No,1,-1.3637123846640495e-05,1.373445221214413e-05
302,65,Male,2,3000,West,9,4,No,6,-7.508153371574034e-08,3.471685207847764e-05
303,77,Female,2,2600,West,8,3,Yes,5,5.777836462627411e-05,6.580438208697485e-06
304,46,Male,3,2625,East,8,4,No,2,-1.2132078422725577e-05,1.027832421023567e-05
305,51,Female,3,1875,West,9,4,No,3,-3.541382912461986e-05,3.732985963886256e-06
