,transmission,cylinder,car_size,year,mpg_city,mpg_highway,displacement,Emb_dim1,Emb_dim2
14194,manual,medium,small,2000,18.0,26.0,3.8,-0.21497785678195708,-6.563455542548431
18784,auto,medium,midsize,2004,15.0,20.0,2.7,-10.282295032073666,-5.661099148179388
5214,manual,few,midsize,1989,18.0,26.0,2.4928,7.366850554928325,5.775176105926187
16020,manual,few,small,2002,19.0,29.0,2.0,2.571841727915821,-11.610059165400344
9527,lock-up,few,small,1993,21.0,30.0,1.9024,11.299655136765981,-2.126882485648688
6536,lock-up,medium,large,1990,11.0,16.0,4.9528,-8.769591811057124,16.9793126001677
2467,manual,few,large,1986,19.0,23.0,2.4764,8.801434424542363,9.548279996937882
5363,manual,medium,small,1989,13.0,20.0,3.2964,0.6287649519062212,11.105099696657625
10803,manual,medium,midsize,1995,18.0,26.0,2.4436,4.059502453975241,-1.0673156078663304
2583,manual,few,small,1986,31.0,37.0,1.476,31.039810338054572,-1.471125721255505
13838,auto,medium,large,1999,15.0,20.0,3.0,-6.31444589751249,0.6754311638056616
16750,auto,few,midsize,2002,17.0,22.0,2.4,-7.11624963504142,-6.5693861227075105
5820,manual,medium,small,1989,16.0,23.0,2.6732,3.7795611599790755,8.304156601776358
22336,auto,medium,small,2008,19.0,28.0,3.0,-2.2941422917582535,-15.811735776145689
10186,manual,medium,large,1994,13.0,17.0,4.2968,-7.631770424009215,8.901342338845803
15845,manual,few,small,2002,21.0,26.0,1.8,1.4297897795265144,-10.577705288315398
18086,auto,few,small,2004,19.0,27.0,1.8,-0.9236044675702151,-12.477796895049076
15681,auto,few,midsize,2001,16.0,20.0,2.0,-7.539579679313319,-2.592062171320934
14253,auto,few,small,2000,26.0,31.0,1.3,11.326490322362929,-12.257460103535635
17598,auto,medium,midsize,2003,15.0,20.0,4.0,-9.7732944126025,-5.238751277774737
16590,auto,few,midsize,2002,15.0,20.0,2.2,-8.885060523411735,-2.905734741358553
21813,auto,medium,large,2007,11.0,15.0,5.3,-22.95524229619661,-2.0921838163676933
2883,lock-up,medium,large,1986,10.0,12.0,5.74,-8.879125387478156,21.76593694129367
20791,auto,medium,large,2006,13.0,17.0,5.3,-18.194060655620063,-1.3475157188188371
4442,lock-up,few,midsize,1988,24.0,27.0,1.476,14.70581367750608,3.11013442880582
229,lock-up,few,small,1985,21.0,29.0,2.4764,16.457210517569102,3.2389641528206847
14305,manual,few,small,2000,23.0,33.0,1.6,11.196088138768669,-13.43667962097272
8541,manual,medium,small,1992,16.0,22.0,2.9684,0.7419488178553756,6.381309841682231
20459,manual,few,midsize,2006,21.0,29.0,2.5,3.1767975080599746,-16.690680967083726
5970,lock-up,medium,large,1989,15.0,20.0,3.0012,0.820566610698664,10.42814174265865
12049,auto,medium,large,1997,15.0,22.0,3.198,-4.133462795136049,1.6139997573264515
16409,manual,medium,large,2002,17.0,20.0,3.0,-8.649334741043011,-4.632759565873585
11767,manual,few,small,1996,33.0,41.0,1.5908,25.136534149327,-13.752011716000998
2166,lock-up,medium,midsize,1986,16.0,24.0,2.8372,6.09536596897892,11.021026201618248
15422,auto,medium,midsize,2001,15.0,22.0,2.8,-5.753469714728204,-3.6260690374417632
21110,auto,medium,midsize,2006,15.0,17.0,4.7,-19.354099032963358,-3.0833631278956766
16347,auto,few,midsize,2002,18.0,27.0,1.8,0.1447307986575867,-9.299684602662175
18638,auto,medium,large,2004,13.0,17.0,5.3,-16.347016289038763,1.7634804224600882
15417,auto,few,midsize,2001,21.0,26.0,2.2,1.4196759015743183,-9.544134332719391
6145,lock-up,medium,large,1990,16.0,23.0,3.2964,2.8571150164986334,7.2105759988456315
8586,lock-up,few,small,1992,24.0,29.0,1.476,14.541553949648367,-2.136426774009203
19949,auto,medium,midsize,2005,15.0,22.0,5.7,-10.4161571503483,-8.611760566289366
9070,lock-up,medium,midsize,1993,18.0,26.0,2.4436,5.687718566749725,1.943548391234374
15074,manual,few,small,2001,19.0,27.0,2.0,1.2092707553319133,-8.343208357904311
21264,auto,medium,small,2007,17.0,25.0,3.1,-7.361750057968847,-12.069906231856825
12227,manual,medium,large,1997,14.0,19.0,5.002,-7.140858772862374,3.237616090398913
15930,auto,few,small,2002,23.0,29.0,1.8,5.8654721842301285,-13.271293274958364
10686,auto,few,large,1995,15.0,23.0,2.296,-1.916706526062708,2.838552744829607
8141,lock-up,few,midsize,1992,17.0,23.0,2.1812,2.599739547501705,5.545991989386695
22961,manual,few,large,2008,18.0,24.0,2.9,-7.666589436191496,-14.03421278766046
21664,auto,medium,large,2007,17.0,23.0,3.0,-9.214746973290483,-12.220687575728125
12190,manual,medium,small,1997,15.0,22.0,3.0012,-4.092651836131544,1.5921192581671133
7372,lock-up,medium,large,1991,11.0,16.0,5.2152,-9.168470631660767,16.365725050362308
3475,lock-up,medium,large,1987,13.0,17.0,4.9528,-4.678871087186225,15.537407290562125
10117,manual,medium,large,1994,15.0,20.0,2.952,-2.459930731937926,5.146821362516238
16389,auto,medium,large,2002,11.0,15.0,5.4,-17.925926062671245,5.197582216830703
3984,lock-up,medium,small,1988,16.0,21.0,2.6732,2.5490776730297924,10.580644175427548
760,manual,few,large,1985,21.0,25.0,2.0008,13.643155171355232,10.112052088619441
4469,manual,medium,large,1988,15.0,21.0,4.2968,2.235978843975037,10.600824954502183
12726,auto,few,small,1998,19.0,27.0,2.0,3.0820383811640863,-4.857517641853964
13777,manual,medium,midsize,1999,18.0,26.0,2.4,0.8843506934464733,-4.921338264966254
10337,lock-up,medium,small,1994,15.0,23.0,5.74,-0.03583293344803784,2.8731253175905183
5266,lock-up,few,midsize,1989,21.0,27.0,2.4764,10.93489121358168,3.7524662122910564
22488,manual,many,small,2008,11.0,17.0,5.0,-20.121241957550712,-5.0120840860413525
3947,lock-up,medium,large,1987,11.0,15.0,5.2152,-6.771515705403787,18.376348428805862
6815,manual,medium,small,1990,14.0,19.0,2.7880000000000003,0.2941768223541564,10.501795728759038
11726,manual,few,small,1996,21.0,29.0,1.9024,8.499482972214828,-4.714522916448843
1857,lock-up,medium,small,1986,15.0,20.0,3.4276,2.649529706026776,12.435760637592283
11132,manual,medium,small,1995,18.0,24.0,2.4928,1.2790921024240525,0.6801130085276276
10156,manual,medium,large,1994,11.0,14.0,5.2152,-14.232015464300797,12.09659236641522
12983,auto,medium,large,1998,15.0,20.0,4.3,-6.650387931366416,1.4380087179928656
20287,auto,few,small,2006,22.0,29.0,2.0,3.289013000128384,-16.803091872743348
10005,lock-up,medium,midsize,1994,16.0,23.0,2.4928,-0.9394925665666586,2.8666242435225864
8193,lock-up,medium,midsize,1992,16.0,26.0,3.7884,3.7773725615506604,2.8500217518517394
10730,lock-up,medium,midsize,1995,16.0,23.0,4.6084,-0.6823490178240919,1.56735492140052
22935,manual,medium,midsize,2008,21.0,29.0,2.5,0.7785063281740053,-18.025483074161077
9345,manual,medium,large,1993,11.0,16.0,5.002,-12.862176629279746,11.839806377333327
1908,lock-up,medium,small,1986,17.0,21.0,3.7884,4.8291080473388845,13.066258333814398
23108,auto,medium,large,2008,12.0,17.0,5.6,-19.456497698441922,-5.292255141302045
6877,lock-up,medium,large,1990,15.0,20.0,6.2156,-1.7892656471579214,9.924447232840322
1076,auto,medium,large,1985,11.0,11.0,5.7564,-9.764990237464634,22.97876891848788
9156,lock-up,medium,large,1993,16.0,21.0,4.2968,-1.696175184946444,5.087900593207266
18169,manual,few,small,2004,18.0,26.0,1.8,-1.6575799399931315,-11.348452581684736
23450,auto,medium,midsize,2008,17.0,22.0,3.0,-10.800652061688886,-13.329170989634948
13544,auto,medium,small,1999,16.0,21.0,4.3,-5.693177719540187,-0.7600444101296495
9944,lock-up,few,midsize,1994,18.0,24.0,2.3452,1.9764109563239396,1.7796115258972747
12226,lock-up,medium,large,1997,14.0,20.0,5.002,-6.673322445255248,2.6132956954377886
9768,manual,few,small,1994,18.0,27.0,2.2632,5.3960631568476956,0.17815410838745027
7896,lock-up,few,small,1992,21.0,29.0,2.2796,11.372702861433865,-0.4478832836086482
14157,manual,medium,small,2000,17.0,24.0,3.2,-2.266922316344357,-5.135894952595704
12832,auto,medium,midsize,1998,17.0,26.0,2.5,0.2275414434277324,-4.378436685373918
22946,auto,few,midsize,2008,19.0,26.0,2.4,-5.2260836932552595,-15.292563701990824
18928,auto,medium,midsize,2004,15.0,20.0,2.7,-10.28229503207367,-5.661099148179388
7609,lock-up,medium,small,1991,16.0,23.0,4.9528,0.3843320005016524,5.63532052230686
11047,lock-up,medium,large,1995,15.0,17.0,3.3784,-8.841027029013826,6.81525205018644
18492,auto,medium,large,2004,14.0,17.0,4.6,-17.87082971154842,0.1676405503810256
22258,auto,medium,midsize,2007,11.0,15.0,5.0,-23.077322911683257,-2.195592717550928
1471,manual,few,small,1985,21.0,27.0,1.6072,14.96040180604039,8.44312779635963
12301,lock-up,medium,large,1997,15.0,19.0,4.0016,-6.787281742462085,2.986914906616058
20747,auto,few,large,2006,15.0,20.0,2.8,-11.89202742465624,-8.715632898606122
6269,lock-up,medium,midsize,1990,18.0,26.0,3.3456,7.009813529890165,5.0728291392632325
21120,auto,medium,midsize,2006,14.0,20.0,4.4,-13.18152906244428,-7.340824604382925
23315,auto,medium,midsize,2008,13.0,18.0,5.6,-17.81315820249866,-5.667063442603013
449,manual,few,midsize,1985,21.0,29.0,2.4764,16.457210517569116,3.2389641528206856
11369,auto,medium,small,1996,24.0,32.0,3.0012,13.795655060652685,-6.086967013132868
1611,manual,medium,small,1985,15.0,20.0,5.74,4.465397351881662,14.15774828491802
2525,auto,medium,large,1986,10.0,12.0,5.904,-8.903563276677458,21.82006359216509
12860,auto,medium,midsize,1998,18.0,24.0,2.5,-0.19751056785545051,-2.5244972308972673
18773,manual,medium,midsize,2004,17.0,20.0,2.5,-9.283560899067293,-8.034665765007468
11558,manual,medium,small,1996,11.0,17.0,3.608,-12.329272617500415,7.595204924942773
21591,auto,many,midsize,2007,11.0,17.0,6.7,-21.30399351413341,-4.03631670823882
23419,auto,medium,midsize,2008,17.0,22.0,3.0,-10.800652061688885,-13.329170989634955
23014,manual,few,large,2008,17.0,22.0,2.7,-10.897637658593133,-13.398328517654623
6495,manual,medium,large,1990,15.0,19.0,4.2968,0.10154048589190451,10.75826361038134
7825,manual,medium,large,1991,11.0,17.0,3.9196,-9.466730641608851,17.205354819904787
9135,auto,few,small,1993,15.0,23.0,3.0012,-0.43074013492428365,4.555962687850551
12175,manual,few,small,1997,19.0,27.0,2.3452,3.58121149829388,-3.9671695527470137
15397,auto,many,large,2001,11.0,15.0,5.4,-16.641811439543716,6.043375089494534
7232,lock-up,medium,midsize,1991,17.0,27.0,3.1324,5.501387462985444,3.694908172756575
4253,lock-up,medium,midsize,1988,18.0,25.0,2.8372,7.719797770022884,7.4022460473947564
78,manual,few,small,1985,18.0,26.0,2.214,10.616029680522363,8.752910342056657
19413,auto,medium,midsize,2005,16.0,22.0,3.9,-9.691474179933529,-9.0444551378271
11269,lock-up,medium,large,1995,11.0,15.0,5.904,-14.916178382981226,10.172808030428754
1283,lock-up,medium,small,1985,15.0,20.0,5.002,5.331444231429695,14.318254559008963
15719,auto,medium,midsize,2001,13.0,15.0,5.3,-14.745185816549053,4.939953839540591
207,manual,few,small,1985,17.0,22.0,1.968,6.7058488960496785,11.574147766095919
10934,lock-up,medium,large,1995,15.0,20.0,6.478,-5.33622224285225,5.089615820575963
983,auto,few,midsize,1985,25.0,29.0,1.4596,21.557394800589083,0.8954628192409515
18612,auto,medium,large,2004,14.0,19.0,4.3,-11.287277857088151,-4.706737263280659
53,manual,medium,small,1985,16.0,21.0,2.8372,5.037342035050346,12.822196195061558
20510,auto,medium,large,2006,17.0,25.0,3.5,-6.5784513489235765,-11.187128849399885
13680,manual,few,midsize,1999,18.0,27.0,2.3,1.295830309562345,-5.709917275044857
23010,auto,medium,large,2008,14.0,19.0,4.0,-15.475887835790514,-6.605599391425404
19384,auto,medium,midsize,2005,18.0,27.0,3.0,-2.8781854212759406,-11.79068814242468
12371,lock-up,few,small,1997,23.0,31.0,1.7712,12.78881452134285,-8.813282100638592
2951,auto,few,small,1987,17.0,21.0,2.214,5.2234969090544405,11.633168963121223
1165,manual,medium,large,1985,13.0,13.0,4.9528,-6.922931512827069,20.005695113200485
17740,manual,few,midsize,2003,16.0,19.0,2.4,-10.47524011572324,-5.552478718278414
2282,manual,few,large,1986,17.0,21.0,2.5584,4.791586163496168,12.344484702810806
1795,manual,medium,large,1985,11.0,17.0,5.2152,-7.7300788824568505,20.684546130800058
16948,manual,medium,small,2003,14.0,21.0,4.4,-9.66947751226808,-4.833069522976994
2462,lock-up,medium,large,1986,11.0,15.0,5.74,-7.035788211638799,19.142870638363213
12105,manual,few,midsize,1997,23.0,31.0,2.0008,12.772862193347986,-8.893660394355685
23282,auto,few,midsize,2008,23.0,27.0,2.0,-1.4349141181552292,-17.682513943726033
20778,manual,few,large,2006,17.0,21.0,2.7,-9.17679269583638,-10.620907811720901
8386,manual,few,large,1992,18.0,24.0,2.1812,3.7841421323361724,3.807416593249339
12475,lock-up,medium,large,1997,11.0,16.0,5.412000000000001,-14.853283740882699,8.3797014289243
7529,lock-up,medium,large,1991,15.0,17.0,2.9684,-2.759044666163062,11.56957969755159
8396,auto,few,large,1992,19.0,21.0,2.3616,2.799741508591695,6.066900324161275
8149,lock-up,few,midsize,1992,19.0,29.0,2.4764,9.719642046722258,-0.942515544558886
3881,lock-up,medium,large,1987,15.0,16.0,3.69,-3.7961616870298434,15.761992179577714
2035,lock-up,medium,midsize,1986,14.0,20.0,5.002,3.502141336731998,14.197644482855782
9153,lock-up,few,large,1993,18.0,24.0,2.4764,2.904357645212478,2.788515972848224
21731,manual,medium,midsize,2007,17.0,25.0,3.0,-7.395440634553256,-12.094619935169696
21178,auto,few,small,2007,19.0,27.0,2.0,-3.9548013463381504,-15.002107573212044
8527,manual,few,small,1992,18.0,25.0,2.4928,4.868405567491568,3.5586420287853433
5586,auto,few,large,1989,15.0,17.0,2.5584,-2.8735927110440573,12.931672963055817
6579,manual,few,large,1990,18.0,22.0,2.46,3.097508222034048,7.155895809115478
18704,auto,medium,midsize,2004,14.0,17.0,4.6,-17.87082971154842,0.16764055038102255
9562,auto,few,small,1993,28.0,35.0,1.0004,20.497955698558282,-5.752162983142479
8238,lock-up,few,small,1992,18.0,24.0,2.3944,3.7414326639105813,3.8210137013968777
9720,manual,few,small,1994,22.0,29.0,2.1648,10.57683045930968,-2.6999188131167897
5915,auto,medium,large,1989,11.0,13.0,5.2152,-7.438062434222808,18.53321189245251
18077,auto,medium,small,2004,15.0,22.0,3.5,-8.681770171238458,-7.082564452564987
20817,auto,medium,large,2006,17.0,23.0,3.5,-8.27305299764567,-11.470465236120239
11712,manual,medium,large,1996,15.0,20.0,4.0016,-5.454074330052999,3.595568142416022
5294,lock-up,medium,midsize,1989,16.0,21.0,3.1324,2.3408492812409514,10.326455275375997
11644,lock-up,medium,large,1996,11.0,16.0,5.7564,-14.831887678576301,8.798643662850019
7027,manual,few,small,1991,22.0,29.0,2.0008,13.367071201706773,-0.1966324215773973
21097,manual,few,midsize,2006,18.0,24.0,2.5,-5.7523604689399175,-13.066153976266001
7592,manual,few,small,1991,21.0,31.0,2.4928,13.519911026639633,-1.07780817060242
18815,auto,medium,midsize,2004,14.0,17.0,4.8,-17.662729791765262,0.45387304617701907
8143,manual,few,midsize,1992,21.0,29.0,2.1812,11.387814480632231,-0.4588403953648838
13772,auto,medium,midsize,1999,15.0,24.0,2.8,-3.431859259280622,-3.284967134208217
17425,auto,medium,large,2003,13.0,17.0,5.4,-15.316085882827531,3.0975039344261726
16921,manual,few,small,2003,21.0,29.0,2.0,4.242274823021042,-13.19907800185509
9701,manual,few,small,1994,23.0,30.0,2.214,11.990070276668067,-3.043264640867707
23475,auto,medium,midsize,2008,12.0,18.0,5.6,-18.36506081388803,-5.368080789639471
11362,lock-up,few,small,1996,23.0,32.0,1.4924,13.591714726720916,-6.3209546629127775
23357,auto,medium,midsize,2008,12.0,17.0,6.0,-19.505139102865158,-5.309106972715713
9255,manual,medium,large,1993,11.0,16.0,5.74,-13.568542939130927,11.64461766621845
13253,auto,medium,midsize,1998,15.0,19.0,4.3,-7.329125110888776,2.0333694222972647
7306,lock-up,few,midsize,1991,18.0,24.0,2.1648,4.135060599403977,4.511259465845019
20645,manual,few,large,2006,18.0,25.0,2.8,-5.000225181129609,-12.195497290388687
15755,auto,medium,midsize,2001,14.0,17.0,3.5,-14.204167737078581,4.297765546704736
1996,manual,few,small,1986,23.0,29.0,1.7876,19.651378787241015,0.517811581929957
14086,auto,medium,midsize,1999,14.0,17.0,4.0,-11.082891419332352,5.2933394804428655
20881,auto,few,midsize,2006,19.0,24.0,2.3,-5.763863903957053,-13.414389370014362
14671,manual,few,large,2000,19.0,24.0,2.4,-0.6595025164945878,-4.927689358717842
14369,auto,few,small,2000,19.0,27.0,2.2,1.7483794840882678,-7.178025676153408
6879,auto,medium,large,1990,14.0,16.0,3.9196,-3.2489081870052026,13.286237744068782
4221,lock-up,medium,midsize,1988,17.0,24.0,2.9684,6.689691226336946,7.682843139418193
1693,lock-up,few,large,1985,18.0,24.0,2.4764,9.291292057528661,10.477353326152905
36,manual,medium,small,1985,17.0,24.0,2.8372,7.993128804636551,11.279955319874553
8429,lock-up,medium,large,1992,14.0,17.0,3.9196,-4.836069647450347,10.64659258209889
255,auto,few,small,1985,16.0,20.0,1.9844,4.23437275855019,13.263663194117502
14249,auto,few,small,2000,23.0,31.0,1.6,8.468618884965625,-12.487746737379556
1066,lock-up,medium,large,1985,11.0,15.0,4.9528,-7.478308576489454,20.090353349366687
14351,auto,few,small,2000,23.0,30.0,1.8,7.441971063850471,-12.657840541679969
7742,manual,few,small,1991,22.0,29.0,1.5908,13.377048183081964,-0.272739206846131
3407,lock-up,few,midsize,1987,21.0,24.0,1.7876,11.67699259567118,10.76695649629015
14213,auto,medium,small,2000,16.0,23.0,4.0,-4.051265404487606,-4.740717082892691
19315,manual,few,small,2005,21.0,29.0,1.8,4.111435734149527,-15.183009175525003
2553,lock-up,few,small,1986,19.0,26.0,1.9844,11.124874584397961,7.242132818824349
20328,auto,medium,small,2006,18.0,26.0,3.3,-3.8655080586496515,-12.401094406839203
13382,auto,few,small,1999,19.0,27.0,2.4,1.987998491564523,-5.860112440215766
4112,lock-up,few,small,1988,21.0,31.0,2.2632,16.433956743151565,1.4966401164197691
11614,lock-up,medium,large,1996,13.0,17.0,5.74,-9.444115793613342,7.692670508865109
8157,lock-up,few,midsize,1992,21.0,25.0,2.4928,7.778441721295828,2.7043007869700166
21685,manual,medium,midsize,2007,15.0,25.0,3.1,-9.002976852154296,-13.595973815563465
7051,manual,few,small,1991,22.0,29.0,1.7876,13.384458895035612,-0.23245468728057547
16091,auto,few,small,2002,21.0,29.0,2.2,4.852153154518889,-11.94320167732553
7015,manual,few,small,1991,18.0,26.0,1.9024,5.954181543738294,3.739299618151816
4420,lock-up,few,midsize,1988,24.0,30.0,1.4924,17.4788173139842,0.4762772116691676
14688,manual,medium,large,2000,13.0,17.0,4.7,-12.451739974149664,4.897447001882538
17991,auto,few,small,2004,31.0,38.0,1.9,14.779875383210209,-23.968320868595058
3774,auto,medium,small,1987,8.0,10.0,6.7568,-10.081850951167532,24.435491352868414
1617,manual,few,small,1985,22.0,32.0,1.6072,19.622703020331098,1.6220562271309633
19068,auto,medium,small,2005,13.0,20.0,3.6,-12.406742756617415,-7.296070133269278
6136,auto,medium,small,1990,15.0,20.0,2.8536,0.3290644350700744,9.672948528877741
15290,auto,few,midsize,2001,18.0,27.0,2.4,-0.029882464208232176,-8.66039478671377
11197,lock-up,few,small,1995,19.0,26.0,1.9844,4.899413126865519,-0.15105787530289724
15796,manual,few,midsize,2001,18.0,26.0,2.5,-0.6261049929002601,-8.09163020215451
21725,auto,few,midsize,2007,23.0,31.0,2.0,3.588802660153701,-20.73928449695283
17257,auto,few,midsize,2003,23.0,29.0,1.8,5.345118346677945,-14.274864952501218
15403,manual,medium,midsize,2001,15.0,22.0,2.7,-5.808747440062217,-3.6624620131490526
8247,lock-up,few,small,1992,23.0,29.0,1.4924,14.183559449415583,-1.6441567419489063
3718,manual,few,small,1987,29.0,35.0,1.476,27.98809606733372,0.23758237021522607
22732,auto,few,midsize,2008,21.0,30.0,2.4,1.289970564847638,-18.797411693014368
12083,lock-up,medium,midsize,1997,18.0,26.0,2.46,2.5332459604945092,-2.552914624404239
22649,auto,few,small,2008,23.0,31.0,2.0,2.4280685387779988,-21.43928131195975
1613,manual,medium,small,1985,9.0,15.0,2.9356,-9.154308149943516,22.493061335870387
5929,manual,medium,large,1989,14.0,17.0,4.92,-4.509654812758739,13.830822166985998
22493,auto,few,small,2008,22.0,31.0,2.2,1.9254515360582731,-20.39000767742281
18371,manual,medium,midsize,2004,18.0,26.0,2.5,-2.0948898654792325,-10.868806442306006
14,lock-up,medium,small,1985,15.0,20.0,3.4276,3.3762705859696767,13.100527838608249
21773,manual,few,large,2007,18.0,24.0,2.9,-7.140471288914538,-12.970207044158835
13533,manual,medium,small,1999,17.0,26.0,2.5,0.2849182033307555,-5.379674833789583
18759,manual,few,midsize,2004,17.0,22.0,2.4,-7.4122120107397595,-8.783146932863097
22192,auto,medium,midsize,2007,13.0,19.0,4.6,-15.192530834774644,-5.6878646112132305
2755,manual,few,small,1986,19.0,24.0,2.296,9.584185466234478,9.179942494787294
18999,manual,medium,small,2005,14.0,21.0,3.6,-10.993285561520963,-8.436280911433053
4845,lock-up,medium,small,1988,15.0,22.0,4.0836,2.7020951943367213,9.717620809899646
4920,lock-up,medium,large,1988,15.0,20.0,4.2968,1.5944109721157966,11.420769879990317
934,lock-up,few,midsize,1985,21.0,23.0,2.0008,11.194667190795604,11.695712010226199
20420,manual,few,midsize,2006,23.0,31.0,2.4,4.9110813948079635,-20.061057632209838
3506,lock-up,medium,large,1987,13.0,16.0,5.74,-5.096157536205275,16.280255575182327
1070,auto,medium,large,1985,10.0,12.0,5.7564,-9.269803819637344,22.643360206879674
12637,auto,few,small,1998,17.0,23.0,2.0,-1.0800650437462764,-1.9634312086257122
14608,auto,few,large,2000,17.0,23.0,2.2,-1.9594833071802586,-4.630946860811075
9622,lock-up,medium,large,1993,15.0,20.0,4.2968,-3.082367526769496,5.817273792260334
2259,manual,few,large,1986,19.0,25.0,2.0008,10.09766378476965,8.16625771668426
12176,lock-up,few,small,1997,18.0,25.0,2.3944,1.4642103671465436,-2.0066767471580853
17697,auto,medium,midsize,2003,14.0,19.0,4.0,-10.449024519727748,-3.4455346074239674
1793,auto,medium,large,1985,11.0,14.0,3.69,-8.64873215891663,21.490881515002812
11693,manual,medium,large,1996,13.0,16.0,4.9528,-9.975100725847705,7.230822928299359
22866,auto,medium,large,2008,19.0,29.0,3.5,-1.322906197647843,-16.799571429974584
12581,auto,medium,small,1998,17.0,26.0,3.8,1.2845849798798343,-4.13634078139332
4086,manual,few,small,1988,21.0,30.0,2.4764,15.396044032081937,1.6447783578893764
19954,auto,medium,midsize,2005,13.0,17.0,5.4,-17.310204684552726,0.26741444342990855
20365,auto,medium,midsize,2006,18.0,26.0,3.2,-3.8480577891064747,-12.373527765884495
11636,lock-up,medium,large,1996,16.0,22.0,3.0012,-2.700234546743886,2.2079609996327614
23168,auto,medium,large,2008,16.0,23.0,3.8,-10.77053239179141,-12.563035113968402
18170,auto,few,small,2004,19.0,26.0,1.8,-1.591479415314981,-12.013115849873438
16074,auto,medium,small,2002,15.0,20.0,5.4,-9.095581481832964,-2.9822923646588206
18650,auto,few,large,2004,18.0,24.0,2.4,-5.06133708756066,-10.15321979020655
578,manual,few,midsize,1985,22.0,27.0,2.214,15.458820401229115,7.4260642194965225
10390,manual,few,small,1994,23.0,27.0,1.5908,8.942332704240963,-1.5161552211535945
21553,auto,medium,midsize,2007,17.0,25.0,4.6,-7.269897743861313,-12.441029550433324
1896,auto,few,small,1986,21.0,26.0,2.296,13.716139433644736,7.883339704056729
1319,auto,few,small,1985,21.0,24.0,2.214,12.667054526285199,11.00006391979226
21729,manual,few,midsize,2007,19.0,25.0,2.3,-5.4967007191014225,-14.763646425168105
6032,lock-up,few,small,1990,17.0,23.0,2.1812,3.1811068161148883,7.055233079076098
18618,auto,medium,large,2004,14.0,17.0,5.3,-17.175937824564578,1.2251193987004312
22140,auto,few,midsize,2007,21.0,27.0,2.4,-1.10758805053433,-16.029180645674842
10002,manual,medium,large,1994,17.0,21.0,2.9684,-0.3749143456839823,3.0713003142571744
17497,auto,medium,large,2003,13.0,17.0,4.6,-15.40926816628303,3.3372434576135435
15309,auto,medium,midsize,2001,15.0,22.0,4.0,-6.825870909857545,-2.9941770872627136
7162,auto,few,midsize,1991,16.0,19.0,2.0008,-0.703851131963066,9.163848182096089
16242,manual,few,midsize,2002,19.0,29.0,1.8,2.5840071263710946,-11.749699737308413
11499,manual,few,midsize,1996,22.0,33.0,2.0008,14.480437358192892,-7.200194576633644
21889,manual,medium,large,2007,15.0,20.0,3.0,-12.895948439739596,-8.493873163251221
18424,auto,medium,midsize,2004,17.0,24.0,3.0,-5.731239742408167,-8.896552382892342
13282,auto,medium,midsize,1998,11.0,15.0,4.6,-15.474158379924027,7.582213080679302
38,lock-up,medium,small,1985,15.0,20.0,5.0348,5.298217839348148,14.309968950372042
2007,lock-up,medium,large,1986,17.0,27.0,3.7884,10.770423487687623,8.514889502336118
15352,manual,few,midsize,2001,22.0,30.0,2.2,6.449501585311215,-11.656531943322488
19990,auto,medium,midsize,2005,13.0,17.0,5.3,-17.30739034513755,0.2675151169637629
1736,manual,medium,large,1985,15.0,17.0,4.2968,-4.611622854858514,17.415715677343616
2607,lock-up,few,small,1986,21.0,26.0,1.9516,13.783750547731328,7.725471536393913
7207,manual,few,midsize,1991,18.0,24.0,2.3124,4.207182330436787,4.408525274476816
9709,manual,few,small,1994,26.0,35.0,1.886,17.970868077889847,-5.623170575635273
18951,manual,medium,small,2005,18.0,26.0,2.5,-2.4991668657167465,-11.758846794096637
23511,auto,medium,midsize,2008,17.0,23.0,3.5,-9.668445467004261,-12.974815779209456
10620,manual,few,small,1995,24.0,31.0,1.7712,13.364279000365405,-3.900453550474019
8967,lock-up,medium,large,1993,16.0,24.0,4.6084,1.3822698259029573,2.612570835641539
19786,auto,medium,large,2005,15.0,21.0,3.5,-10.01014132125384,-8.035276032811904
13221,auto,few,midsize,1998,18.0,22.0,1.8,-1.7036588682220415,-1.626894909214798
5167,lock-up,medium,midsize,1989,15.0,22.0,5.0348,1.2788175748877302,9.07313535375334
5747,lock-up,few,small,1989,18.0,24.0,2.2632,5.4732520441670305,6.812147737371684
14718,manual,few,large,2000,16.0,20.0,2.4,-6.436331578709398,-2.183101787707057
21282,manual,medium,small,2007,15.0,20.0,4.8,-12.890080767450538,-8.443080794085366
2985,manual,few,small,1987,19.0,27.0,2.296,10.664804353974425,5.989907377174772
3035,manual,few,small,1987,18.0,29.0,1.9844,12.641760520170182,4.078095659641974
2809,manual,few,large,1986,23.0,26.0,2.296,14.641268547634372,5.928677052720621
1177,auto,medium,large,1985,11.0,13.0,4.92,-8.637159357878307,21.792609442436028
14662,manual,medium,large,2000,16.0,21.0,3.0,-6.477755019383783,-2.2297733909041746
20407,auto,medium,midsize,2006,18.0,26.0,2.7,-3.5292562725760974,-12.454929040587482
3099,lock-up,medium,large,1987,16.0,23.0,5.0348,3.6630030420674977,9.714366473081025
16030,auto,few,small,2002,23.0,29.0,2.0,5.829661781773775,-13.255740198647628
10286,lock-up,medium,small,1994,16.0,21.0,2.9684,-1.222837656901368,4.017846648401305
12506,lock-up,medium,large,1997,15.0,20.0,4.2968,-6.297729929246976,2.5036998862839317
