,transmission,cylinder,car_size,year,mpg_city,mpg_highway,displacement,Emb_dim1,Emb_dim2
104,manual,medium,large,2003,13.0,17.0,4.7,9.395870190110672,-3.9039501053053773
105,manual,few,midsize,1993,25.0,33.0,1.9024,-8.698405074637217,9.655624949155557
106,auto,medium,midsize,2008,16.0,22.0,3.7,11.21423619939051,3.639422415463519
107,lock-up,medium,midsize,1992,16.0,23.0,2.952,-3.497278502185161,-2.7440322023960504
108,manual,medium,small,2002,16.0,24.0,2.7,5.1033841168126255,2.52993536820206
109,manual,medium,small,1989,15.0,23.0,2.9684,-5.948195031154839,-4.657112214963861
110,manual,few,midsize,2000,22.0,26.0,1.6,0.6670826417162625,6.57995407684845
111,lock-up,medium,midsize,1985,16.0,24.0,3.7884,-10.175594449251362,-5.467877347410539
112,auto,medium,large,2005,18.0,26.0,3.5,6.577045664608827,6.249463772213419
113,manual,medium,midsize,2004,18.0,26.0,3.5,5.6797000820219425,5.804020696596769
114,auto,few,small,2000,19.0,26.0,2.0,1.656430371599693,4.710322907850925
115,auto,few,midsize,2005,21.0,26.0,2.4,5.571341439892548,8.11089135394588
116,auto,medium,large,2006,13.0,17.0,5.6,12.18933160110072,-2.7182548359918264
117,lock-up,few,midsize,1985,19.0,26.0,2.4764,-11.696036576049577,-2.159096504636819
118,auto,few,midsize,1998,18.0,22.0,1.8,1.5426370906378803,0.36548170648655404
119,manual,few,midsize,2000,21.0,29.0,2.2,0.08319634501687659,7.838766086982942
120,lock-up,medium,large,1985,13.0,17.0,4.9528,-6.647127990003342,-12.1311948665726
121,manual,medium,midsize,1995,18.0,26.0,2.4436,-2.4523654813065314,1.856214713683082
122,auto,medium,midsize,2004,11.0,16.0,6.0,11.358551737421893,-5.425693480599239
123,auto,many,small,2000,10.0,17.0,5.9,7.801836575884568,-7.209072509206149
124,manual,few,small,2007,16.0,22.0,1.3,10.318469952373121,3.65269135544547
125,auto,medium,large,2001,14.0,17.0,4.8,7.363722067724522,-4.386689113105697
126,auto,few,midsize,2000,21.0,23.0,2.0,2.054146776338866,3.849909440975528
127,manual,medium,midsize,2007,16.0,21.0,2.7,10.63996180343441,2.6085554566391087
128,auto,medium,midsize,2007,13.0,19.0,4.6,12.297596618409749,-0.5994508199365949
129,auto,few,small,1996,24.0,29.0,1.476,-4.503687954275282,7.836639639205948
130,lock-up,medium,midsize,1991,15.0,23.0,5.002,-3.9506623221710795,-4.105063665189054
131,manual,medium,large,1985,11.0,17.0,5.2152,-6.128126742416149,-13.297829351897319
132,manual,medium,midsize,2006,16.0,26.0,2.8,8.143662416762913,5.926400644607542
133,manual,few,midsize,1985,21.0,29.0,2.4764,-13.324920929214771,1.0302562524641705
134,lock-up,few,small,1985,23.0,27.0,1.6072,-13.446272961236355,0.6416275648372566
135,auto,medium,small,2004,17.0,25.0,2.5,6.237960998199056,4.70787993350204
136,auto,medium,midsize,2004,18.0,27.0,3.1,5.304088275210054,6.617790798427545
137,lock-up,medium,midsize,1995,18.0,27.0,2.9848,-2.763487008004991,2.5415352934409436
138,lock-up,medium,small,1994,13.0,19.0,4.182,0.6486746813005004,-6.461252407643243
139,auto,medium,large,1987,10.0,12.0,5.904,-2.1630368721732256,-16.469651066154917
140,manual,few,small,2003,23.0,30.0,2.2,1.8224961425857469,10.981417063903637
141,manual,medium,small,1996,17.0,22.0,2.9684,0.14415996328483577,-1.1850206426918835
142,lock-up,medium,large,1985,15.0,22.0,5.002,-9.081276792610492,-7.683395161253949
143,auto,medium,large,1990,15.0,17.0,4.2968,-2.7875319953687985,-8.866281979423603
144,manual,medium,small,2007,17.0,26.0,3.0,8.66757979036932,6.768184402946822
145,auto,medium,small,2001,18.0,25.0,3.0,3.298640171697264,3.7374761876137423
146,auto,medium,large,2008,14.0,19.0,4.7,12.900567377859101,0.3248170371713682
147,auto,medium,midsize,2006,18.0,26.0,3.9,7.538505930313537,6.676691580252728
148,manual,few,small,1990,19.0,25.0,1.9516,-6.919319751404349,-0.5408287603225744
149,manual,few,small,1985,19.0,26.0,2.4764,-11.696036576049583,-2.1590965046368185
150,auto,medium,midsize,1999,15.0,19.0,4.3,4.550825001681208,-3.241282851005497
151,auto,medium,large,2004,14.0,17.0,4.6,10.034203261819345,-2.9957158856882145
152,manual,few,small,1989,21.0,31.0,2.214,-10.46615236490229,4.438385511048783
153,auto,medium,small,2003,18.0,25.0,3.0,5.0833529726609745,4.664103665439234
154,lock-up,medium,large,1991,14.0,15.0,3.9196,-0.9641448042681116,-10.35780360565648
155,auto,medium,midsize,2001,13.0,17.0,5.0,7.637307856809345,-4.869483556264585
156,lock-up,medium,large,1995,13.0,16.0,5.2152,2.67236589409552,-8.36443631041776
157,manual,medium,large,1998,13.0,17.0,5.0,4.964911072660541,-6.221695792272424
158,auto,medium,midsize,1995,16.0,22.0,3.198,-0.4451164108918808,-2.156985909982824
159,auto,medium,small,2002,18.0,26.0,3.4,3.882811574421075,4.90933668255645
160,manual,medium,small,2008,15.0,25.0,3.1,10.667322619285267,5.587729630225545
161,lock-up,medium,small,1992,15.0,23.0,5.74,-2.965473624620642,-3.8242763733033813
162,lock-up,few,midsize,1994,21.0,26.0,1.8368,-4.34571562834852,3.075757455306125
163,auto,medium,large,2005,14.0,17.0,5.3,11.016226118638196,-2.6650574632434743
164,auto,medium,small,1995,14.0,19.0,4.9692,1.331379083210789,-5.633058807294226
165,lock-up,few,midsize,1992,21.0,25.0,2.4928,-5.792242053564677,1.405146333965828
166,auto,medium,large,2001,13.0,16.0,5.7,8.077120990634294,-5.760680362052289
167,lock-up,medium,large,1993,13.0,17.0,4.92,0.514555820620556,-8.467101638180395
168,lock-up,medium,large,1991,15.0,20.0,4.2968,-2.910051462551889,-6.122768999181057
169,lock-up,few,small,1985,21.0,24.0,2.0008,-11.881218804596871,-2.582737986950125
170,auto,medium,large,2003,10.0,17.0,5.2,10.427569540842267,-5.670824311887918
171,auto,few,large,2008,18.0,24.0,2.9,9.915770291086654,6.229427777142328
172,manual,few,small,2005,23.0,32.0,1.6,2.905544249025353,13.352013375451545
173,manual,few,large,1987,18.0,24.0,1.9844,-8.981938283047882,-3.1629954044032376
174,auto,medium,midsize,2006,15.0,20.0,3.5,10.383206722419521,0.8184166958647103
175,auto,medium,midsize,2008,13.0,19.0,4.4,13.170863754477837,-0.1138615402311053
176,manual,medium,small,2004,18.0,26.0,3.0,5.630996266758169,5.860151591020202
177,lock-up,medium,small,1996,16.0,21.0,3.9688,0.8763384365307553,-2.5791676476280077
178,manual,medium,small,1988,17.0,24.0,2.9684,-7.700944907795229,-3.3474864769578034
179,lock-up,medium,midsize,1996,18.0,26.0,2.46,-1.5628435342843237,2.3018694049950947
180,manual,few,small,1987,31.0,37.0,1.476,-17.308359063181815,13.069576419833002
181,lock-up,medium,large,1993,18.0,24.0,3.2964,-3.467012729090251,-0.6343575529676018
182,manual,few,small,1985,33.0,41.0,1.8204,-20.988224588520982,15.980283203971693
183,manual,few,midsize,2001,22.0,30.0,2.0,0.3294335796474062,9.540807260521598
184,manual,few,midsize,1999,19.0,29.0,2.0,-0.2852439432455108,6.515824636430462
185,lock-up,medium,midsize,1997,17.0,25.0,2.9848,-0.009617507067321708,1.4584382042891004
186,manual,few,small,1994,28.0,35.0,1.476,-9.443849553735502,13.193433956967784
187,manual,few,small,1989,32.0,38.0,1.2956,-16.181217147665965,15.253219681488979
188,manual,few,midsize,2008,20.0,27.0,2.5,8.2671664404778,9.468925341729564
189,auto,medium,large,1998,14.0,17.0,4.3,4.64421761748587,-5.639602608198809
190,auto,medium,midsize,2005,13.0,17.0,5.3,11.250386549863364,-3.115059603063204
191,auto,medium,large,2008,15.0,20.0,4.0,12.213571943907015,1.6545544751079702
192,auto,medium,small,1999,18.0,26.0,2.5,1.0936341828805216,3.6649509892589323
193,auto,medium,midsize,2008,15.0,22.0,3.5,11.497553070471318,3.1935490098136334
194,auto,medium,large,1995,11.0,13.0,4.92,4.259447209432588,-11.49108854687677
195,lock-up,medium,midsize,1994,17.0,26.0,3.7884,-2.9626556507398116,0.7347505455352926
196,manual,medium,small,1998,17.0,25.0,2.8,0.8617964312945522,1.9307698985572723
197,lock-up,medium,large,1988,15.0,19.0,3.9196,-5.286293372586065,-8.171974903246063
198,lock-up,medium,midsize,1987,17.0,22.0,2.8372,-7.916500045857557,-5.250165705977707
199,auto,medium,small,2007,17.0,24.0,3.6,9.353644922156867,5.150932244982637
200,lock-up,medium,small,1993,10.0,15.0,6.7568,2.3194187153360146,-11.861054918273181
201,lock-up,medium,large,1988,14.0,17.0,3.9196,-4.331488082936351,-10.12325848151835
202,lock-up,few,large,1996,18.0,25.0,2.1976,-1.2418687489739417,1.6041154345627695
203,lock-up,medium,large,1997,14.0,17.0,4.1984,3.7453733875555706,-6.069466973154408
204,auto,few,small,1993,23.0,27.0,1.5908,-6.278803891474132,4.502204180117811
205,manual,few,large,1987,15.0,17.0,2.1156,-5.815157406033295,-10.008665583812084
206,auto,medium,large,1988,14.0,16.0,4.92,-3.899286699269828,-11.049618708604992
207,manual,few,small,1988,24.0,33.0,1.8532,-12.87478531478332,6.911817946526409
208,auto,medium,small,2005,13.0,20.0,3.6,10.118516729462314,-0.6350565716778178
209,lock-up,medium,small,1993,18.0,24.0,2.46,-3.5484079581771284,-0.5075482245058536
210,lock-up,few,small,1988,21.0,27.0,1.6072,-9.993103342332825,1.0512090895060135
211,manual,few,small,1985,24.0,33.0,1.6072,-15.60296311881413,5.536456658078899
212,auto,medium,large,2007,15.0,17.0,4.3,12.565186051117117,-1.131465897901305
213,manual,few,small,1991,22.0,29.0,1.7876,-8.24529728795723,4.340098125429449
214,auto,many,small,1989,11.0,15.0,5.3464,-1.7285661986064942,-12.827855414199025
215,auto,medium,midsize,1999,18.0,26.0,3.2,1.1535622199764026,3.560338329162849
216,manual,few,midsize,2002,19.0,23.0,2.0,4.542923535799538,3.4373345667109616
217,auto,medium,large,2001,14.0,17.0,3.3,7.261789637520999,-4.178859546114632
218,lock-up,few,large,1988,16.0,20.0,2.5584,-6.094033569382663,-6.7770436200025745
219,manual,few,small,1994,24.0,32.0,1.2956,-7.212439631651993,8.935595068181085
220,auto,medium,midsize,2007,18.0,26.0,3.0,8.331937584995432,7.210471541091807
221,auto,few,small,2006,22.0,29.0,2.0,5.123228611705201,11.131647484243434
222,manual,few,large,1992,21.0,25.0,2.4764,-5.793649726754698,1.4074258720623611
223,auto,few,midsize,1989,18.0,25.0,2.4928,-7.461232659381116,-1.5750874868872191
224,auto,medium,small,1999,17.0,25.0,2.8,1.767313433948294,2.3720031361160308
225,manual,medium,large,1995,13.0,17.0,4.9528,2.284306716538548,-7.555131210499417
226,lock-up,medium,large,1989,13.0,17.0,4.9528,-3.037675294112949,-10.318390978820057
227,auto,few,midsize,1998,22.0,31.0,2.0,-2.6751782311778176,8.9164667012753
228,manual,few,midsize,2005,18.0,27.0,1.8,6.109684925473723,7.280639740928295
229,manual,few,small,1995,21.0,29.0,2.0008,-4.373894400530288,5.6023427504659935
230,auto,medium,midsize,2005,17.0,25.0,3.8,7.251379946004503,4.983827089335467
231,lock-up,medium,large,1997,15.0,20.0,4.2968,2.4106524087880508,-3.3917615803124517
232,manual,few,small,2001,21.0,31.0,2.0,0.25930062479381516,9.819862526237442
233,manual,few,small,2000,22.0,30.0,2.0,-0.5607516894921865,9.088742669173389
234,auto,few,large,2004,16.0,20.0,2.7,8.301163769966504,0.4810526256518947
235,lock-up,medium,large,1993,11.0,16.0,5.74,1.5567998386950648,-10.391955773576987
236,auto,few,small,2004,26.0,35.0,1.7,0.1102631927666971,16.58977425729708
237,auto,medium,midsize,1997,16.0,23.0,4.1984,1.086107674625831,-0.7006390958522449
238,manual,medium,small,1991,16.0,21.0,2.952,-3.682918807019841,-4.687989757783679
239,auto,few,midsize,2003,23.0,29.0,1.8,2.114194699572196,10.379979037600878
240,manual,few,midsize,1997,24.0,33.0,1.9024,-4.832584916833789,10.944261724532069
241,auto,medium,large,2008,17.0,24.0,3.3,10.210525838100372,5.653225403908032
242,manual,few,large,1988,18.0,23.0,2.5584,-7.70001816453208,-3.5249049961436847
243,manual,few,midsize,2008,26.0,33.0,1.8,4.386122082147263,17.028940973267627
244,manual,medium,small,2005,17.0,26.0,3.0,6.845203326651899,5.8568739722559515
245,auto,few,midsize,1987,19.0,22.0,1.7876,-8.80146568182745,-4.171796968694213
246,manual,few,small,1994,21.0,32.0,2.2632,-6.316241346513627,7.488408905445325
247,manual,medium,large,1989,16.0,21.0,3.0012,-5.462248389741321,-5.613160630220049
248,auto,medium,midsize,2008,17.0,22.0,3.0,10.927809571670583,4.266564615082248
249,auto,medium,midsize,2007,14.0,20.0,5.3,11.780740107915534,0.5047437574467284
250,manual,few,small,2006,24.0,32.0,1.8,3.5162867756124463,14.305910306828208
251,auto,medium,large,2007,17.0,24.0,3.5,9.341485738373686,5.165122193674605
252,manual,few,large,1997,21.0,25.0,2.296,-1.3206300657000283,3.744143093462198
253,lock-up,medium,small,1990,18.0,26.0,2.9848,-6.880558050109145,-0.4766690092306778
254,auto,medium,large,1986,14.0,14.0,4.92,-5.072969373742504,-13.523183691945965
255,lock-up,medium,large,1997,13.0,17.0,5.002,4.078624603305608,-6.6720186609296785
256,auto,medium,small,1988,16.0,20.0,2.9684,-6.03296573373461,-6.824898501854787
257,lock-up,few,small,1992,23.0,29.0,1.6072,-7.702814297735582,5.365024239411684
258,lock-up,medium,large,1986,15.0,17.0,4.2968,-6.408428371629918,-10.650820719049458
259,auto,medium,large,1989,15.0,16.0,4.2968,-3.3556346417586744,-10.118921832744583
260,lock-up,medium,midsize,1985,15.0,20.0,2.9684,-8.452136467468033,-8.676266616454972
261,lock-up,medium,midsize,1995,17.0,26.0,3.7884,-2.0764113168844127,1.1898434241098443
262,lock-up,medium,small,1996,17.0,23.0,2.6732,-0.23324975324283095,-0.40725698872679417
263,auto,few,small,1985,26.0,30.0,2.1976,-15.35304506497093,4.41224664908951
264,manual,few,small,2005,21.0,29.0,2.0,4.5286368538255255,10.132018900314469
265,manual,medium,large,2008,15.0,19.0,3.7,12.584198922580649,0.9796140796459013
266,auto,medium,large,1999,14.0,17.0,5.0,5.599340546497593,-5.320392964782364
267,auto,medium,small,2002,18.0,25.0,3.2,4.209198953787979,4.174365705571288
268,auto,medium,midsize,2007,19.0,29.0,3.5,7.109608886814532,9.963812841789585
269,auto,few,small,2005,19.0,26.0,2.4,6.181770240925816,6.894116180683188
270,lock-up,medium,large,1988,15.0,21.0,4.2968,-5.954543646170755,-6.789370402535596
271,auto,few,midsize,1988,17.0,20.0,2.3124,-6.462254253436513,-6.311740595296706
272,lock-up,few,large,1992,18.0,24.0,2.4764,-4.439068954401079,-0.9672537496447597
273,lock-up,medium,large,1988,15.0,20.0,3.9688,-5.627352132269692,-7.445264019966923
274,manual,few,small,2000,21.0,29.0,2.0,0.0676385039728856,7.865122393100825
275,auto,few,small,1994,17.0,21.0,2.0008,-1.3886541115134237,-2.7274133271805208
276,lock-up,medium,small,1996,16.0,22.0,2.9684,0.42840233427517993,-1.6739291948953008
277,lock-up,medium,midsize,1995,15.0,23.0,4.6084,-0.3616631869838073,-2.202889713945038
278,manual,few,small,1996,21.0,26.0,2.1648,-2.5230680776829235,3.9479959733037764
279,lock-up,medium,small,1994,15.0,23.0,3.0668,-1.4224659682016467,-2.3678689817950733
280,manual,medium,small,2000,17.0,27.0,3.8,2.0017182786656713,4.34903599135708
281,auto,few,small,2003,22.0,30.0,2.0,2.11599388487402,10.452676073297912
282,auto,medium,large,2002,16.0,25.0,3.8,4.877929142644026,3.1150602269739154
283,manual,medium,small,1990,15.0,22.0,3.608,-4.594616288962426,-5.003954761023087
284,manual,medium,large,2003,15.0,20.0,4.0,7.7349747584671915,-0.6313188981307268
285,auto,medium,midsize,1998,18.0,26.0,2.4,0.1979329580286954,3.215877629988874
286,lock-up,medium,small,1996,18.0,27.0,2.4928,-1.91674406884033,3.0649145155799786
287,manual,few,small,1991,19.0,26.0,2.3944,-6.308537147258365,0.5477395907270008
288,auto,few,small,2003,21.0,29.0,1.8,2.7305859507288566,9.252698029736186
289,manual,medium,large,1994,11.0,14.0,5.74,3.0857144439907715,-11.324905959878453
290,manual,medium,small,2004,10.0,15.0,3.6,11.82847764859881,-6.3638119104648165
291,manual,few,small,1992,24.0,29.0,1.1972,-8.102082746409677,6.022357618764207
292,lock-up,few,small,1995,18.0,27.0,2.0008,-2.8537758483321594,2.6900603428861265
293,auto,few,midsize,2001,18.0,26.0,1.8,2.8316810678794573,4.7247422636232494
294,manual,medium,small,1988,16.0,24.0,2.9684,-7.461313504904684,-3.896679874510439
295,auto,medium,large,1993,13.0,15.0,4.92,1.2025004457849209,-9.974833941846397
296,auto,few,midsize,2005,19.0,27.0,2.5,5.850380063315422,7.599051616271192
297,auto,medium,midsize,2003,13.0,16.0,5.0,9.784585362354631,-4.70903169604085
298,lock-up,medium,large,1985,15.0,17.0,4.2968,-7.31543199239771,-11.092810708200952
299,manual,medium,large,1991,15.0,20.0,4.2968,-2.9100514625518885,-6.122768999181056
300,auto,medium,small,1999,18.0,26.0,2.5,1.093634182880522,3.6649509892589314
301,manual,few,large,2005,18.0,24.0,2.8,7.2093940926175355,4.859335096633946
302,auto,medium,large,2006,15.0,23.0,4.8,9.570516265679025,2.864131624324131
303,manual,few,midsize,1989,16.0,24.0,2.3124,-6.615568499549743,-3.3260962689651525
304,lock-up,medium,large,1995,11.0,15.0,5.74,3.6391881541177793,-10.158066090042825
305,auto,medium,midsize,2006,10.0,13.0,5.3,14.352401033720568,-7.041972639190581
306,manual,few,midsize,2007,21.0,29.0,2.0,6.3149631689950585,11.04207982401493
307,manual,few,midsize,1985,21.0,31.0,2.214,-14.147421491478946,2.5254750706926954
308,lock-up,medium,large,1989,15.0,20.0,4.2968,-4.707961313519779,-7.043108317466359
309,manual,medium,small,1990,15.0,22.0,4.9528,-4.491789995129928,-5.277917662377486
310,manual,few,small,1999,19.0,29.0,2.0,-0.28524394324551067,6.515824636430464
311,lock-up,medium,large,1997,14.0,17.0,4.2968,3.753289780550529,-6.08438931259828
312,auto,few,midsize,2001,21.0,23.0,2.0,2.976680251439996,4.362267185101127
313,manual,few,small,1987,22.0,31.0,1.9844,-12.521742517564276,3.9824389603948873
314,auto,medium,small,2003,18.0,26.0,2.5,4.6996825391793475,5.479706774726154
315,auto,medium,large,1999,11.0,16.0,5.9,6.866606187966143,-7.701520034033998
316,manual,few,midsize,1990,26.0,31.0,1.4924,-11.131992343732554,7.569492178181494
317,auto,few,midsize,1990,19.0,22.0,1.7876,-6.043297051837553,-2.7481451474862326
318,lock-up,medium,large,1989,15.0,20.0,4.2968,-4.707961313519779,-7.043108317466359
319,auto,few,small,2006,19.0,26.0,2.4,7.081732872468331,7.3512428212681185
320,manual,few,small,1986,28.0,35.0,1.476,-16.572271202135013,9.540038815132299
321,lock-up,medium,large,1985,15.0,20.0,6.2156,-8.323048864203209,-9.357430466827374
322,auto,few,small,1985,18.0,21.0,2.5584,-9.82005491537797,-6.424051398115334
323,lock-up,few,small,1996,19.0,26.0,2.214,-1.8714773338933772,2.829463369033083
324,auto,medium,midsize,2006,15.0,20.0,3.0,10.36543864780786,0.9070415529198984
325,manual,few,small,1985,16.0,21.0,2.5584,-9.139622536857754,-7.382920524058208
326,manual,few,small,1993,23.0,29.0,2.214,-6.77399686931767,5.742553411779288
327,manual,medium,small,1990,16.0,22.0,2.3124,-5.003993832398105,-4.307695822543537
328,manual,medium,small,1992,17.0,26.0,3.1324,-4.827273732574876,-0.09461966537828853
329,lock-up,few,small,1988,21.0,29.0,2.4764,-10.596745546761422,2.423868327340838
330,manual,medium,small,1995,15.0,23.0,5.7236,-0.2310144464151576,-2.4623892352880525
331,auto,medium,large,2003,13.0,17.0,4.6,9.38608537588278,-3.887220079175502
332,lock-up,medium,large,1989,13.0,15.0,3.9196,-2.4700171324096396,-11.655634418229877
333,lock-up,medium,large,1990,16.0,23.0,3.2964,-5.243673266502489,-3.7121930997088777
334,auto,few,midsize,2007,21.0,25.0,2.4,7.871561183238786,8.399913524141507
335,manual,medium,small,1990,16.0,22.0,2.3124,-5.003993832398106,-4.307695822543535
336,auto,medium,midsize,2007,18.0,26.0,2.4,8.286417933799378,7.303689022231015
337,manual,few,small,1993,21.0,29.0,1.7548,-6.1722272470496495,4.738640083219846
338,lock-up,medium,large,1993,16.0,21.0,2.952,-1.88711428866466,-3.7835213063302118
339,lock-up,medium,midsize,1987,18.0,24.0,2.8372,-8.877780433839968,-3.285638641643953
340,manual,few,small,1999,21.0,29.0,2.3,-0.8022825382201073,7.372738411056651
341,lock-up,medium,large,1992,11.0,16.0,5.74,0.6703561503602682,-10.85008979990806
342,auto,medium,large,1985,13.0,15.0,4.92,-5.967592568016221,-13.588594490598005
343,lock-up,medium,large,1995,11.0,16.0,5.2152,3.26144859853308,-9.370153458353059
344,lock-up,medium,large,1995,15.0,20.0,4.0016,0.606785626451434,-4.238565020981267
345,auto,medium,midsize,2005,11.0,16.0,6.0,12.252230929877603,-4.965303805082537
346,lock-up,few,small,1990,21.0,29.0,1.5908,-8.866240209594825,3.4162037096116276
347,manual,medium,large,2004,14.0,20.0,4.3,8.940668354653692,-0.7011714902841337
348,manual,few,small,1995,21.0,29.0,2.0008,-4.373894400530284,5.6023427504659935
349,auto,medium,midsize,2007,18.0,25.0,2.5,8.63551119706168,6.5523641425137065
350,auto,medium,midsize,2007,15.0,20.0,4.0,11.316588682201168,1.1945508359406887
351,manual,few,midsize,2003,21.0,26.0,2.0,3.7248216315581666,7.241395591954032
352,lock-up,medium,large,1985,15.0,19.0,4.2968,-7.954712192376007,-9.59824236011876
353,auto,few,midsize,2004,19.0,25.0,2.4,5.634813621148156,5.72672559938989
354,lock-up,few,small,1996,21.0,29.0,1.9844,-3.4873076393415086,6.0537670077367665
355,auto,medium,midsize,1986,16.0,20.0,2.2304,-7.942957596617703,-7.66500142465772
356,manual,few,small,1998,21.0,31.0,2.2,-2.387230148287392,8.448800586777024
357,manual,few,midsize,1989,24.0,32.0,1.5908,-11.642550368842961,6.65583138336743
358,lock-up,medium,small,1995,18.0,26.0,3.1324,-2.391477468333931,1.7553151937653912
359,auto,medium,large,1999,13.0,17.0,5.7,5.936456537485179,-5.931308632531255
360,lock-up,medium,large,1990,11.0,15.0,5.2152,-0.8517204540125897,-12.34614265884042
361,auto,medium,midsize,2005,15.0,20.0,3.6,9.486362291404976,0.3437937214503798
362,auto,medium,large,2005,13.0,17.0,5.3,11.250386549863366,-3.1150596030632056
363,auto,medium,large,2003,11.0,16.0,5.3,10.37678913140885,-5.756416652401375
364,auto,medium,large,1992,13.0,14.0,4.92,0.6681705009632768,-11.24419788011284
365,manual,few,small,1995,24.0,33.0,1.8368,-6.6190240283457324,10.04882473011802
366,lock-up,few,small,1993,19.0,25.0,2.0008,-4.236821328817346,0.7948702409977968
367,auto,few,small,2004,23.0,31.0,1.6,2.3448954750254667,12.189173242925518
368,manual,medium,small,2003,17.0,25.0,2.5,5.341116258598011,4.261975708542348
369,lock-up,medium,small,1989,17.0,25.0,2.8372,-7.178244329110215,-2.1359468764577754
370,manual,many,small,1995,11.0,20.0,8.0032,2.6561731562593125,-7.878669761181125
371,lock-up,few,small,1986,21.0,29.0,1.804,-12.460878394795028,1.5813211471554884
372,manual,medium,small,2004,15.0,24.0,3.0,7.266404587347793,2.9381137984181045
373,lock-up,medium,midsize,1990,16.0,21.0,2.3124,-4.666367310918366,-5.061798986712615
374,manual,few,small,2008,21.0,29.0,1.6,7.192381552144864,11.560880644518388
375,manual,few,small,1993,19.0,26.0,2.3944,-4.517942323308897,1.4525240660977377
376,auto,medium,midsize,2007,15.0,19.0,4.7,11.7709401670297,0.3356159631836386
377,lock-up,medium,large,1993,14.0,17.0,5.002,0.24396707297718426,-8.02659835302538
378,auto,medium,large,1985,11.0,11.0,5.7564,-3.9323924820070273,-17.6572263177067
379,auto,medium,large,2001,16.0,23.0,3.5,4.596738207862866,1.2263025971978416
380,auto,few,small,1991,21.0,29.0,1.5908,-7.9724762989726345,3.8591063602820306
381,auto,medium,midsize,2004,15.0,20.0,4.0,8.62635409003558,-0.18077797440458448
382,manual,medium,large,2001,14.0,16.0,3.3,7.66175534819328,-5.0054048407439895
383,auto,medium,small,2005,11.0,16.0,4.2,12.087749213146362,-4.684098371173062
384,lock-up,medium,large,1990,15.0,20.0,4.0016,-3.831767291619663,-6.5261763910254045
385,lock-up,medium,large,1991,9.0,11.0,7.4456,2.2006281238069696,-16.17677039473763
386,manual,few,small,2003,18.0,29.0,1.8,3.5935629379952916,8.023385523986018
387,auto,medium,large,2008,17.0,23.0,3.5,10.579239921717457,4.899193469795666
388,manual,few,small,1987,22.0,30.0,1.9844,-12.158644030141613,3.2407269609889036
389,auto,medium,midsize,2000,15.0,22.0,4.2,4.393784340972542,-0.5515259544139327
390,manual,few,midsize,1985,21.0,26.0,2.3124,-12.33450821354359,-1.1295446692169968
391,lock-up,medium,large,1997,14.0,20.0,5.002,2.763623773896552,-4.02092009600539
392,auto,medium,large,1985,9.0,11.0,5.904,-3.3274372724469248,-18.59077696178466
393,auto,few,small,2003,21.0,26.0,2.0,3.724821631558167,7.241395591954029
394,manual,medium,small,2000,16.0,25.0,5.7,3.276541795034131,1.8963154778206572
395,auto,medium,small,1998,15.0,21.0,5.0,3.030594315182096,-2.3584162811252787
396,auto,medium,midsize,2004,17.0,24.0,3.0,6.608831190256428,3.878842024229362
397,lock-up,few,midsize,1989,18.0,23.0,2.3124,-6.820912471410443,-3.012480376718039
398,auto,medium,large,2002,14.0,17.0,3.4,8.160705015422385,-3.749149237094954
399,manual,medium,small,1990,15.0,20.0,2.952,-3.947806185259696,-6.378913308580242
400,lock-up,few,midsize,1992,18.0,23.0,1.8368,-4.193159613902835,-1.5950060932963974
401,lock-up,medium,large,1994,11.0,16.0,5.2152,2.375665791655038,-9.825987407538653
402,manual,few,midsize,1985,21.0,29.0,2.1648,-13.339581201035422,1.0694612632858045
403,lock-up,medium,large,1997,11.0,17.0,5.2152,4.7191501459335985,-7.801636175987819
404,auto,medium,midsize,1992,15.0,19.0,2.9684,-1.8065372680724325,-6.23121110304367
405,manual,few,small,1986,26.0,33.0,1.5908,-15.289156618664098,7.036072308505483
406,manual,medium,small,1987,16.0,26.0,2.8372,-9.275431093137263,-2.910320020802689
407,manual,medium,small,2005,16.0,24.0,3.6,7.869949883602813,3.7636192057572346
408,auto,medium,small,2005,15.0,22.0,3.2,8.775370373021603,1.8991723911202365
409,manual,medium,large,1985,11.0,17.0,5.2152,-6.128126739764594,-13.297829352993233
410,auto,few,small,2008,25.0,36.0,1.8,3.6754789063842845,18.612999262835512
411,manual,medium,large,1996,14.0,19.0,5.002,2.21821525907937,-5.183509441415668
412,manual,medium,midsize,2002,16.0,23.0,3.0,5.452296718622509,1.7538258569009997
413,manual,medium,small,1993,16.0,21.0,3.0012,-1.8821087920355775,-3.7901772765118
414,manual,few,small,2000,18.0,26.0,2.5,1.9931681694154904,4.118504604357262
415,manual,few,midsize,1996,19.0,26.0,2.214,-1.8714773338933772,2.8294633690330837
416,auto,few,small,2005,28.0,39.0,1.9,-0.9607565152595261,20.954966400623068
417,lock-up,medium,large,1987,11.0,16.0,5.2152,-3.8565863071060567,-13.05426203601245
418,lock-up,few,small,1988,26.0,29.0,1.476,-12.472173433017996,5.370502268883166
419,auto,medium,large,1988,10.0,13.0,5.7564,-1.6191699669635216,-15.269610658007148
420,manual,medium,large,1996,16.0,22.0,3.0012,0.43146293999411933,-1.6790283473227137
421,manual,medium,large,2000,15.0,20.0,3.0,4.994344171137419,-1.855027213212316
422,manual,few,midsize,1994,21.0,26.0,1.8204,-4.347516261819503,3.078561130852563
