,age,sex,education,income,east-west,happiness,health,lived_abroad,orientation,Emb_dim1,Emb_dim2
565,48,Male,5,6250,West,5,2,No,5,-46.04602813720703,-3.439271926879883
566,66,Female,2,720,East,2,2,No,9,10.917474746704102,1.0364091396331787
567,20,Male,5,500,West,10,5,No,3,22.397268295288086,-9.50375747680664
568,64,Male,3,1400,West,5,5,No,5,-5.730547904968262,-47.15766906738281
569,40,Male,3,1700,East,3,4,No,9,2.669797420501709,-27.222848892211914
570,35,Female,3,1250,West,9,4,No,6,-17.31322479248047,-40.5499153137207
571,59,Female,3,2000,East,9,5,No,6,-23.459484100341797,32.67838668823242
572,36,Male,4,3500,West,8,5,No,5,-33.599632263183594,2.807204246520996
573,46,Male,5,1800,East,8,3,Yes,1,-2.9167580604553223,-21.53859519958496
574,34,Male,3,1600,East,7,4,No,9,8.575536727905273,-32.70012664794922
575,76,Female,3,750,West,9,3,No,1,8.363016128540039,3.185960054397583
576,78,Male,2,1220,East,7,2,No,1,-24.984085083007812,-38.8535041809082
577,53,Male,4,1500,East,9,4,No,9,46.67599105834961,2.0353243350982666
578,25,Female,5,2150,West,6,3,No,3,18.969194412231445,35.23370361328125
579,62,Female,5,2600,West,10,3,Yes,5,20.220335006713867,18.757596969604492
580,34,Male,2,1188,West,10,3,Yes,3,-19.789594650268555,-36.383426666259766
581,72,Male,5,3000,West,7,4,No,6,-24.3010196685791,4.616244792938232
582,76,Male,2,1300,East,10,1,No,3,-13.281712532043457,-45.01072311401367
583,48,Male,5,3000,West,7,3,No,3,-23.5284481048584,5.189953804016113
584,18,Male,5,400,West,9,3,No,6,27.071149826049805,-14.542581558227539
585,36,Female,5,1600,West,8,5,Yes,3,8.276325225830078,-32.252098083496094
586,68,Female,3,890,West,10,4,Yes,6,-0.4589041769504547,12.264023780822754
587,40,Male,2,460,East,3,2,No,1,23.302330017089844,-11.430032730102539
588,42,Male,3,2500,West,8,3,No,2,22.39939308166504,21.36017417907715
589,71,Female,3,300,West,8,3,Yes,5,28.832191467285156,-18.12531089782715
590,53,Female,3,1400,East,10,4,No,3,-6.0504984855651855,-47.59596252441406
591,43,Female,3,1600,West,8,4,No,11,7.939507484436035,-32.79671859741211
592,52,Female,3,1200,West,8,4,No,2,-21.755264282226562,-37.5938606262207
593,41,Female,3,700,West,7,4,No,3,11.037962913513184,-0.7177074551582336
594,55,Male,5,4500,West,9,4,No,2,-42.26020431518555,-1.4654853343963623
595,32,Female,3,765,West,9,5,No,3,6.926260471343994,2.724881410598755
596,60,Female,3,400,East,7,3,No,6,25.80454444885254,-14.966779708862305
597,51,Male,3,1625,West,8,3,No,3,6.1760783195495605,-31.12096405029297
598,76,Female,2,1300,West,10,3,Yes,5,-13.251288414001465,-45.00541305541992
599,66,Female,3,1000,East,9,1,No,6,-4.6938395500183105,19.75984764099121
600,46,Female,3,938,East,5,2,No,1,-2.3485875129699707,16.240354537963867
601,24,Male,3,1100,East,7,4,No,1,-1.8584192991256714,47.99722671508789
602,50,Female,3,450,West,8,4,No,6,23.285926818847656,-12.250687599182129
603,51,Female,5,3500,West,7,3,Yes,2,-33.087162017822266,2.3743302822113037
604,28,Female,5,450,West,9,5,Yes,2,24.1362361907959,-11.37745189666748
605,54,Female,5,1000,West,5,2,No,1,-4.109869003295898,20.139862060546875
606,76,Male,2,1000,East,9,2,No,5,-5.0484795570373535,19.339370727539062
607,46,Male,5,3500,East,8,5,No,6,-33.276641845703125,2.7530629634857178
608,63,Male,4,2000,West,9,3,No,2,-23.87613868713379,32.862754821777344
609,76,Male,2,1200,East,6,3,No,1,-24.804323196411133,-38.100196838378906
610,72,Male,2,3300,West,8,1,No,3,-30.49847984313965,3.2312822341918945
611,65,Male,2,1650,West,7,3,No,3,4.6795172691345215,-30.32301902770996
612,51,Male,3,1100,East,8,4,No,9,-0.15913279354572296,47.27463150024414
613,71,Female,2,1400,East,8,3,No,9,-5.258723258972168,-47.10831832885742
614,62,Female,3,688,East,6,4,No,1,12.492788314819336,-0.1907847821712494
615,72,Male,3,4200,West,8,3,No,6,-40.59141159057617,-0.8611503839492798
616,42,Male,2,200,West,7,2,No,9,30.210769653320312,-19.39217185974121
617,44,Male,2,1800,West,8,4,No,3,-2.5047736167907715,-21.2810001373291
618,32,Female,5,4800,West,10,4,No,6,-43.209800720214844,-3.4542295932769775
619,62,Female,5,600,East,7,2,No,6,16.894601821899414,-4.783815860748291
620,52,Female,2,710,East,5,2,No,1,11.036602973937988,0.21753185987472534
621,67,Female,2,1000,West,10,5,Yes,2,-4.6307291984558105,19.607486724853516
622,53,Female,4,900,West,6,4,No,2,-0.20472358167171478,13.112367630004883
623,76,Female,2,1800,East,7,2,No,6,-3.4785234928131104,-20.15468978881836
624,75,Male,3,950,East,5,3,No,3,-3.1730613708496094,16.885507583618164
625,73,Male,2,1400,East,8,4,No,6,-5.200958728790283,-47.06768798828125
626,71,Male,2,1625,West,5,3,No,3,5.249966621398926,-31.47091293334961
627,26,Female,5,450,West,9,3,No,6,24.227783203125,-11.350890159606934
628,50,Male,3,3000,West,9,5,No,3,-24.204132080078125,5.412164211273193
629,52,Female,3,1234,East,9,4,No,3,-17.658382415771484,-40.35761642456055
630,20,Female,5,1100,West,9,4,Yes,1,-1.9864850044250488,48.060665130615234
631,38,Female,5,3225,West,8,4,No,2,-29.6715087890625,3.4816060066223145
632,74,Female,2,1100,West,10,4,No,2,0.5752043724060059,45.50393295288086
633,38,Female,3,450,West,9,4,Yes,3,23.812110900878906,-11.769556045532227
634,67,Female,5,2000,East,8,4,No,2,-24.081180572509766,33.20081329345703
635,44,Female,3,1100,West,10,4,No,2,-0.8174124956130981,47.43505096435547
636,70,Male,2,1100,East,5,3,No,9,0.638616681098938,45.83601379394531
637,63,Male,2,1200,West,6,4,No,6,-23.40215301513672,-37.70358657836914
638,43,Male,5,4200,West,8,4,No,3,-40.58912658691406,-0.8620426654815674
639,32,Male,4,8750,West,10,5,Yes,6,-47.77699279785156,-4.230694770812988
640,59,Male,3,1500,East,7,2,Yes,9,47.077293395996094,2.7630348205566406
641,82,Female,1,1200,East,6,2,No,6,-25.29267692565918,-37.909481048583984
642,85,Female,3,2000,West,5,2,No,3,-24.767406463623047,33.99863815307617
643,78,Female,3,680,West,10,3,No,6,13.193509101867676,-0.0021633394062519073
644,88,Female,2,1000,East,8,3,No,6,-5.336131572723389,19.067703247070312
645,69,Male,2,1100,West,10,3,No,6,0.4458076059818268,45.813655853271484
646,47,Male,5,2200,East,9,5,No,9,20.294626235961914,33.48766326904297
647,65,Female,2,795,West,10,3,No,6,5.1707987785339355,6.130343437194824
648,33,Male,3,1063,East,8,4,No,6,-3.2218525409698486,45.30127716064453
649,39,Male,5,2300,East,8,4,No,2,21.71152114868164,30.33319091796875
650,59,Female,3,2125,West,8,3,No,3,18.74317741394043,36.55936050415039
651,73,Female,3,2000,West,10,3,No,2,-24.394319534301758,33.56664276123047
652,45,Male,2,1500,East,6,4,Yes,2,46.76716613769531,0.8074716925621033
653,78,Female,2,4500,West,9,2,Yes,1,-42.26405334472656,-1.45360267162323
654,47,Male,5,2125,West,8,3,No,3,18.44106674194336,36.18558883666992
655,25,Male,3,2000,West,9,4,No,9,-20.659976959228516,30.48874855041504
656,41,Male,5,4500,West,9,4,No,5,-42.269203186035156,-1.474437952041626
657,82,Male,2,1500,West,10,3,No,2,48.44239807128906,4.495990753173828
658,64,Female,3,1100,West,9,3,No,3,0.26424044370651245,46.20018005371094
659,33,Female,3,1050,East,9,2,No,11,-3.330197334289551,45.05133056640625
660,53,Female,3,450,East,8,3,No,2,23.292774200439453,-12.460344314575195
661,59,Male,5,2125,West,9,4,No,3,18.743600845336914,36.553009033203125
662,65,Female,3,1100,East,8,4,No,3,0.30836692452430725,46.126102447509766
663,72,Female,2,880,East,5,3,No,3,-0.22895115613937378,11.807013511657715
664,89,Male,4,1800,East,7,1,Yes,3,-3.844601631164551,-19.916364669799805
665,76,Female,1,500,East,9,4,No,3,20.890159606933594,-9.105510711669922
666,26,Female,5,1200,West,10,5,Yes,6,-19.069618225097656,-37.122344970703125
667,36,Male,3,1400,East,5,3,No,6,-6.335265636444092,-48.30276870727539
668,40,Female,4,1700,West,9,3,No,5,2.4459493160247803,-27.23430824279785
669,79,Male,2,1600,West,5,4,No,6,5.408623695373535,-32.97813415527344
670,38,Male,2,2300,West,10,2,Yes,2,21.69272232055664,30.343904495239258
671,20,Female,5,1750,West,10,4,Yes,2,0.9629957675933838,-25.557723999023438
672,28,Female,4,2150,West,9,5,No,3,18.983591079711914,35.2607536315918
673,21,Female,5,660,West,9,4,No,2,12.97201156616211,-3.3385276794433594
674,28,Female,5,1500,East,7,4,No,1,45.99154281616211,-0.6748375296592712
675,52,Male,5,3800,East,7,4,Yes,1,-38.49673080444336,0.1382594108581543
676,51,Female,3,1500,West,10,4,No,2,47.254249572753906,1.4468904733657837
677,33,Female,3,770,West,8,4,No,6,6.751020908355713,2.8885788917541504
678,75,Female,2,1625,West,10,3,No,2,5.147030353546143,-31.56955337524414
679,56,Female,5,1625,East,8,4,No,5,5.893002510070801,-31.16892433166504
680,48,Female,3,813,West,8,4,No,6,3.561908483505249,5.8651556968688965
681,60,Female,5,2125,West,8,5,No,6,18.76691246032715,36.58784866333008
682,57,Male,3,1400,East,8,4,No,9,-5.725313663482666,-47.65254211425781
683,74,Male,2,1150,East,8,5,No,1,-24.55348014831543,-34.75511932373047
684,67,Female,5,813,East,7,4,No,6,4.10057258605957,6.973524570465088
685,58,Female,4,2000,West,3,3,No,6,-23.022327423095703,32.95411682128906
686,69,Male,3,850,East,5,2,No,6,1.4688626527786255,9.792272567749023
687,57,Male,3,2000,East,9,3,No,5,-23.30371856689453,32.459388732910156
688,56,Female,5,500,West,9,4,No,2,21.2474365234375,-9.184885025024414
689,27,Male,3,2300,East,9,5,Yes,6,21.537288665771484,30.335674285888672
690,27,Female,5,400,East,7,2,No,2,26.826704025268555,-14.729255676269531
691,67,Female,3,1650,East,9,4,No,1,4.67517614364624,-30.338266372680664
692,35,Female,2,2000,West,10,4,No,6,-21.297508239746094,30.72494125366211
693,79,Female,2,630,East,7,3,No,6,16.002931594848633,-3.531719446182251
694,49,Male,5,4000,West,8,4,No,2,-39.47111892700195,-0.48914894461631775
695,61,Female,3,500,East,8,2,No,6,21.121171951293945,-9.151857376098633
696,42,Female,3,800,West,5,3,No,6,4.10009241104126,5.117769718170166
697,41,Male,3,2375,West,8,4,No,5,22.479799270629883,26.84382438659668
698,34,Male,5,100,West,7,2,Yes,5,30.746944427490234,-20.240142822265625
699,63,Male,2,1650,West,7,3,No,3,4.682718276977539,-30.305450439453125
700,47,Female,5,3500,West,9,5,No,6,-33.251243591308594,2.720930814743042
701,60,Female,5,4500,East,9,4,Yes,2,-42.09113311767578,-1.8415448665618896
702,32,Female,5,3300,West,9,4,Yes,2,-30.461698532104492,3.243769645690918
703,18,Female,5,65,West,9,5,No,1,30.851009368896484,-20.393272399902344
704,45,Male,5,5500,West,8,4,Yes,3,-44.960060119628906,-2.971043586730957
705,67,Male,5,860,East,6,3,Yes,9,1.1618350744247437,10.212170600891113
706,22,Female,5,400,West,7,5,No,3,26.975969314575195,-14.612998008728027
707,33,Male,5,3000,West,9,4,No,3,-23.927507400512695,5.761797904968262
708,41,Female,4,1313,West,9,5,No,6,-12.93889331817627,-43.617095947265625
709,65,Male,5,660,East,3,2,No,9,14.542448043823242,-2.1541378498077393
710,57,Male,3,7000,West,10,4,No,9,-46.75136184692383,-3.7589008808135986
711,84,Male,4,1100,West,9,2,Yes,3,0.8357848525047302,45.02204895019531
712,58,Male,2,2000,West,8,4,No,3,-23.50780487060547,32.41716766357422
713,29,Male,3,1100,East,7,4,No,9,-1.544331669807434,48.118473052978516
714,69,Female,5,2650,West,10,5,No,3,19.712610244750977,18.25980567932129
715,66,Male,3,563,East,7,3,No,9,18.0322265625,-5.881158351898193
716,57,Male,3,3500,West,8,4,No,6,-33.09929275512695,1.9296764135360718
717,35,Male,4,1000,West,9,4,No,1,-3.554018259048462,20.896930694580078
718,80,Male,2,1200,West,5,4,Yes,6,-25.18599510192871,-37.84843063354492
719,54,Female,2,1100,West,5,2,No,9,0.03989972174167633,47.05009841918945
720,83,Female,2,1400,West,8,1,No,3,-4.965183734893799,-46.88386154174805
721,70,Male,3,615,East,6,2,No,1,16.495742797851562,-4.191013336181641
722,59,Male,2,1900,West,8,3,No,9,-8.779434204101562,-15.638989448547363
723,51,Male,5,1900,West,5,4,Yes,1,-9.071954727172852,-15.828584671020508
724,29,Female,5,1300,East,9,5,No,9,-13.472729682922363,-43.21019744873047
725,69,Male,4,1500,West,9,5,No,3,47.92799758911133,3.673578977584839
726,64,Female,2,1009,West,10,5,No,6,-4.93638801574707,20.173715591430664
727,58,Male,3,3400,West,9,2,No,5,-31.996906280517578,2.772486686706543
728,46,Female,3,800,West,9,4,No,5,4.22039794921875,5.311417579650879
729,34,Female,5,2125,East,8,4,No,3,18.192052841186523,35.94609069824219
730,48,Female,3,1188,East,9,4,No,9,-21.15186882019043,-36.25596618652344
731,57,Male,5,6000,West,9,2,Yes,5,-45.73948287963867,-3.3015058040618896
732,70,Female,3,1800,West,8,4,No,6,-3.2917227745056152,-20.33220100402832
733,58,Female,5,3500,West,8,5,No,2,-33.66547393798828,2.0033814907073975
734,67,Female,2,450,West,10,4,No,2,23.07016944885254,-12.933074951171875
735,33,Female,3,1200,West,10,5,No,3,-19.495258331298828,-37.22686004638672
736,30,Male,3,2200,West,5,4,Yes,9,20.072139739990234,33.50455093383789
737,60,Male,3,1188,East,6,3,Yes,6,-23.30832862854004,-36.623382568359375
738,44,Female,5,700,West,6,4,No,2,11.149539947509766,-0.5521200299263
739,47,Female,5,2000,West,9,4,Yes,6,-22.100915908813477,31.80952262878418
740,44,Female,2,1100,West,10,2,No,9,-0.6188872456550598,47.67818069458008
741,20,Male,3,680,East,8,5,No,6,11.585612297058105,-2.490924119949341
742,25,Male,5,1000,West,8,4,No,9,-3.354044198989868,21.132869720458984
743,23,Male,5,2050,West,9,5,No,5,15.796311378479004,37.97574234008789
744,32,Male,5,2450,West,8,4,Yes,3,22.314538955688477,23.12666130065918
745,51,Female,3,1700,East,8,4,No,5,2.7671940326690674,-27.629566192626953
746,62,Female,4,2750,West,8,4,No,2,18.775390625,17.487369537353516
747,68,Male,2,780,West,9,2,No,6,5.919789791107178,5.415531158447266
748,57,Female,5,2125,West,9,5,No,2,18.693737030029297,36.47771072387695
749,47,Female,3,1260,West,8,4,No,9,-17.13954734802246,-40.7718391418457
750,63,Female,3,1875,East,9,4,No,6,-8.133793830871582,-16.180179595947266
751,65,Female,3,900,East,6,3,No,1,-0.6568924784660339,12.874914169311523
752,52,Female,2,1900,West,8,5,No,2,-9.019503593444824,-15.806748390197754
753,66,Female,3,813,East,9,4,No,6,4.073263168334961,6.925118923187256
754,50,Female,3,400,West,4,3,No,2,26.118953704833984,-14.964988708496094
755,52,Male,5,3500,West,7,4,No,6,-33.78959655761719,2.4260220527648926
756,38,Female,2,450,West,8,5,No,1,23.787588119506836,-11.733949661254883
757,61,Female,4,1500,West,5,3,Yes,2,47.636409759521484,2.799710512161255
758,40,Male,3,2500,West,10,5,No,3,22.357746124267578,21.428665161132812
759,66,Male,2,1400,West,10,2,No,6,-5.414205074310303,-47.350276947021484
760,54,Male,3,1000,East,3,2,No,3,-4.1168999671936035,20.148212432861328
761,54,Male,4,4500,West,8,1,Yes,9,-42.04254913330078,-1.8454753160476685
762,74,Male,2,4000,West,9,3,Yes,3,-39.604278564453125,-0.20414555072784424
763,29,Male,5,2400,West,9,5,No,3,22.435884475708008,25.95140838623047
764,24,Male,5,1000,West,8,4,Yes,2,-3.3357961177825928,21.136119842529297
765,44,Female,3,2300,East,8,4,No,1,21.81399917602539,30.49373435974121
766,44,Female,3,1250,East,8,3,No,1,-17.35907554626465,-40.567298889160156
767,64,Male,5,1100,East,9,4,Yes,9,0.4330955743789673,46.29579544067383
768,49,Male,3,3000,West,8,3,No,5,-23.533187866210938,5.149115562438965
769,63,Female,3,1400,East,9,2,No,6,-5.536019802093506,-47.4517822265625
770,49,Male,3,2500,West,7,5,No,6,21.771175384521484,21.111557006835938
771,76,Male,4,4500,West,8,5,Yes,6,-42.262115478515625,-1.454468846321106
772,64,Female,5,50,East,10,5,Yes,3,30.867366790771484,-20.43162727355957
773,74,Female,2,580,East,6,4,No,3,17.637296676635742,-5.274904251098633
774,26,Female,1,399,West,4,2,No,3,26.870075225830078,-14.764041900634766
775,34,Female,4,1100,West,8,3,Yes,3,-1.320473551750183,47.87759017944336
776,51,Male,3,850,East,3,3,No,6,1.5938102006912231,9.573396682739258
777,91,Female,2,1200,West,6,4,No,3,-25.638914108276367,-37.98784637451172
778,55,Female,4,800,West,8,5,No,5,4.534257411956787,5.798987865447998
779,76,Female,5,30,West,10,5,Yes,6,30.909147262573242,-20.493968963623047
780,66,Female,2,850,West,9,3,No,3,1.4879740476608276,9.765885353088379
781,36,Female,2,1625,West,9,4,No,3,7.634463310241699,-31.17487907409668
782,54,Female,3,714,West,3,3,No,2,10.930876731872559,0.45402175188064575
783,54,Female,2,563,East,1,1,No,9,17.90928077697754,-6.0222015380859375
784,54,Female,3,1800,West,6,3,No,3,-3.0542783737182617,-21.159013748168945
785,25,Male,3,2100,West,8,2,No,3,17.329246520996094,36.4339714050293
786,40,Male,5,3200,West,9,4,No,4,-29.354528427124023,3.57444167137146
787,67,Male,3,8750,West,9,3,No,2,-47.776954650878906,-4.230676174163818
788,48,Female,5,450,West,8,5,Yes,6,23.4866886138916,-12.247581481933594
789,36,Female,2,450,West,10,5,No,2,23.89794921875,-11.688150405883789
790,75,Male,3,2200,West,8,1,No,6,20.66876792907715,33.546791076660156
791,37,Female,5,1700,West,9,5,No,2,2.444279909133911,-27.162389755249023
792,34,Female,3,1800,West,8,2,No,9,-2.177786350250244,-21.5504093170166
793,65,Male,5,4500,West,9,4,Yes,2,-42.25918960571289,-1.4601062536239624
794,46,Female,5,4500,West,9,5,No,6,-42.047386169433594,-1.853222131729126
795,70,Female,5,150,West,8,3,No,2,30.50495719909668,-19.921611785888672
796,73,Male,2,1063,East,5,4,No,9,-1.8924822807312012,43.294193267822266
797,37,Male,5,2300,West,9,5,Yes,2,21.673845291137695,30.33742904663086
798,25,Female,5,1500,West,7,5,No,3,45.64725112915039,-0.6980282664299011
799,52,Male,5,7300,West,9,4,No,3,-47.0099983215332,-3.8762407302856445
800,63,Female,3,1875,West,8,5,No,2,-8.132552146911621,-16.193811416625977
801,61,Male,2,2375,West,8,5,No,1,22.895050048828125,27.007335662841797
802,33,Female,5,2300,West,9,5,No,5,21.607650756835938,30.36098861694336
803,64,Male,2,1700,West,8,4,No,3,2.54994535446167,-28.02809715270996
804,69,Male,2,1600,West,9,3,No,3,5.957505226135254,-32.929229736328125
805,43,Female,5,2875,East,9,4,Yes,3,-20.34501838684082,6.488185882568359
806,37,Male,3,1100,West,8,4,Yes,3,-1.13746178150177,47.80168533325195
807,59,Female,3,1600,West,10,5,No,3,6.6559271812438965,-32.866668701171875
808,24,Female,4,1800,West,9,4,No,3,-2.1315338611602783,-21.975183486938477
809,39,Male,5,1200,West,7,4,No,1,-20.06308937072754,-37.391990661621094
810,61,Male,2,2500,West,9,2,No,3,22.45948028564453,20.812517166137695
811,23,Male,5,500,West,7,3,No,2,22.339963912963867,-9.489483833312988
812,64,Male,5,9500,West,8,4,No,5,-47.936851501464844,-4.304780960083008
813,42,Male,5,6000,West,8,4,No,5,-45.73951721191406,-3.301471471786499
814,53,Male,3,750,West,5,1,Yes,9,7.972988605499268,2.8177332878112793
815,38,Male,3,1600,East,7,4,No,5,8.16893482208252,-32.4214973449707
816,22,Male,5,440,East,7,5,No,4,24.76491928100586,-11.618729591369629
817,77,Female,2,1400,East,6,3,No,3,-5.097354888916016,-46.97481918334961
818,87,Male,2,700,West,5,1,No,6,12.613276481628418,0.8232582807540894
819,83,Female,5,800,West,8,3,Yes,2,5.1460723876953125,7.1777167320251465
820,71,Male,2,950,East,6,5,No,9,-3.1099021434783936,16.897836685180664
821,46,Male,3,2000,East,8,3,No,2,-22.286060333251953,31.425424575805664
822,57,Male,5,6000,West,9,4,No,6,-45.739501953125,-3.301455497741699
823,69,Female,3,1400,East,5,1,No,3,-5.485457897186279,-47.014381408691406
824,48,Male,3,1200,West,8,3,No,6,-21.20619773864746,-37.448814392089844
825,35,Male,4,2100,East,8,4,No,9,17.530738830566406,36.68631362915039
826,57,Female,5,1500,West,7,2,No,2,47.46941375732422,2.331336259841919
827,65,Male,3,528,East,8,3,No,6,20.339033126831055,-8.357105255126953
828,52,Male,5,4800,West,10,5,No,3,-43.21260452270508,-3.455599069595337
829,35,Female,2,938,East,8,4,No,3,-2.184995651245117,16.1315975189209
830,55,Female,3,2500,East,9,5,No,3,21.84210205078125,20.820451736450195
831,63,Female,2,1300,West,9,4,No,6,-13.264909744262695,-44.48515701293945
832,22,Male,3,500,West,10,5,Yes,2,22.361249923706055,-9.494288444519043
833,56,Female,5,2500,West,10,4,No,3,22.48065185546875,20.950342178344727
834,40,Male,3,2700,East,9,5,No,2,19.241779327392578,17.847938537597656
835,73,Male,3,860,East,5,2,No,3,1.137284517288208,10.22276782989502
836,65,Female,3,1000,West,9,4,No,3,-4.530398845672607,19.69245147705078
837,50,Female,5,3100,West,8,3,No,3,-26.291372299194336,4.488333702087402
838,36,Male,3,1680,East,8,3,No,9,3.162660598754883,-27.457351684570312
839,54,Male,3,2700,East,8,4,No,3,19.252588272094727,17.85711097717285
840,69,Male,3,3500,West,9,3,No,6,-33.462772369384766,1.8097199201583862
841,60,Female,5,1200,West,8,4,Yes,2,-22.904809951782227,-37.68339157104492
842,22,Male,5,450,West,6,3,No,3,24.3679141998291,-11.202789306640625
843,46,Male,3,1000,East,8,4,No,9,-3.960441827774048,20.622146606445312
844,45,Male,3,1200,East,7,3,No,5,-20.775094985961914,-37.415489196777344
845,28,Female,5,1600,West,6,3,No,1,8.912881851196289,-32.14222717285156
846,44,Female,2,450,East,5,4,No,9,23.45740509033203,-11.951204299926758
847,72,Female,5,620,East,7,3,No,6,16.335508346557617,-3.992126703262329
848,69,Female,2,650,West,5,2,No,6,15.019264221191406,-2.6059799194335938
849,38,Male,2,3000,West,10,4,Yes,2,-23.5323429107666,5.4712324142456055
850,52,Male,2,1300,West,3,4,No,6,-13.474641799926758,-44.0407829284668
851,27,Female,5,400,West,7,5,Yes,3,26.82908058166504,-14.72903060913086
852,59,Male,3,2375,West,9,3,No,6,22.857805252075195,26.995059967041016
853,33,Male,5,600,West,7,5,Yes,6,16.374774932861328,-5.527087688446045
854,47,Male,2,2700,West,8,3,No,6,19.248451232910156,17.853744506835938
855,45,Female,5,1800,West,6,4,No,2,-2.874687671661377,-21.558931350708008
856,53,Male,4,4000,West,7,4,No,6,-39.47226333618164,-0.4881308972835541
857,63,Male,3,1050,East,8,2,No,3,-2.5838308334350586,43.36402893066406
858,82,Male,3,1600,West,8,3,Yes,9,5.2679009437561035,-32.98628616333008
859,50,Female,3,1100,West,7,4,No,2,-0.4149700403213501,47.12077331542969
860,39,Female,5,1188,West,10,5,No,9,-20.2273006439209,-36.28384780883789
861,34,Male,5,3200,West,8,4,Yes,2,-29.353084564208984,3.5749993324279785
862,53,Female,3,350,East,6,2,Yes,6,28.10352325439453,-16.935941696166992
863,70,Male,2,690,West,8,2,Yes,3,12.630890846252441,0.1635967493057251
864,65,Male,3,880,East,5,3,No,9,-0.05637633427977562,11.909686088562012
865,66,Male,3,500,East,7,3,No,2,21.030574798583984,-9.136417388916016
