,transmission,cylinder,car_size,year,mpg_city,mpg_highway,displacement,Emb_dim1,Emb_dim2
9348,manual,few,large,1993,15.0,19.0,2.5584,-0.16990181440687788,0.4267993069371363
19831,auto,medium,midsize,2005,15.0,20.0,4.0,0.5903954486245928,0.21109276350374512
15153,manual,few,small,2001,22.0,32.0,1.6,0.04673412856603089,-0.4169907500642995
14196,manual,medium,small,2000,15.0,23.0,4.6,0.20184180163261195,0.05062918953716341
7491,manual,medium,large,1991,13.0,17.0,5.002,-0.2054017217483909,0.6078047678290436
8731,manual,few,small,1992,18.0,25.0,2.0008,-0.2883488596261424,-0.06698964651652443
12668,manual,few,small,1998,21.0,27.0,2.2,-0.006880570500376189,-0.37115726814423833
7855,auto,medium,large,1991,9.0,11.0,5.904,-0.12900497295772537,0.44718230914094514
14363,auto,few,small,2000,23.0,35.0,1.9,-0.015155928031823088,-0.3845618092711601
19908,manual,medium,midsize,2005,15.0,22.0,2.5,0.5220440276285482,0.006515279144602642
12201,manual,few,large,1997,18.0,23.0,2.3944,-0.0048202329354031515,-0.08153511263066264
19916,auto,medium,midsize,2005,14.0,19.0,4.2,0.5894508560343517,0.28212714815385487
15972,auto,medium,small,2002,17.0,26.0,3.2,0.2482123519438562,-0.26656752638749837
7923,lock-up,few,small,1992,22.0,32.0,1.8532,-0.290232975445358,-0.4560769093541375
20202,auto,medium,small,2006,15.0,20.0,5.4,0.5522927423957483,0.20080281724248547
20729,auto,medium,large,2006,10.0,13.0,5.3,0.299679293251165,0.19977709723498396
12871,auto,medium,midsize,1998,17.0,27.0,3.8,0.024417691049151553,-0.21661160603493632
9683,manual,medium,small,1994,15.0,21.0,3.0668,-0.1447220783475575,0.27004851485974707
112,manual,few,small,1985,23.0,33.0,1.8532,-0.30420372121547795,-0.31120820093476037
736,manual,few,small,1985,21.0,26.0,1.7876,-0.4086943899018344,-0.18172667257679676
14511,auto,medium,midsize,2000,16.0,24.0,2.9,0.18463032319044456,-0.10843837819311741
5010,manual,few,small,1989,18.0,26.0,2.4928,-0.42597634387966626,-0.09468825025735605
11756,manual,medium,small,1996,16.0,24.0,4.6084,-0.05151287638963227,-0.004430351403067636
18894,auto,medium,midsize,2004,11.0,13.0,5.0,0.30359335318216507,0.22927232663592156
6370,lock-up,few,midsize,1990,18.0,23.0,2.214,-0.39031926309032405,0.09180621181953379
7263,manual,few,small,1991,22.0,29.0,1.7876,-0.3656408607951137,-0.440400102693959
4591,manual,medium,large,1988,11.0,14.0,5.2152,-0.1885708642357782,0.5112585709054267
17179,auto,medium,midsize,2003,18.0,26.0,3.1,0.329548793243137,-0.37642143436518793
5718,lock-up,few,small,1989,18.0,25.0,2.296,-0.45402831450864983,-0.02062488462208334
16906,auto,few,small,2003,18.0,26.0,2.0,0.3198445121607627,-0.38239270445049023
127,manual,few,small,1985,36.0,47.0,2.0008,-0.17111834793453495,-0.255196054189839
7332,lock-up,medium,large,1991,15.0,20.0,6.2156,-0.2381405852023124,0.4066972619498661
12719,auto,medium,small,1998,17.0,26.0,2.5,0.02891590805471101,-0.20343416316255197
2311,manual,few,midsize,1986,31.0,39.0,2.0008,-0.20611359702649906,-0.2811224498559464
2549,manual,medium,small,1986,15.0,24.0,2.8372,-0.3668337534935588,0.16725151935044552
23032,auto,medium,large,2008,13.0,18.0,4.7,0.4469524203713769,0.21665906904623267
17594,auto,medium,midsize,2003,15.0,21.0,3.2,0.4472349845649424,0.1163598018820932
19915,auto,medium,midsize,2005,15.0,20.0,4.8,0.5819743743160382,0.2163652500770934
15190,auto,medium,small,2001,18.0,26.0,2.3,0.1833439869644799,-0.29762959153805735
1132,manual,medium,large,1985,16.0,20.0,6.2156,-0.2829745982765474,0.3038283267072045
22785,auto,medium,midsize,2008,15.0,22.0,5.5,0.401108247305941,0.002508974602972347
12361,manual,medium,small,1997,16.0,24.0,4.6084,0.004149017982249956,-0.034738544188386136
10022,lock-up,few,midsize,1994,21.0,27.0,1.8204,-0.20496218778248287,-0.30544952179708557
774,lock-up,few,large,1985,18.0,25.0,2.4764,-0.4042060089291213,0.01186673131336028
7686,manual,few,small,1991,26.0,33.0,1.476,-0.2719908190466137,-0.40241685724517867
6291,lock-up,few,midsize,1990,18.0,26.0,1.9844,-0.38023952238300324,-0.1115439130463359
23178,auto,medium,midsize,2008,15.0,22.0,3.6,0.43489370881747463,-0.007261261344365184
10538,manual,few,small,1995,25.0,31.0,1.7712,-0.1849875609720984,-0.44855341320539044
7642,lock-up,medium,small,1991,17.0,23.0,2.9684,-0.3441168671704508,0.13082964017067714
22842,auto,medium,large,2008,13.0,20.0,3.9,0.4359392153643044,0.14629295951468516
15867,manual,medium,small,2002,15.0,21.0,3.2,0.3821740203643551,0.1310064875349586
18927,manual,medium,midsize,2004,17.0,20.0,2.5,0.4107990584501877,0.08972142266471599
22320,auto,medium,midsize,2007,13.0,17.0,4.2,0.46513292434302583,0.24410056848797013
7463,lock-up,medium,large,1991,11.0,16.0,5.2152,-0.1692200892858283,0.5808691614267839
12941,auto,few,midsize,1998,22.0,31.0,2.0,-0.052928620125952744,-0.4243521599473439
5884,manual,few,small,1989,15.0,22.0,1.3119999999999998,-0.3537541570452266,0.2521322934965272
17701,auto,medium,midsize,2003,13.0,17.0,5.3,0.4347560173126601,0.31682416926151424
2662,lock-up,medium,small,1986,15.0,23.0,2.9684,-0.3842776446735857,0.21503328590741916
8075,lock-up,medium,midsize,1992,15.0,23.0,5.002,-0.22088167851704638,0.1883533321539377
6968,manual,few,small,1991,26.0,33.0,1.5908,-0.2719908190466137,-0.40241685724517867
358,lock-up,medium,large,1985,15.0,21.0,4.9528,-0.3210444607722182,0.29126519146901003
21035,auto,medium,midsize,2006,14.0,17.0,4.7,0.5063565657999403,0.27116873376814643
6096,manual,few,small,1990,26.0,36.0,1.6072,-0.2362760694049247,-0.3478881564147731
19421,manual,medium,midsize,2005,17.0,24.0,3.0,0.47242404468522514,-0.26725572987851726
20693,manual,few,large,2006,21.0,26.0,2.3,0.3191147390768211,-0.3863206138312748
19274,manual,few,small,2005,23.0,32.0,1.6,0.14377605234038765,-0.36773034604017074
4658,lock-up,medium,large,1988,14.0,16.0,2.9684,-0.2643627831573806,0.5345786978084613
6963,lock-up,medium,small,1991,15.0,17.0,2.4928,-0.23554984941675663,0.5510692366717177
10344,manual,medium,small,1994,17.0,26.0,3.1324,-0.17938161261627913,-0.0889762395097369
22716,auto,medium,midsize,2008,15.0,24.0,4.6,0.35528090418295705,-0.1041453951593692
5760,manual,few,small,1989,21.0,26.0,1.5908,-0.4480744415607032,-0.25868515138546394
11813,lock-up,few,small,1996,23.0,33.0,1.9024,-0.14767435542913948,-0.4377429141173869
18885,auto,medium,midsize,2004,11.0,15.0,4.6,0.37330514023519895,0.2728069950785131
6569,manual,medium,large,1990,11.0,15.0,5.74,-0.18074005323134235,0.5593805582392264
14494,auto,medium,midsize,2000,18.0,24.0,3.0,0.16612687508740742,-0.152552630178708
18736,auto,medium,midsize,2004,15.0,20.0,4.0,0.5710393174067097,0.21748541133889293
11692,lock-up,medium,large,1996,11.0,16.0,4.9528,0.008968530516957365,0.47617437009221036
6299,lock-up,few,midsize,1990,16.0,22.0,2.3124,-0.37083189368559477,0.2532187399010952
11882,lock-up,medium,large,1996,11.0,16.0,5.7564,0.008455360071387042,0.4785502589632936
20696,auto,medium,large,2006,15.0,20.0,4.0,0.5741869725244895,0.1681180101020882
11291,manual,medium,small,1996,17.0,25.0,2.7716,-0.06907644825025304,-0.11842733632450984
17938,auto,medium,small,2004,17.0,24.0,3.9,0.43945292995329016,-0.22791335768286428
1219,auto,medium,large,1985,10.0,12.0,5.904,-0.1614012581533313,0.3914553302601772
22090,auto,medium,midsize,2007,15.0,20.0,3.7,0.5139690222878798,0.12247167229294247
21231,auto,few,small,2007,19.0,26.0,2.4,0.3757209519422468,-0.36561334361829567
5149,lock-up,few,large,1989,19.0,29.0,2.46,-0.4131201328074751,-0.2962154086362208
13863,manual,medium,large,1999,11.0,16.0,5.2,0.1644798684538986,0.37722950931645083
22775,auto,medium,midsize,2008,17.0,24.0,3.5,0.3992144875343557,-0.2319777543293366
20710,manual,few,large,2006,18.0,25.0,2.7,0.43838743551934506,-0.34564290443167556
7544,manual,medium,small,1991,15.0,21.0,2.4928,-0.288978299597155,0.3116889437828916
11321,manual,medium,small,1996,18.0,29.0,2.4928,-0.09584178398250305,-0.3017884982706913
20232,auto,few,small,2006,19.0,27.0,2.0,0.35071462317199514,-0.40433415289644525
2243,manual,medium,large,1986,15.0,22.0,2.8372,-0.3677002494764443,0.2520475730408662
19603,auto,medium,midsize,2005,17.0,24.0,2.4,0.468132017241805,-0.27266849433304197
19984,auto,medium,midsize,2005,17.0,22.0,2.7,0.4889811605316587,-0.08283840992265079
17322,auto,few,large,2003,17.0,23.0,2.2,0.3651844024963479,-0.13143651573212678
23496,auto,few,midsize,2008,18.0,23.0,2.5,0.3789508706466159,-0.2031426147305068
10217,manual,medium,small,1994,17.0,26.0,2.4928,-0.18587578816179634,-0.09794948034963186
7020,lock-up,few,small,1991,17.0,21.0,2.4928,-0.30323114681754954,0.2300915407559788
2744,manual,few,small,1986,26.0,30.0,1.4924,-0.31833226577199486,-0.32970648676754405
5406,auto,few,large,1989,21.0,22.0,2.3616,-0.2694026288233599,-0.0005550843258353055
18562,manual,medium,large,2004,14.0,17.0,4.7,0.5139577424107195,0.3176419772697831
1401,auto,few,small,1985,28.0,32.0,1.476,-0.28033685494505933,-0.3150836533226381
16999,auto,few,small,2003,23.0,32.0,1.6,0.1085237201594178,-0.404617556963933
1458,manual,few,small,1985,16.0,21.0,2.5584,-0.3482137027323275,0.23988288627640827
5361,manual,medium,small,1989,14.0,20.0,3.608,-0.36979683499659405,0.5127795289522289
5587,manual,few,large,1989,16.0,20.0,2.5584,-0.3635940760376603,0.35924104442410587
15779,auto,medium,midsize,2001,16.0,22.0,3.0,0.28688223446655714,0.05095579891963268
21985,auto,medium,large,2007,15.0,21.0,4.2,0.49977549998607224,0.06453958898111911
12153,manual,few,midsize,1997,21.0,27.0,2.214,-0.0630844298355406,-0.35458099832616913
17569,auto,medium,midsize,2003,10.0,13.0,5.3,0.2653675911464593,0.22824584018388844
21216,manual,many,small,2007,10.0,17.0,5.9,0.3613562001783597,0.20820508534279794
18076,auto,medium,small,2004,16.0,24.0,3.5,0.44512121033300167,-0.1959319964359479
18383,auto,medium,midsize,2004,18.0,24.0,3.2,0.435759926692818,-0.2959955068812575
7886,lock-up,medium,small,1992,17.0,22.0,3.2144,-0.2775851414405853,0.18353332460568408
7557,manual,medium,small,1991,15.0,25.0,3.1324,-0.2682598466024627,0.07499557865612931
13818,manual,medium,large,1999,13.0,17.0,4.6,0.1860860968929514,0.39217869059707994
15024,auto,medium,small,2001,10.0,15.0,6.8,0.23121885855486982,0.2867292338973503
16111,auto,few,small,2002,26.0,35.0,1.8,0.017248909102275126,-0.35969183453861636
15390,auto,medium,large,2001,16.0,23.0,4.6,0.2530624547132389,-0.025789771317246638
7888,lock-up,medium,small,1992,18.0,23.0,2.46,-0.29189887494740835,0.054597483212933215
11370,auto,medium,small,1996,14.0,20.0,4.9692,-0.007825556964459964,0.3769393259757748
15138,auto,few,small,2001,18.0,26.0,2.4,0.18886231424985384,-0.3015715112128786
17700,auto,medium,midsize,2003,14.0,19.0,4.2,0.571139945889577,0.32447506841095397
14182,auto,few,small,2000,21.0,29.0,2.2,0.06404387971338932,-0.418720634255101
15699,auto,medium,midsize,2001,15.0,19.0,2.7,0.3498744171130121,0.2574809230833814
14667,manual,few,large,2000,19.0,24.0,2.4,0.1341711189798442,-0.18883778662190243
5546,lock-up,few,large,1989,16.0,22.0,2.46,-0.4080528780263584,0.2821521082034774
22298,auto,few,midsize,2007,19.0,26.0,2.5,0.3764143813047783,-0.36430821721491846
13591,auto,medium,small,1999,17.0,24.0,2.8,0.1137361985741357,-0.11816479444198054
3168,lock-up,few,midsize,1987,19.0,25.0,2.4928,-0.4568911252026867,-0.05928786128609497
3349,auto,few,large,1987,21.0,23.0,2.3616,-0.3652328356906243,-0.03839880807034475
19846,auto,medium,midsize,2005,14.0,17.0,4.2,0.52598737162454,0.29131394263046967
7966,lock-up,few,small,1992,21.0,29.0,1.8368,-0.2843961510876182,-0.357359697893912
20543,auto,medium,large,2006,11.0,17.0,4.6,0.4270616564012385,0.24930411898089833
7011,lock-up,few,small,1991,19.0,29.0,2.4764,-0.291921471908346,-0.27021130732618204
16233,manual,few,midsize,2002,19.0,29.0,2.3,0.19427808910112754,-0.4238281916272086
17651,auto,medium,midsize,2003,16.0,22.0,3.4,0.4162561554405478,0.03610911309279637
20810,auto,medium,large,2006,11.0,16.0,3.3,0.4004189755501394,0.2389972618021011
300,manual,few,small,1985,23.0,31.0,1.7876,-0.3327721238410192,-0.31806600622735104
22429,auto,medium,small,2008,16.0,24.0,3.8,0.3996704186087696,-0.1750276534581011
10850,manual,few,large,1995,19.0,26.0,2.4436,-0.14025401738847423,-0.22175571736621208
4644,lock-up,medium,large,1988,13.0,16.0,5.002,-0.24831176218420994,0.5556066292465046
6649,manual,few,small,1990,30.0,37.0,1.3284,-0.20257086895000292,-0.3111623507050878
9059,lock-up,medium,midsize,1993,10.0,15.0,6.7568,-0.10902649673271118,0.5053236749880229
15924,manual,few,small,2002,21.0,27.0,2.4,0.19969892517969334,-0.42917623759251644
1390,manual,few,small,1985,31.0,39.0,1.3448,-0.20722451735088038,-0.2802890763162755
8500,lock-up,medium,small,1992,16.0,25.0,3.1324,-0.2713233589298786,0.037821239338009766
15415,auto,few,midsize,2001,22.0,32.0,1.9,0.04900511156852618,-0.41197661719546047
940,lock-up,medium,midsize,1985,15.0,20.0,2.9684,-0.34189945964378,0.35962849271436015
19482,auto,medium,large,2005,17.0,25.0,3.5,0.44594898138078354,-0.3088761227787549
6023,manual,few,small,1990,18.0,26.0,2.4928,-0.37722507925221727,-0.10538372160333816
4122,auto,few,small,1988,18.0,21.0,1.9844,-0.3970174097584674,0.22647804060700044
12127,lock-up,medium,midsize,1997,10.0,15.0,6.7568,0.042014131815950144,0.39983233154426845
14930,auto,medium,midsize,2000,13.0,19.0,5.0,0.26107371333779733,0.32956662620683574
5755,manual,medium,small,1989,17.0,25.0,2.6076,-0.43107244048119836,0.04275492054675409
11271,lock-up,medium,large,1995,11.0,16.0,4.92,-0.04154219522888169,0.4887879747641413
20066,auto,few,small,2006,18.0,26.0,1.8,0.4020287900592212,-0.37576171259780466
22206,manual,few,midsize,2007,18.0,22.0,2.4,0.399637437443682,-0.1565840917714574
8994,lock-up,medium,midsize,1993,17.0,25.0,3.7884,-0.2373151668225712,-0.017039498683226413
10354,manual,few,small,1994,24.0,33.0,1.9024,-0.19884831552263638,-0.4308344147103181
7989,manual,few,small,1992,22.0,32.0,2.2796,-0.292034069860985,-0.4554206372525239
8644,manual,medium,small,1992,15.0,24.0,5.002,-0.21233996993758833,0.1291615071779777
587,lock-up,medium,midsize,1985,15.0,20.0,5.002,-0.32714646106791595,0.36882397942380113
470,manual,few,midsize,1985,17.0,26.0,2.214,-0.37269204190788774,-0.011174148438420883
16676,auto,medium,midsize,2002,14.0,20.0,4.2,0.43170493529668386,0.252289392679342
363,lock-up,medium,large,1985,15.0,21.0,5.0348,-0.3207469246532753,0.29989943528777085
18945,auto,medium,midsize,2004,14.0,19.0,2.9,0.5872703328835499,0.29665247276919
8450,lock-up,medium,large,1992,13.0,17.0,5.002,-0.183381610394817,0.618571233493724
2473,auto,medium,large,1986,11.0,12.0,5.2152,-0.16755508090621696,0.4178810918278698
11521,lock-up,few,midsize,1996,16.0,21.0,2.3452,-0.017395555960269232,0.15677806986548473
4172,lock-up,few,large,1988,17.0,24.0,1.9844,-0.47110450516180535,0.10922474167493179
4818,lock-up,few,small,1988,23.0,27.0,1.5908,-0.4153849777681362,-0.3369183198572176
9853,lock-up,medium,midsize,1994,17.0,26.0,3.1324,-0.179381612616279,-0.0889762395097367
7942,manual,few,small,1992,19.0,26.0,1.5908,-0.2978472799889477,-0.17918649026434813
5313,lock-up,medium,midsize,1989,17.0,24.0,3.3456,-0.45564758852379794,0.12808132485555104
4649,manual,few,large,1988,18.0,21.0,2.46,-0.4108708483326074,0.24340918225829244
11409,manual,few,small,1996,21.0,27.0,1.9844,-0.12568158225980644,-0.33263851351098994
4116,lock-up,few,small,1988,21.0,29.0,2.4764,-0.43061338111910835,-0.35820457121639876
15218,auto,medium,small,2001,18.0,29.0,3.4,0.13533464797986056,-0.33611146697064015
13556,auto,few,small,1999,22.0,32.0,1.9,-0.01811458843002327,-0.41152695907772063
21740,auto,few,midsize,2007,17.0,23.0,2.5,0.4408047458236536,-0.18987065597541472
8845,manual,few,small,1993,22.0,29.0,2.4928,-0.23503229418830357,-0.37328346376376725
16763,manual,medium,small,2003,18.0,26.0,2.5,0.3310376072035616,-0.388538038324227
2592,manual,few,small,1986,17.0,26.0,2.214,-0.3990163665955953,-0.014987125824414034
1547,manual,few,small,1985,33.0,41.0,1.8204,-0.18913594102012207,-0.26476382493006906
19184,auto,few,small,2005,18.0,26.0,2.4,0.42053811918521405,-0.4087952736784024
23036,auto,medium,large,2008,13.0,20.0,4.6,0.4439375163379285,0.1586029174551032
18022,auto,few,small,2004,21.0,31.0,2.2,0.17052026456997313,-0.3947822345232749
11176,lock-up,few,small,1995,23.0,33.0,1.9024,-0.17233751715160392,-0.437457126317554
13615,auto,few,midsize,1999,19.0,27.0,2.4,0.052272190530165824,-0.3272124311981656
21566,auto,medium,midsize,2007,23.0,32.0,3.0,0.1595708467341081,-0.3366943159787857
10821,manual,medium,small,1995,15.0,22.0,3.0012,-0.0854171105395317,0.14721599004267213
1155,auto,medium,large,1985,10.0,11.0,5.904,-0.15757079394914825,0.38633528806208034
7378,manual,medium,large,1991,13.0,14.0,4.9528,-0.17014676487845104,0.5687863578071427
6912,manual,medium,small,1991,15.0,23.0,2.952,-0.30234765936878694,0.20539058029257865
6682,manual,few,small,1990,25.0,33.0,1.476,-0.30159927674428,-0.41700967384433857
2310,manual,few,midsize,1986,23.0,31.0,1.8532,-0.3467827803026144,-0.3432501351499478
15297,auto,medium,midsize,2001,18.0,26.0,3.0,0.18591059393957177,-0.2814463963022523
6936,manual,few,small,1991,18.0,24.0,2.4928,-0.336186478165232,0.03097641717767677
21826,auto,medium,large,2007,15.0,21.0,3.7,0.4941708891436804,0.05699788997984758
20158,manual,medium,small,2006,18.0,26.0,2.5,0.4162782470927317,-0.3850825994006406
6055,manual,few,small,1990,24.0,33.0,1.8368,-0.31614375549477836,-0.42721748332695897
6336,lock-up,few,large,1990,19.0,24.0,2.3944,-0.37983823706755027,-0.02119736471570287
6955,auto,few,small,1991,18.0,22.0,2.296,-0.3246189439750746,0.12636129052182007
2573,auto,few,small,1986,18.0,22.0,2.214,-0.4221030905051681,0.15057143377614188
20976,auto,medium,midsize,2006,14.0,19.0,4.6,0.5558016288732383,0.25693919523809555
16460,auto,medium,large,2002,14.0,19.0,4.3,0.4311513460812609,0.2905751422461538
10605,lock-up,medium,small,1995,18.0,26.0,3.1324,-0.12988030803388753,-0.1748429411564869
17336,auto,medium,large,2003,14.0,17.0,5.3,0.45971507060316225,0.32301723290449114
7727,lock-up,medium,small,1991,17.0,23.0,2.6732,-0.34267159119306806,0.12359393367402358
23111,auto,medium,large,2008,11.0,15.0,5.4,0.3426069823012733,0.19566830628989207
5837,manual,few,small,1989,21.0,26.0,1.5908,-0.4461381171727902,-0.2566915886524748
11453,lock-up,medium,midsize,1996,18.0,26.0,3.1324,-0.07609145283532896,-0.19037554793795622
19248,manual,medium,small,2005,15.0,22.0,3.2,0.552252224721033,0.023132736834893065
17254,manual,medium,midsize,2003,15.0,23.0,3.2,0.3694360782009922,-0.0068771051487511075
1253,lock-up,medium,small,1985,18.0,25.0,2.6896,-0.40420600892912156,0.011866731313360624
7409,manual,medium,large,1991,14.0,19.0,5.002,-0.2671744819831981,0.5881396373025249
23093,auto,medium,large,2008,14.0,18.0,4.3,0.4531316749910375,0.20505833442140486
9278,auto,few,large,1993,19.0,23.0,2.3616,-0.22082958680536532,-0.019055319053846734
23504,auto,medium,midsize,2008,17.0,21.0,2.7,0.3987455893041474,-0.04320072204293625
20674,manual,medium,large,2006,15.0,20.0,4.3,0.5835612755000025,0.18382508846187304
1489,manual,few,small,1985,19.0,26.0,1.804,-0.4161987511177701,-0.12298192655839933
10885,lock-up,medium,large,1995,13.0,16.0,5.002,-0.04532139427358043,0.5059932325715669
11567,lock-up,few,large,1996,18.0,25.0,2.1976,-0.080079360737976,-0.16679680826591325
2112,lock-up,medium,midsize,1986,16.0,23.0,2.8372,-0.4125119704665365,0.19567540757389862
8001,manual,few,small,1992,21.0,29.0,2.4928,-0.28923854647202546,-0.3590086342406799
15546,auto,medium,large,2001,13.0,16.0,5.4,0.2952525763572173,0.3390189751042999
15232,manual,few,small,2001,28.0,37.0,1.8,-0.031673941978413854,-0.3283794356719354
12072,lock-up,medium,midsize,1997,18.0,26.0,3.1324,-0.012085522936795295,-0.21448067689662853
5570,manual,medium,large,1989,14.0,17.0,4.2968,-0.2761032859209573,0.5783598948973775
21527,manual,few,midsize,2007,21.0,29.0,2.3,0.24737390734771203,-0.37166960689351175
22292,auto,medium,midsize,2007,17.0,23.0,3.5,0.4504989182802487,-0.18333401926071194
5900,lock-up,medium,large,1989,16.0,23.0,6.2156,-0.26854304242795196,0.20466885119551698
17761,auto,medium,midsize,2003,14.0,19.0,4.0,0.5592077440968053,0.316528728368646
22991,auto,few,large,2008,19.0,25.0,2.7,0.37344299471573017,-0.31365311601195817
2948,auto,few,small,1987,21.0,25.0,2.214,-0.4321515930378315,-0.15487636650996345
1202,manual,medium,large,1985,11.0,15.0,5.002,-0.19561330646568573,0.44073096236869513
22001,auto,medium,midsize,2007,17.0,24.0,3.5,0.43840016161644585,-0.2532606106805381
6675,manual,few,small,1990,21.0,25.0,1.9516,-0.3710245893329959,-0.1756663926838095
295,manual,few,small,1985,31.0,38.0,1.5908,-0.20998594360680117,-0.27769148729766535
12056,lock-up,medium,large,1997,17.0,26.0,3.7884,-0.008640333851610464,-0.16890381159874618
15733,auto,medium,midsize,2001,16.0,22.0,3.0,0.2822011833089385,0.04926960812500363
11462,lock-up,few,midsize,1996,19.0,29.0,2.0008,-0.1159565273633816,-0.3436909286338855
9978,lock-up,medium,small,1994,16.0,22.0,3.0012,-0.17106997576882008,0.1358059182203897
11353,lock-up,few,small,1996,21.0,29.0,1.9844,-0.14571294091947046,-0.39421827873868054
11398,lock-up,few,small,1996,18.0,24.0,2.46,-0.07066022312616932,-0.11044024577395585
8131,auto,medium,midsize,1992,10.0,13.0,5.5596,-0.1338143739386278,0.5058984468773777
9629,lock-up,medium,large,1993,14.0,17.0,4.2968,-0.14011024479843662,0.5627604558389655
19914,auto,medium,midsize,2005,15.0,20.0,4.4,0.5850588577320017,0.2101563099181757
808,manual,few,large,1985,21.0,24.0,2.0008,-0.3746777304314662,-0.08525861495862103
21751,auto,medium,midsize,2007,18.0,26.0,2.5,0.4068207564027576,-0.35475247537029103
2524,auto,medium,large,1986,10.0,12.0,5.904,-0.16192315898621668,0.41019333882289477
20957,auto,medium,midsize,2006,17.0,23.0,3.3,0.4782779525446245,-0.19159657155855392
4524,lock-up,medium,large,1988,15.0,19.0,4.92,-0.35335887392751186,0.5086075118369804
7291,manual,medium,large,1991,17.0,21.0,2.9684,-0.3004737597470244,0.24559115906277945
7258,manual,medium,small,1991,11.0,17.0,4.9528,-0.17754887774276612,0.5854585015826348
11202,manual,medium,small,1995,15.0,25.0,5.74,-0.08102667243693346,0.012972904978547693
13163,auto,medium,midsize,1998,17.0,24.0,3.0,0.06069283366781676,-0.1090600218330085
5512,manual,medium,large,1989,15.0,16.0,4.92,-0.24852784868488187,0.540399291170715
2147,auto,few,midsize,1986,17.0,20.0,2.3124,-0.35519887510603865,0.2720770624413245
4881,lock-up,few,small,1988,22.0,27.0,1.5908,-0.43495170517655163,-0.3109578208239838
1169,manual,medium,large,1985,11.0,12.0,5.7564,-0.1614012581533309,0.3914553302601771
16886,auto,medium,small,2003,15.0,21.0,4.2,0.4775005463886989,0.14785805022610934
1966,manual,few,small,1986,28.0,35.0,1.394,-0.2586423189771249,-0.32438559285661944
1516,manual,few,small,1985,24.0,30.0,1.5908,-0.33433588521168733,-0.31435827179720527
5985,lock-up,few,large,1989,16.0,20.0,2.3452,-0.3607916942273245,0.34858903064744406
7581,manual,few,small,1991,25.0,32.0,1.476,-0.3093790356845754,-0.44838886695656527
29,manual,few,small,1985,21.0,31.0,2.4764,-0.33114031290583285,-0.2821668223628625
22277,auto,medium,midsize,2007,11.0,17.0,5.6,0.3948714316501873,0.22236723053135535
21852,auto,medium,large,2007,15.0,19.0,4.0,0.5138951854358553,0.1902559633800954
15269,auto,medium,midsize,2001,15.0,22.0,2.8,0.28922130738531293,0.07766069938530623
6008,manual,medium,small,1990,17.0,26.0,3.1324,-0.33033354245800933,-0.0259491268071455
13875,auto,medium,large,1999,15.0,19.0,4.0,0.2033039307421573,0.28832749716788725
10621,lock-up,few,small,1995,23.0,27.0,1.5908,-0.16483742388412884,-0.3301697694096219
12909,auto,medium,large,1998,13.0,19.0,4.6,0.11971138338293563,0.37007263024938725
15465,auto,medium,large,2001,15.0,20.0,4.3,0.3400656804964265,0.23101515326912894
3037,manual,few,small,1987,19.0,29.0,2.4764,-0.4125005007287309,-0.2627927334180424
1619,auto,few,small,1985,22.0,27.0,1.6072,-0.39623428922044496,-0.22950079090291542
7180,manual,medium,midsize,1991,18.0,24.0,2.9684,-0.33110605954755956,0.04002226366205874
15584,auto,medium,large,2001,11.0,17.0,5.2,0.2908971724753437,0.337901497081583
14266,manual,few,small,2000,35.0,44.0,1.9,-0.06767733146919458,-0.27658693252577926
15320,manual,few,midsize,2001,23.0,29.0,2.0,0.07807584035056747,-0.4137406405454362
3917,lock-up,medium,large,1987,14.0,17.0,4.2968,-0.2898104148826111,0.5253404077931979
16270,auto,medium,large,2002,18.0,26.0,3.0,0.25076452229000146,-0.3152698675613097
3637,manual,few,small,1987,31.0,37.0,1.476,-0.2098096206675036,-0.2925657381401803
17505,auto,medium,large,2003,17.0,24.0,3.4,0.3799232676628229,-0.20233172628601306
7751,manual,few,small,1991,22.0,29.0,1.7876,-0.3656408607951137,-0.4404001026939592
10981,lock-up,medium,large,1995,14.0,17.0,4.2968,-0.04492164176989714,0.5016809680928078
12764,auto,medium,small,1998,18.0,25.0,2.8,0.029971566545857,-0.1908121801648948
16040,manual,few,small,2002,24.0,33.0,1.5,0.04339490304115152,-0.3935671361239825
15535,manual,medium,large,2001,13.0,17.0,4.7,0.3248430869296655,0.33909660994593227
21570,auto,medium,midsize,2007,14.0,20.0,5.5,0.4932767851706636,0.18375041526513544
18319,auto,medium,large,2004,18.0,26.0,3.8,0.38363888578393995,-0.3913253069388587
20484,auto,medium,large,2006,9.0,13.0,6.8,0.29085188976908893,0.1995428404949023
1548,lock-up,few,small,1985,19.0,29.0,2.4764,-0.3671000957239163,-0.206665562811294
2360,lock-up,medium,large,1986,15.0,17.0,4.2968,-0.28009054806817946,0.43385079579320673
5764,lock-up,few,small,1989,16.0,22.0,2.5584,-0.4093789758700126,0.2827346515131085
18581,auto,few,large,2004,16.0,21.0,2.8,0.49831684280957217,0.07085881726953269
3049,manual,few,small,1987,23.0,27.0,1.968,-0.40835150120497826,-0.2988557748025286
1488,manual,few,small,1985,38.0,44.0,1.6892,-0.1726807058926759,-0.2578982976643948
16513,auto,few,large,2002,17.0,22.0,2.4,0.3232116791105368,-0.00443075819976299
13302,manual,few,midsize,1998,21.0,24.0,1.6,0.0020688188205256605,-0.17869297047113172
