,age,sex,education,income,east-west,happiness,health,lived_abroad,orientation,Emb_dim1,Emb_dim2
836,65,Female,3,1000,West,9,4,No,3,-0.27155766262717224,0.1450393001011437
837,50,Female,5,3100,West,8,3,No,3,0.4925960404800353,-0.4169382756752181
838,36,Male,3,1680,East,8,3,No,9,0.12862641420249957,0.367134486353398
839,54,Male,3,2700,East,8,4,No,3,0.4021731298329967,-0.2788571192341913
840,69,Male,3,3500,West,9,3,No,6,0.46814024095092693,-0.41113461756126174
841,60,Female,5,1200,West,8,4,Yes,2,-0.1664894073824207,0.3697552718572762
842,22,Male,5,450,West,6,3,No,3,-0.4479212521009826,-0.4374002339457313
843,46,Male,3,1000,East,8,4,No,9,-0.2698954991139158,0.1619692695167307
844,45,Male,3,1200,East,7,3,No,5,-0.17376547373736892,0.37482052163688007
845,28,Female,5,1600,West,6,3,No,1,0.0799075732691102,0.39968954643569343
846,44,Female,2,450,East,5,4,No,9,-0.44354242750556944,-0.4332303001733378
847,72,Female,5,620,East,7,3,No,6,-0.39347062865540616,-0.3062339277357769
848,69,Female,2,650,West,5,2,No,6,-0.3950123507415001,-0.2929432355844178
849,38,Male,2,3000,West,10,4,Yes,2,0.433892654763749,-0.3516336217756403
850,52,Male,2,1300,West,3,4,No,6,-0.1109931298563008,0.4214848254544814
851,27,Female,5,400,West,7,5,Yes,3,-0.42922919974414875,-0.4227693851546886
852,59,Male,3,2375,West,9,3,No,6,0.32999865713222865,-0.13135321986394935
853,33,Male,5,600,West,7,5,Yes,6,-0.473665974520227,-0.3933523593925586
854,47,Male,2,2700,West,8,3,No,6,0.40402017545619767,-0.27967883278591865
855,45,Female,5,1800,West,6,4,No,2,0.16951496975347816,0.23885699555421316
856,53,Male,4,4000,West,7,4,No,6,0.41507231504247194,-0.37236455184338574
857,63,Male,3,1050,East,8,2,No,3,-0.24894797384445191,0.20418044619152786
858,82,Male,3,1600,West,8,3,Yes,9,0.0760828681749362,0.3933131841250882
859,50,Female,3,1100,West,7,4,No,2,-0.23945040875919366,0.30607615006028777
860,39,Female,5,1188,West,10,5,No,9,-0.18584724671545214,0.3354749952832503
861,34,Male,5,3200,West,8,4,Yes,2,0.48705776528430167,-0.4145733125008604
862,53,Female,3,350,East,6,2,Yes,6,-0.4276196486989548,-0.4230490719714739
863,70,Male,2,690,West,8,2,Yes,3,-0.3926653282317877,-0.2714423571811301
864,65,Male,3,880,East,5,3,No,9,-0.31301308241194864,-0.04901557848769462
865,66,Male,3,500,East,7,3,No,2,-0.4921055309945971,-0.4671206977356792
866,20,Male,3,450,West,9,4,No,1,-0.44579187314636115,-0.4355598533895786
867,76,Male,5,1600,East,10,5,No,3,0.07634849506151685,0.4058722902246633
868,28,Male,3,1000,East,7,4,No,9,-0.2386969856153699,0.14738602374509902
869,28,Female,5,6250,West,9,4,Yes,6,0.28218167382246834,-0.2564018888411794
870,45,Male,5,2000,West,7,3,No,1,0.30570617967103075,0.08654345853564313
871,27,Female,5,1400,East,8,4,No,2,-0.011577161161673134,0.38641952535398644
872,51,Male,2,720,West,2,1,No,9,-0.4292100675052788,-0.2615842416451755
873,68,Male,5,4500,West,9,5,Yes,6,0.35498171037375437,-0.3197201896508919
874,42,Male,5,400,West,8,4,Yes,1,-0.42922755244074545,-0.4227623584453871
875,37,Female,5,1500,East,9,4,Yes,3,0.041256396609797075,0.4715684137996046
876,43,Female,3,590,West,6,4,No,1,-0.4811626674534779,-0.4099035762899116
877,60,Female,3,800,East,8,4,No,1,-0.39687836032221746,-0.165931159902867
878,79,Female,3,2000,West,10,3,Yes,5,0.2957593026291003,0.09140161593160225
879,31,Male,2,1900,West,9,5,Yes,3,0.265473788672623,0.17187335336006182
880,52,Female,3,2200,West,9,4,No,2,0.3466468995116452,-0.06648504481245215
881,37,Female,5,1600,East,8,4,No,6,0.08477729551152668,0.43763707397072177
882,27,Male,1,750,East,8,4,Yes,3,-0.41747816580656005,-0.2368842975830709
883,65,Female,4,800,East,8,3,No,1,-0.400979774931273,-0.16898462511027465
884,62,Male,3,2875,West,7,3,No,2,0.42147158868592216,-0.32447716158192585
885,35,Male,4,1500,East,8,3,No,9,0.041026091955149585,0.46242415334879927
886,69,Male,3,1250,East,8,3,No,6,-0.13747249466387043,0.3687867532867862
887,42,Female,4,450,West,9,5,No,6,-0.4456723355216759,-0.435072788974575
888,56,Female,4,2070,East,7,3,No,6,0.2891966963155882,0.04124812808935405
889,53,Female,3,450,East,2,1,No,11,-0.44568245106115595,-0.43511336384446025
890,90,Male,4,3500,West,6,3,Yes,1,0.4575991521605583,-0.40243259912869084
891,75,Female,4,1063,East,5,2,No,9,-0.24486474669502323,0.20610580760296413
892,63,Male,3,1000,East,10,3,No,5,-0.26985066619342335,0.14102386256751087
893,73,Male,3,1625,East,8,3,No,9,0.10481507273010597,0.39956957201590826
894,53,Male,5,4500,West,8,4,Yes,5,0.3551015492435346,-0.32016472993595546
895,64,Female,2,1300,West,10,4,No,6,-0.10342435688448683,0.40076444021677976
896,48,Male,3,2500,East,8,4,No,6,0.3865630930117632,-0.202892045787816
897,70,Female,2,500,West,8,3,No,3,-0.48799778392342347,-0.4640432375104008
898,68,Female,2,400,West,9,4,No,5,-0.42920931031205206,-0.4226884126317895
899,28,Female,4,770,West,5,5,No,9,-0.401866124652745,-0.21597648832238456
900,62,Male,5,4005,West,9,4,Yes,2,0.4064334662552959,-0.3646424639354253
901,52,Male,3,2000,East,8,3,No,5,0.31450041589287786,0.08777050076461536
902,75,Male,3,970,East,6,3,No,1,-0.28238890566379227,0.09034605039779987
903,35,Male,2,2000,West,7,3,No,6,0.30156590292918534,0.08889519125528456
904,51,Male,5,4000,West,7,2,Yes,5,0.4150723150424716,-0.37236455184338546
905,80,Male,2,900,West,10,4,No,6,-0.30625170911713684,-0.013432232352508044
906,65,Female,2,2200,West,7,3,No,9,0.34011846648128646,-0.06580119672840216
907,34,Male,3,1875,West,8,3,No,3,0.23088198266254525,0.16961275432412448
908,26,Female,4,400,West,8,3,No,9,-0.4292291997441494,-0.42276938515468876
909,61,Male,3,7500,West,8,4,No,5,0.262618247825161,-0.23854594586056663
910,54,Male,3,2875,West,10,5,No,9,0.4198238376981605,-0.3243794283246959
911,43,Male,3,2375,West,8,4,No,6,0.33043471155190945,-0.13274089501875158
912,53,Female,5,2800,East,10,5,No,6,0.40725367727715556,-0.2911119967282435
913,64,Male,5,755,West,10,4,Yes,1,-0.41441628584791906,-0.23175134248885976
914,18,Male,3,480,West,9,5,No,6,-0.47174603555182404,-0.45247540746178294
915,49,Male,3,1700,West,8,3,No,9,0.12999195192712007,0.3651434724012442
916,63,Female,3,2875,West,9,5,No,6,0.4176612704569984,-0.3224380169754832
917,66,Female,3,688,West,9,5,No,2,-0.38893889917168484,-0.2697562079584972
918,65,Female,2,901,West,8,3,No,6,-0.33282203941702065,-0.007294903497620659
919,40,Male,4,1800,West,8,4,No,5,0.16653747549278577,0.24410300512794875
920,53,Male,2,2400,West,8,4,No,3,0.34786048487942484,-0.1482048272338998
921,27,Male,4,2000,East,8,3,No,1,0.28271502141945115,0.08135480313524923
922,52,Male,5,3000,West,9,4,Yes,3,0.47148663170116334,-0.3876252370993409
923,69,Male,2,970,West,6,3,No,3,-0.28238281952279964,0.09035356215153123
924,55,Female,3,1313,East,8,3,No,3,-0.07147841892535822,0.365591128526025
925,56,Female,3,600,West,9,4,Yes,2,-0.46033089395636606,-0.38003112409386824
926,39,Male,3,2000,West,10,5,Yes,6,0.30211781050388964,0.08402433142878414
927,73,Female,2,110,West,6,3,No,2,-0.29527029939612903,-0.2939573213804642
928,58,Female,3,700,East,7,4,No,1,-0.4380483589297179,-0.28213361679958987
929,19,Female,4,700,West,8,4,Yes,2,-0.3851045056555126,-0.26142317156986894
930,21,Male,5,300,West,8,5,Yes,2,-0.39719307556522804,-0.3947937580072251
931,56,Female,4,2600,West,8,3,No,3,0.4013662097901539,-0.24233197342565302
932,26,Male,4,2100,West,3,5,No,9,0.3136868875966073,0.0256637433195224
933,28,Female,5,600,West,7,4,No,3,-0.4713974207899603,-0.3909670640286584
934,75,Female,2,1200,East,5,3,No,6,-0.1604878201417647,0.34757671595363543
935,78,Male,5,1430,East,10,3,No,3,0.013353325430137097,0.4431880644927223
936,35,Female,3,1100,East,7,4,No,1,-0.220420785598021,0.2860240308975083
937,68,Male,3,800,East,7,4,No,3,-0.3990052628266876,-0.16775406371982238
938,58,Male,5,4200,West,9,3,No,6,0.3590685722588183,-0.3227149646641953
939,34,Male,3,2900,West,10,5,Yes,5,0.41791422310696,-0.32334472777975914
940,66,Male,3,1590,East,7,3,No,9,0.07633011100821697,0.4849433079542706
941,31,Male,3,2500,East,10,5,Yes,6,0.37526851052613,-0.19160493504333517
942,51,Male,3,2300,East,9,4,No,9,0.34271811084806086,-0.1215838788513097
943,51,Male,3,1438,East,8,4,No,3,0.01375599164169982,0.4410427156057875
944,20,Female,5,720,West,9,5,No,3,-0.4274665090679037,-0.2611443388012705
945,65,Female,5,900,East,9,4,No,1,-0.32356823335582496,-0.012958384583511215
946,50,Female,3,2400,East,8,4,No,5,0.3515958164622236,-0.15004132030635653
947,55,Male,2,2600,West,9,3,No,2,0.40308012395834647,-0.24274668333810934
948,49,Female,3,1100,East,8,4,No,2,-0.23432363545975696,0.2991867644037715
949,71,Male,3,2000,West,4,3,Yes,6,0.29933771011317317,0.09041851662774603
950,54,Female,5,1200,West,9,4,Yes,6,-0.1698607767495281,0.3685000437796513
951,45,Female,4,450,West,10,5,Yes,6,-0.4478123521194533,-0.4369558238616105
952,84,Male,5,1800,East,10,4,No,3,0.15979239927765296,0.2349503719015397
953,58,Female,3,1700,East,6,3,No,1,0.13000100854853266,0.365126035038402
954,47,Male,5,2375,East,7,3,No,2,0.3304312479505399,-0.13273193650748538
955,66,Female,5,488,East,5,4,Yes,2,-0.47990373655784696,-0.458385580411527
956,82,Male,2,1063,East,8,3,No,6,-0.2448647466950231,0.20610580760296385
957,37,Male,5,3500,West,10,5,No,6,0.4597016826989153,-0.40415205720492603
958,51,Male,2,1900,West,8,3,No,9,0.2604876246282539,0.168984564528485
959,58,Female,2,1500,West,4,2,No,5,0.046735531618827306,0.5377245448223676
960,82,Male,5,1500,East,8,3,No,3,0.03622878603675799,0.43817422050187216
961,86,Male,2,1500,West,9,3,No,3,0.0361728936072381,0.4337027234986071
962,81,Female,3,1100,West,9,4,Yes,3,-0.21617598311170055,0.266335373589489
963,58,Male,2,1650,West,8,3,No,3,0.11352912263932974,0.3887835377338076
964,64,Female,3,450,East,9,3,No,6,-0.44779242646457806,-0.43687542340591945
965,34,Male,3,1600,East,9,5,No,5,0.08333476522971853,0.4213534151049338
966,48,Male,5,4000,West,7,1,Yes,5,0.41506968009286455,-0.3723548944113026
967,49,Male,5,2000,West,7,4,No,2,0.30582033003627584,0.08637268857556364
968,51,Female,4,813,West,9,4,No,6,-0.34086281676897984,-0.12312443698029289
969,82,Male,3,2625,West,8,3,No,6,0.41565603904951814,-0.25838435680576005
970,66,Female,3,1000,East,9,5,No,6,-0.27482678418668666,0.14908262871953865
971,74,Male,2,1450,West,4,4,No,9,0.015271558920804833,0.44128058321074387
972,72,Male,2,760,West,5,3,No,9,-0.40466005269739247,-0.2201188698177523
973,24,Male,2,1800,West,7,4,Yes,1,0.1616459632813725,0.24071761513098175
974,54,Female,2,1100,West,10,3,No,3,-0.25874300467450245,0.3325748794251669
975,29,Female,5,650,East,8,5,No,1,-0.3867609183486019,-0.2865633609043853
976,61,Female,2,420,West,8,4,No,2,-0.4377884103497519,-0.43029616794158226
977,52,Female,4,1700,West,9,5,Yes,2,0.13109445839863348,0.36625552061901934
978,55,Female,3,1800,West,7,3,No,1,0.1718621292389099,0.24671642538967545
979,49,Male,2,2400,East,9,4,Yes,6,0.34821315521046603,-0.14937627699220854
980,52,Female,3,1300,East,7,4,No,3,-0.11099312985630067,0.42148482545448207
981,50,Female,5,2000,West,8,5,Yes,2,0.3065428706838456,0.08468231966937088
982,20,Male,5,688,West,7,4,No,5,-0.39090613235474503,-0.2709529396861341
983,82,Female,2,1500,West,10,3,No,6,0.03622878603675796,0.43817422050187177
984,75,Female,3,360,West,8,4,No,2,-0.42737892701683317,-0.4220680973876623
985,66,Female,5,650,West,10,5,No,2,-0.3946817057721702,-0.29168606707724354
986,80,Male,2,1625,West,10,2,Yes,6,0.10481507273010597,0.3995695720159086
987,48,Male,5,2200,East,7,4,Yes,1,0.34469149308061064,-0.06529490446952996
988,28,Female,5,1990,East,8,4,Yes,1,0.31584631308469696,0.1314791660716026
989,60,Male,5,620,East,7,3,No,2,-0.39741391150287947,-0.30868933359136025
990,37,Female,2,983,West,7,5,No,6,-0.26785297961784615,0.10833560949954525
991,49,Female,3,1400,West,9,4,No,6,-0.011007136055198744,0.4951257541411613
992,63,Female,3,820,West,10,3,No,6,-0.3300781638962709,-0.11392324086231749
993,52,Male,3,700,West,8,2,No,9,-0.43628139842015146,-0.2816170691386998
994,46,Female,2,450,West,10,5,No,9,-0.44568245106115634,-0.43511336384446025
995,35,Male,3,1063,East,10,4,No,11,-0.24638827287771722,0.2063519026906099
996,36,Male,5,2300,East,8,4,No,6,0.33827772311952675,-0.11758278423510526
997,60,Female,3,450,West,9,4,Yes,2,-0.4541275156423624,-0.44218238427656215
998,47,Male,4,4500,East,8,4,No,6,0.3551007697127016,-0.32016177126210493
999,68,Female,5,1000,West,9,2,Yes,6,-0.27433121948411127,0.14621843325742012
